SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
20,15.36,30,10,protocol,7.5,1000,17859,17.859,1926,1416,0.735202,0.625017,0.562521,0.518089,0.485883,0.439382,0.393558,0.393558,0.393558,0.393558,0.558257,20,100.0
21,17.408,34,10,protocol,7.5,1000,18307,18.307,2048,1533,0.7485350000000001,0.643416,0.57182,0.531837,0.497595,0.451252,0.402693,0.402693,0.402693,0.402693,0.551233,20,100.0
22,16.384,32,10,protocol,7.5,1000,17243,17.243,2008,1519,0.756474,0.604885,0.533467,0.494568,0.465879,0.424577,0.378955,0.378955,0.378955,0.378955,0.5450510000000001,20,100.0
23,16.384,32,10,protocol,7.5,1000,17396,17.396,2007,1553,0.773792,0.636821,0.558685,0.508003,0.474366,0.429289,0.380208,0.380208,0.380208,0.380208,0.539283,20,100.0
24,16.384,32,10,protocol,7.5,1000,17877,17.877,2077,1563,0.752528,0.628708,0.554862,0.510839,0.478778,0.4357430000000001,0.388293,0.388293,0.388293,0.388293,0.533624,20,100.0
25,12.288,24,10,protocol,7.5,1000,17353,17.352999999999998,2301,1645,0.714907,0.599946,0.532274,0.486732,0.461548,0.422796,0.375818,0.375818,0.375818,0.375818,0.539774,20,100.0
26,7.68,15,10,protocol,7.5,1000,17600,17.6,2314,1741,0.7523770000000001,0.618516,0.551217,0.499201,0.469017,0.429298,0.382919,0.382919,0.382919,0.382919,0.545748,20,100.0
27,18.432,36,10,protocol,7.5,1000,18100,18.1,2243,1751,0.780651,0.640229,0.569793,0.519324,0.490385,0.443868,0.395022,0.395022,0.395022,0.395022,0.5468970000000001,20,100.0
28,19.456,38,10,protocol,7.5,1000,15553,15.553,2070,1516,0.732367,0.5748300000000001,0.500233,0.453787,0.423392,0.383338,0.341752,0.341752,0.341752,0.341752,0.546844,20,100.0
29,16.896,33,10,protocol,7.5,1000,17468,17.468,1893,1417,0.7485470000000001,0.625332,0.5481060000000001,0.508062,0.475185,0.430417,0.384521,0.384521,0.384521,0.384521,0.546142,20,100.0
30,16.896,33,10,protocol,7.5,1000,17545,17.545,1696,1257,0.741156,0.6211479999999999,0.553088,0.50837,0.4727810000000001,0.432459,0.387121,0.387121,0.387121,0.387121,0.542784,20,100.0
31,16.896,33,10,protocol,7.5,1000,17902,17.902,1735,1325,0.7636890000000001,0.6445770000000001,0.568768,0.51818,0.479641,0.440913,0.395671,0.395671,0.395671,0.395671,0.542924,20,100.0
32,16.896,33,10,protocol,7.5,1000,16763,16.762999999999998,1822,1316,0.722283,0.59517,0.525319,0.481715,0.450754,0.413147,0.370878,0.370878,0.370878,0.370878,0.542693,20,100.0
33,16.896,33,10,protocol,7.5,1000,17622,17.622,1888,1443,0.764301,0.6252810000000001,0.554424,0.51141,0.478017,0.435439,0.390064,0.390064,0.390064,0.390064,0.539261,20,100.0
34,16.384,32,10,protocol,7.5,1000,18073,18.073,2104,1598,0.759506,0.63241,0.563448,0.524961,0.488299,0.446578,0.399832,0.399832,0.399832,0.399832,0.5363140000000001,20,100.0
35,13.824000000000002,27,10,protocol,7.5,1000,17413,17.413,2205,1639,0.7433109999999999,0.6216079999999999,0.55504,0.5119739999999999,0.47626,0.431955,0.383808,0.383808,0.383808,0.383808,0.532658,20,100.0
36,11.776,23,10,protocol,7.5,1000,16408,16.408,2121,1527,0.719943,0.583012,0.514936,0.4763350000000001,0.446379,0.405485,0.363294,0.363294,0.363294,0.363294,0.530464,20,100.0
37,11.776,23,10,protocol,7.5,1000,15033,15.033,2123,1493,0.70325,0.555091,0.488048,0.44517,0.4120970000000001,0.373423,0.3332,0.3332,0.3332,0.3332,0.529679,20,100.0
38,18.432,36,10,protocol,7.5,1000,17184,17.184,2122,1492,0.70311,0.592321,0.5362180000000001,0.497829,0.464001,0.42549,0.380193,0.380193,0.380193,0.380193,0.533614,20,100.0
39,17.408,34,10,protocol,7.5,1000,16883,16.883,1959,1383,0.705972,0.594244,0.535342,0.492204,0.45714,0.417928,0.374634,0.374634,0.374634,0.374634,0.531536,20,100.0
40,15.36,30,10,protocol,7.5,1000,17399,17.399,1897,1421,0.749077,0.5950340000000001,0.542188,0.507985,0.474858,0.431819,0.387334,0.387334,0.387334,0.387334,0.533536,20,100.0
41,16.896,33,10,protocol,7.5,1000,17175,17.175,1878,1422,0.757188,0.598996,0.530886,0.495673,0.467226,0.427098,0.382881,0.382881,0.382881,0.382881,0.5313060000000001,20,100.0
42,13.824000000000002,27,10,protocol,7.5,1000,17165,17.165,1667,1277,0.766047,0.607577,0.540242,0.498546,0.465949,0.426513,0.381796,0.381796,0.381796,0.381796,0.530237,20,100.0
43,14.848,29,10,protocol,7.5,1000,17162,17.162,1683,1249,0.7421270000000001,0.59331,0.536525,0.498579,0.468632,0.427926,0.382528,0.382528,0.382528,0.382528,0.5291600000000001,20,100.0
44,12.8,25,10,protocol,7.5,1000,17131,17.131,1688,1225,0.725711,0.599276,0.540931,0.497293,0.466219,0.425474,0.381228,0.381228,0.381228,0.381228,0.533326,20,100.0
45,11.776,23,10,protocol,7.5,1000,18066,18.066,1664,1245,0.748197,0.614912,0.557724,0.5174979999999999,0.486679,0.4468470000000001,0.401824,0.401824,0.401824,0.401824,0.535239,20,100.0
46,18.944000000000006,37,10,protocol,7.5,1000,15883,15.883,1742,1280,0.734788,0.583737,0.506499,0.463588,0.434055,0.395643,0.352741,0.352741,0.352741,0.352741,0.533396,20,100.0
47,15.872,31,10,protocol,7.5,1000,18092,18.092,1766,1317,0.745753,0.613769,0.545279,0.509881,0.483076,0.4446479999999999,0.402045,0.402045,0.402045,0.402045,0.536606,20,100.0
48,20.48,40,10,protocol,7.5,1000,17757,17.757,1733,1286,0.742066,0.610437,0.547503,0.513834,0.481692,0.439294,0.394015,0.394015,0.394015,0.394015,0.535112,20,100.0
49,17.408,34,10,protocol,7.5,1000,15507,15.507,1752,1233,0.703767,0.56491,0.500326,0.459622,0.424167,0.383993,0.344947,0.344947,0.344947,0.344947,0.53496,20,100.0
50,12.8,25,10,protocol,7.5,1000,17561,17.561,1797,1320,0.734558,0.6018859999999999,0.537243,0.505367,0.4728770000000001,0.433307,0.391047,0.391047,0.391047,0.391047,0.538942,20,100.0
51,19.456,38,10,protocol,7.5,1000,19207,19.207,1840,1415,0.769022,0.652692,0.590229,0.551125,0.519297,0.473571,0.426743,0.426743,0.426743,0.426743,0.5401590000000001,20,100.0
52,12.8,25,10,protocol,7.5,1000,15457,15.457,1949,1382,0.709082,0.583623,0.5068,0.463932,0.427476,0.384581,0.343674,0.343674,0.343674,0.343674,0.541412,20,100.0
53,15.872,31,10,protocol,7.5,1000,20022,20.022,1916,1507,0.7865340000000001,0.65641,0.5997640000000001,0.563643,0.534384,0.491482,0.445136,0.445136,0.445136,0.445136,0.543238,20,100.0
54,13.312,26,10,protocol,7.5,1000,17697,17.697,1859,1423,0.765465,0.627931,0.5610569999999999,0.522504,0.486858,0.43888,0.392863,0.392863,0.392863,0.392863,0.540948,20,100.0
55,14.848,29,10,protocol,7.5,1000,18926,18.926,1852,1445,0.780238,0.645876,0.585166,0.547679,0.512632,0.466527,0.420045,0.420045,0.420045,0.420045,0.5416310000000001,20,100.0
56,14.336,28,10,protocol,7.5,1000,17768,17.768,1979,1494,0.754927,0.611189,0.554776,0.518616,0.485028,0.436864,0.395045,0.395045,0.395045,0.395045,0.540387,20,100.0
57,11.264,22,10,protocol,7.5,1000,16277,16.277,2002,1305,0.651848,0.568389,0.515161,0.480875,0.447095,0.403341,0.3598,0.3598,0.3598,0.3598,0.543818,20,100.0
58,19.456,38,10,protocol,7.5,1000,20152,20.152,2131,1744,0.818395,0.6942159999999999,0.62069,0.5764699999999999,0.538933,0.495447,0.44469,0.44469,0.44469,0.44469,0.545485,20,100.0
59,16.384,32,10,protocol,7.5,1000,17498,17.498,2242,1659,0.7399640000000001,0.617495,0.549162,0.50638,0.473124,0.42877,0.386551,0.386551,0.386551,0.386551,0.546026,20,100.0
60,17.408,34,10,protocol,7.5,1000,17131,17.131,2320,1675,0.721983,0.589372,0.532946,0.496987,0.467145,0.420428,0.378366,0.378366,0.378366,0.378366,0.546238,20,100.0
61,17.408,34,10,protocol,7.5,1000,16978,16.977999999999998,2330,1652,0.709013,0.598592,0.528242,0.492318,0.462992,0.416477,0.375323,0.375323,0.375323,0.375323,0.546377,20,100.0
62,18.432,36,10,protocol,7.5,1000,17537,17.537,2249,1679,0.746554,0.611664,0.544771,0.5078699999999999,0.475963,0.430024,0.38937,0.38937,0.38937,0.38937,0.544413,20,100.0
63,17.408,34,10,protocol,7.5,1000,18040,18.04,2212,1644,0.743219,0.630698,0.5653199999999999,0.528465,0.492987,0.444336,0.400249,0.400249,0.400249,0.400249,0.5446850000000001,20,100.0
64,16.896,33,10,protocol,7.5,1000,17345,17.345,2271,1672,0.73624,0.6151909999999999,0.54192,0.503202,0.468975,0.428049,0.384996,0.384996,0.384996,0.384996,0.543733,20,100.0
65,18.432,36,10,protocol,7.5,1000,17841,17.840999999999994,2139,1562,0.730248,0.610129,0.550995,0.5106149999999999,0.479153,0.439542,0.395228,0.395228,0.395228,0.395228,0.542972,20,100.0
66,17.92,35,10,protocol,7.5,1000,18572,18.572,1984,1501,0.756552,0.630636,0.566287,0.5339020000000001,0.500789,0.460899,0.40938,0.40938,0.40938,0.40938,0.540822,20,100.0
67,16.384,32,10,protocol,7.5,1000,17678,17.678,1948,1509,0.774641,0.62424,0.554496,0.514432,0.481558,0.438447,0.390413,0.390413,0.390413,0.390413,0.53988,20,100.0
68,14.848,29,10,protocol,7.5,1000,16850,16.85,1920,1411,0.734896,0.590654,0.530573,0.492511,0.459996,0.416952,0.373363,0.373363,0.373363,0.373363,0.539331,20,100.0
69,12.288,24,10,protocol,7.5,1000,18398,18.398,2036,1565,0.768664,0.633333,0.574496,0.5357430000000001,0.50148,0.456559,0.40856,0.40856,0.40856,0.40856,0.537419,20,100.0
70,11.264,22,10,protocol,7.5,1000,16859,16.859,1989,1469,0.7385619999999999,0.59065,0.5284939999999999,0.48839,0.4596810000000001,0.417878,0.375482,0.375482,0.375482,0.375482,0.536366,20,100.0
71,12.8,25,10,protocol,7.5,1000,17637,17.637,1995,1514,0.758897,0.621197,0.5599970000000001,0.5183369999999999,0.483751,0.438703,0.394464,0.394464,0.394464,0.394464,0.534754,20,100.0
72,11.264,22,10,protocol,7.5,1000,18146,18.146,2045,1521,0.743765,0.616275,0.56576,0.5263939999999999,0.494993,0.450522,0.405825,0.405825,0.405825,0.405825,0.533728,20,100.0
73,10.752,21,10,protocol,7.5,1000,17582,17.582,2066,1570,0.7599229999999999,0.627867,0.556643,0.518419,0.487867,0.43892,0.393798,0.393798,0.393798,0.393798,0.5325,20,100.0
74,10.752,21,10,protocol,7.5,1000,17514,17.514,2126,1567,0.737065,0.617267,0.555728,0.520767,0.48478,0.4371,0.391061,0.391061,0.391061,0.391061,0.5317649999999999,20,100.0
75,8.704,17,10,protocol,7.5,1000,17220,17.22,2161,1576,0.729292,0.634716,0.560609,0.518159,0.479119,0.433298,0.383145,0.383145,0.383145,0.383145,0.5313359999999999,20,100.0
76,11.776,23,10,protocol,7.5,1000,17522,17.522000000000002,2013,1469,0.729757,0.616178,0.541693,0.511644,0.477036,0.4375979999999999,0.391084,0.391084,0.391084,0.391084,0.532131,20,100.0
77,13.312,26,10,protocol,7.5,1000,20007,20.007,1926,1582,0.821391,0.6914239999999999,0.621585,0.581333,0.54479,0.496786,0.44722,0.44722,0.44722,0.44722,0.533111,20,100.0
78,11.264,22,10,protocol,7.5,1000,17783,17.783,1992,1486,0.745984,0.6167229999999999,0.5487810000000001,0.516351,0.483832,0.4416100000000001,0.396613,0.396613,0.396613,0.396613,0.5328,20,100.0
79,13.824000000000002,27,10,protocol,7.5,1000,16599,16.599,2069,1457,0.704205,0.574565,0.512191,0.481141,0.452351,0.413462,0.369291,0.369291,0.369291,0.369291,0.532419,20,100.0
80,16.384,32,10,protocol,7.5,1000,17183,17.183,2182,1651,0.756645,0.6372939999999999,0.55825,0.512454,0.474011,0.430473,0.382139,0.382139,0.382139,0.382139,0.530934,20,100.0
81,15.36,30,10,protocol,7.5,1000,18116,18.116,2187,1646,0.752629,0.650676,0.581363,0.5405270000000001,0.502985,0.453573,0.402995,0.402995,0.402995,0.402995,0.5305489999999999,20,100.0
82,15.36,30,10,protocol,7.5,1000,16951,16.951,2127,1575,0.74048,0.6129859999999999,0.542307,0.500043,0.471769,0.424765,0.377761,0.377761,0.377761,0.377761,0.529641,20,100.0
83,16.384,32,10,protocol,7.5,1000,17396,17.396,2109,1548,0.733997,0.6231720000000001,0.5565869999999999,0.513138,0.482213,0.434004,0.388752,0.388752,0.388752,0.388752,0.528508,20,100.0
84,16.384,32,10,protocol,7.5,1000,18687,18.687,2065,1626,0.787409,0.655859,0.583162,0.5459229999999999,0.5098,0.465585,0.4183520000000001,0.4183520000000001,0.4183520000000001,0.4183520000000001,0.52812,20,100.0
85,14.336,28,10,protocol,7.5,1000,17040,17.04,2014,1563,0.776068,0.630822,0.541643,0.505837,0.471505,0.426338,0.383504,0.383504,0.383504,0.383504,0.5275449999999999,20,100.0
86,13.824000000000002,27,10,protocol,7.5,1000,17553,17.553,2043,1525,0.746451,0.614019,0.549862,0.514155,0.483964,0.441005,0.394771,0.394771,0.394771,0.394771,0.5260239999999999,20,100.0
87,13.312,26,10,protocol,7.5,1000,16335,16.335,2014,1503,0.746276,0.598619,0.532309,0.487711,0.455955,0.411034,0.366163,0.366163,0.366163,0.366163,0.524841,20,100.0
88,13.824000000000002,27,10,protocol,7.5,1000,17158,17.158,1978,1410,0.712841,0.587206,0.53378,0.5039319999999999,0.472488,0.430272,0.381325,0.381325,0.381325,0.381325,0.523781,20,100.0
89,7.1679999999999975,14,10,protocol,7.5,1000,16272,16.272000000000002,2041,1439,0.705047,0.5715779999999999,0.5095970000000001,0.477126,0.444086,0.405162,0.360819,0.360819,0.360819,0.360819,0.526369,20,100.0
90,16.384,32,10,protocol,7.5,1000,19016,19.016,2190,1693,0.773059,0.650673,0.5811350000000001,0.54075,0.5088050000000001,0.467936,0.421181,0.421181,0.421181,0.421181,0.5280050000000001,20,100.0
91,18.944000000000006,37,10,protocol,7.5,1000,17818,17.817999999999994,2279,1729,0.758666,0.623833,0.557016,0.521958,0.485462,0.4411020000000001,0.394905,0.394905,0.394905,0.394905,0.527701,20,100.0
92,15.36,30,10,protocol,7.5,1000,16808,16.808,2244,1678,0.747772,0.599035,0.527841,0.492663,0.4635260000000001,0.415372,0.370363,0.370363,0.370363,0.370363,0.527242,20,100.0
93,14.336,28,10,protocol,7.5,1000,17275,17.275,2207,1627,0.7372,0.612045,0.537716,0.504019,0.475228,0.426426,0.381573,0.381573,0.381573,0.381573,0.526329,20,100.0
94,10.752,21,10,protocol,7.5,1000,18516,18.516,2329,1701,0.730356,0.634777,0.563481,0.5260779999999999,0.49743,0.4527560000000001,0.408464,0.408464,0.408464,0.408464,0.5265029999999999,20,100.0
95,15.872,31,10,protocol,7.5,1000,18220,18.22,2326,1786,0.767842,0.648392,0.567859,0.5225890000000001,0.49262,0.4447680000000001,0.401207,0.401207,0.401207,0.401207,0.525629,20,100.0
96,15.872,31,10,protocol,7.5,1000,17233,17.233,2200,1630,0.740909,0.6227689999999999,0.541558,0.499563,0.468689,0.420519,0.38028,0.38028,0.38028,0.38028,0.5259699999999999,20,100.0
97,12.288,24,10,protocol,7.5,1000,17427,17.427,2196,1620,0.737705,0.628023,0.556652,0.513994,0.477064,0.428407,0.384643,0.384643,0.384643,0.384643,0.524771,20,100.0
98,12.288,24,10,protocol,7.5,1000,16635,16.635,2051,1472,0.717699,0.5852229999999999,0.5099859999999999,0.474739,0.443298,0.405422,0.365801,0.365801,0.365801,0.365801,0.524533,20,100.0
99,14.336,28,10,protocol,7.5,1000,17449,17.449,1942,1407,0.724511,0.5991270000000001,0.53481,0.501163,0.467737,0.4251680000000001,0.382441,0.382441,0.382441,0.382441,0.5234260000000001,20,100.0
100,13.824000000000002,27,10,protocol,7.5,1000,15639,15.639,2053,1361,0.662932,0.565425,0.494659,0.456282,0.424734,0.382987,0.341976,0.341976,0.341976,0.341976,0.524229,20,100.0
101,19.968,39,10,protocol,7.5,1000,20203,20.203,2082,1627,0.78146,0.667208,0.601251,0.566332,0.534931,0.489606,0.44226,0.44226,0.44226,0.44226,0.524623,20,100.0
102,13.824000000000002,27,10,protocol,7.5,1000,17466,17.465999999999998,2105,1568,0.744893,0.618917,0.546775,0.5045810000000001,0.47098,0.426286,0.381714,0.381714,0.381714,0.381714,0.524682,20,100.0
103,13.312,26,10,protocol,7.5,1000,17996,17.996,2015,1510,0.74938,0.639887,0.560311,0.5184979999999999,0.4875020000000001,0.440616,0.393219,0.393219,0.393219,0.393219,0.523586,20,100.0
104,11.264,22,10,protocol,7.5,1000,18509,18.509,1973,1541,0.781044,0.638867,0.566153,0.528636,0.495894,0.451566,0.402774,0.402774,0.402774,0.402774,0.5233369999999999,20,100.0
105,13.824000000000002,27,10,protocol,7.5,1000,17379,17.379,1886,1396,0.7401909999999999,0.604553,0.528934,0.493054,0.464526,0.424621,0.378333,0.378333,0.378333,0.378333,0.5223369999999999,20,100.0
106,11.776,23,10,protocol,7.5,1000,16879,16.879,1832,1356,0.740175,0.600438,0.526407,0.487787,0.452781,0.412457,0.366734,0.366734,0.366734,0.366734,0.521171,20,100.0
107,13.312,26,10,protocol,7.5,1000,19218,19.218,1748,1332,0.7620140000000001,0.6329060000000001,0.568463,0.53275,0.502184,0.4628229999999999,0.416914,0.416914,0.416914,0.416914,0.5208229999999999,20,100.0
108,13.312,26,10,protocol,7.5,1000,17783,17.783,1759,1314,0.747015,0.61216,0.556715,0.512544,0.478695,0.430814,0.384965,0.384965,0.384965,0.384965,0.5195649999999999,20,100.0
109,15.36,30,10,protocol,7.5,1000,17966,17.965999999999994,1873,1367,0.729845,0.603642,0.5403600000000001,0.503107,0.471114,0.430121,0.38896,0.38896,0.38896,0.38896,0.519774,20,100.0
110,11.264,22,10,protocol,7.5,1000,16214,16.214000000000002,2005,1318,0.657357,0.554495,0.49548,0.466456,0.438045,0.392454,0.35069,0.35069,0.35069,0.35069,0.519734,20,100.0
111,5.12,10,10,protocol,7.5,1000,17182,17.182000000000002,2068,1410,0.681818,0.573781,0.524666,0.48914,0.4573930000000001,0.412232,0.369289,0.369289,0.369289,0.369289,0.522035,20,100.0
112,20.48,40,10,protocol,7.5,1000,19647,19.647,2099,1607,0.7656029999999999,0.646259,0.580915,0.5432,0.508793,0.466668,0.422097,0.422097,0.422097,0.422097,0.522361,20,100.0
113,18.944000000000006,37,10,protocol,7.5,1000,17687,17.687,1946,1411,0.7250770000000001,0.5793050000000001,0.523721,0.493294,0.467289,0.423401,0.378341,0.378341,0.378341,0.378341,0.522934,20,100.0
114,16.896,33,10,protocol,7.5,1000,16143,16.143,1960,1367,0.697449,0.547384,0.48869,0.453436,0.4275850000000001,0.386385,0.344496,0.344496,0.344496,0.344496,0.522382,20,100.0
115,16.384,32,10,protocol,7.5,1000,17128,17.128,2076,1487,0.7162810000000001,0.580376,0.5153760000000001,0.48002,0.450369,0.407817,0.366904,0.366904,0.366904,0.366904,0.5221399999999999,20,100.0
116,14.848,29,10,protocol,7.5,1000,17409,17.409000000000002,2065,1471,0.712349,0.589535,0.522208,0.492803,0.460683,0.417071,0.373912,0.373912,0.373912,0.373912,0.521239,20,100.0
117,13.824000000000002,27,10,protocol,7.5,1000,17018,17.018,2200,1498,0.680909,0.569466,0.505797,0.473638,0.444686,0.406334,0.365514,0.365514,0.365514,0.365514,0.5207609999999999,20,100.0
118,18.944000000000006,37,10,protocol,7.5,1000,18408,18.408,2232,1655,0.741487,0.612049,0.5418,0.50726,0.4772810000000001,0.436955,0.394398,0.394398,0.394398,0.394398,0.521126,20,100.0
119,13.824000000000002,27,10,protocol,7.5,1000,18242,18.242,2154,1598,0.741876,0.608456,0.5399470000000001,0.506425,0.474617,0.432466,0.390319,0.390319,0.390319,0.390319,0.522243,20,100.0
120,17.408,34,10,protocol,7.5,1000,16551,16.551,2190,1531,0.699087,0.558358,0.490138,0.456696,0.428733,0.39104,0.353605,0.353605,0.353605,0.353605,0.522045,20,100.0
121,16.384,32,10,protocol,7.5,1000,17114,17.114,2209,1538,0.6962430000000001,0.571982,0.50088,0.470637,0.445262,0.404215,0.364636,0.364636,0.364636,0.364636,0.521809,20,100.0
122,7.1679999999999975,14,10,protocol,7.5,1000,20135,20.135,1997,1489,0.745618,0.632835,0.570875,0.542948,0.516207,0.471887,0.4269439999999999,0.4269439999999999,0.4269439999999999,0.4269439999999999,0.523505,20,100.0
123,23.04,45,10,protocol,7.5,1000,19072,19.072,1960,1541,0.7862239999999999,0.641349,0.557812,0.521732,0.489155,0.4471,0.401728,0.401728,0.401728,0.401728,0.523251,20,100.0
124,15.872,31,10,protocol,7.5,1000,17941,17.941,2021,1411,0.6981689999999999,0.5792430000000001,0.520133,0.485811,0.45999,0.421274,0.376651,0.376651,0.376651,0.376651,0.52386,20,100.0
125,16.384,32,10,protocol,7.5,1000,17886,17.886,2034,1500,0.737463,0.598345,0.529065,0.489259,0.459506,0.419409,0.375045,0.375045,0.375045,0.375045,0.523216,20,100.0
126,15.872,31,10,protocol,7.5,1000,18239,18.239,2055,1449,0.705109,0.575944,0.521241,0.484913,0.460612,0.424018,0.381734,0.381734,0.381734,0.381734,0.523776,20,100.0
127,15.872,31,10,protocol,7.5,1000,17358,17.358,2074,1498,0.722276,0.5702699999999999,0.504051,0.467795,0.4400850000000001,0.404294,0.362808,0.362808,0.362808,0.362808,0.522872,20,100.0
128,13.312,26,10,protocol,7.5,1000,16069,16.069000000000006,2028,1435,0.707594,0.554771,0.48245,0.44201,0.416118,0.374858,0.336018,0.336018,0.336018,0.336018,0.523093,20,100.0
129,16.896,33,10,protocol,7.5,1000,18439,18.439,2001,1541,0.770115,0.605065,0.537279,0.4989560000000001,0.472205,0.426623,0.386311,0.386311,0.386311,0.386311,0.522437,20,100.0
130,9.216,18,10,protocol,7.5,1000,15033,15.033,2094,1310,0.6255970000000001,0.513732,0.447925,0.418515,0.393073,0.351426,0.314816,0.314816,0.314816,0.314816,0.524275,20,100.0
131,18.432,36,10,protocol,7.5,1000,21379,21.379,2108,1682,0.797913,0.671538,0.6024729999999999,0.562419,0.534601,0.493615,0.4455520000000001,0.4455520000000001,0.4455520000000001,0.4455520000000001,0.525219,20,100.0
132,17.92,35,10,protocol,7.5,1000,18940,18.94,2196,1552,0.7067399999999999,0.593277,0.533904,0.504042,0.4764,0.4380350000000001,0.393766,0.393766,0.393766,0.393766,0.525824,20,100.0
133,17.92,35,10,protocol,7.5,1000,17772,17.772000000000006,2191,1539,0.7024189999999999,0.5777979999999999,0.520594,0.486196,0.453791,0.411341,0.370834,0.370834,0.370834,0.370834,0.525258,20,100.0
134,15.36,30,10,protocol,7.5,1000,20108,20.108,2118,1539,0.726629,0.613278,0.558689,0.528121,0.499955,0.460782,0.419332,0.419332,0.419332,0.419332,0.52669,20,100.0
