SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
11,19.968,39,10,protocol,7.5,900,13607,15.1189,1764,1252,0.709751,0.6048319999999999,0.5492229999999999,0.5085310000000001,0.473839,0.4320350000000001,0.386945,0.386945,0.386945,0.386945,0.507893,20,90.0
12,17.408,34,10,protocol,7.5,900,14884,16.5378,1769,1325,0.749011,0.651304,0.594036,0.553029,0.516559,0.467068,0.420626,0.420626,0.420626,0.420626,0.5034,20,90.0
13,15.36,30,10,protocol,7.5,900,14835,16.4833,1638,1283,0.7832720000000001,0.651614,0.58403,0.542387,0.505124,0.458387,0.4132810000000001,0.4132810000000001,0.4132810000000001,0.4132810000000001,0.50278,20,90.0
14,17.92,35,10,protocol,7.5,900,15658,17.3978,1574,1236,0.7852600000000001,0.659623,0.591518,0.556107,0.52361,0.478395,0.430884,0.430884,0.430884,0.430884,0.499832,20,90.0
15,15.872,31,10,protocol,7.5,900,15881,17.6456,1606,1306,0.8132,0.684542,0.6039329999999999,0.562289,0.5273800000000001,0.478444,0.432451,0.432451,0.432451,0.432451,0.491813,20,90.0
16,12.8,25,10,protocol,7.5,900,15183,16.87,1747,1283,0.734402,0.626393,0.561401,0.530894,0.500625,0.454322,0.410586,0.410586,0.410586,0.410586,0.494011,20,90.0
17,15.36,30,10,protocol,7.5,900,15667,17.4078,1783,1363,0.764442,0.642323,0.5769989999999999,0.542592,0.5118689999999999,0.466524,0.420203,0.420203,0.420203,0.420203,0.488079,20,90.0
18,14.848,29,10,protocol,7.5,900,15307,17.0078,1710,1327,0.7760229999999999,0.637888,0.564467,0.535149,0.503193,0.4559760000000001,0.408384,0.408384,0.408384,0.408384,0.489747,20,90.0
19,15.872,31,10,protocol,7.5,900,14384,15.9822,1743,1253,0.7188760000000001,0.590337,0.527144,0.49749,0.465457,0.427378,0.384406,0.384406,0.384406,0.384406,0.497942,20,90.0
20,15.872,31,10,protocol,7.5,900,15808,17.5644,1744,1353,0.775803,0.652583,0.588639,0.546409,0.507305,0.468461,0.422941,0.422941,0.422941,0.422941,0.507934,20,90.0
21,15.36,30,10,protocol,7.5,900,15664,17.4044,1750,1328,0.758857,0.64504,0.585037,0.5418,0.504559,0.463698,0.4191470000000001,0.4191470000000001,0.4191470000000001,0.4191470000000001,0.5078699999999999,20,90.0
22,15.36,30,10,protocol,7.5,900,16135,17.9278,1758,1323,0.75256,0.652123,0.601259,0.556613,0.520027,0.476936,0.429442,0.429442,0.429442,0.429442,0.511414,20,90.0
23,14.336,28,10,protocol,7.5,900,15764,17.5156,1766,1332,0.754247,0.634825,0.57914,0.539062,0.5053479999999999,0.46241,0.417081,0.417081,0.417081,0.417081,0.511617,20,90.0
24,17.92,35,10,protocol,7.5,900,16212,18.0133,1686,1266,0.75089,0.646489,0.589305,0.550806,0.5130560000000001,0.470622,0.424808,0.424808,0.424808,0.424808,0.510201,20,90.0
25,18.944000000000006,37,10,protocol,7.5,900,16619,18.4656,1695,1307,0.771091,0.643792,0.57894,0.544896,0.5176390000000001,0.478086,0.435074,0.435074,0.435074,0.435074,0.5061899999999999,20,90.0
26,16.384,32,10,protocol,7.5,900,16279,18.0878,1807,1430,0.791367,0.636528,0.573526,0.537246,0.50879,0.467262,0.422913,0.422913,0.422913,0.422913,0.5038600000000001,20,90.0
27,16.384,32,10,protocol,7.5,900,15347,17.0522,1840,1403,0.7625,0.602727,0.537899,0.503251,0.47817,0.440136,0.398385,0.398385,0.398385,0.398385,0.502361,20,90.0
28,15.36,30,10,protocol,7.5,900,14890,16.5444,1915,1337,0.698172,0.583883,0.520336,0.488348,0.459101,0.426925,0.387174,0.387174,0.387174,0.387174,0.500016,20,90.0
29,15.36,30,10,protocol,7.5,900,14922,16.58,1962,1510,0.769623,0.612614,0.5284840000000001,0.494798,0.4599720000000001,0.427809,0.386169,0.386169,0.386169,0.386169,0.498569,20,90.0
30,10.752,21,10,protocol,7.5,900,14447,16.0522,1875,1354,0.722133,0.587258,0.515041,0.478478,0.449252,0.414157,0.373136,0.373136,0.373136,0.373136,0.500854,20,90.0
31,15.36,30,10,protocol,7.5,900,16215,18.0167,1933,1449,0.749612,0.618495,0.555214,0.522545,0.497678,0.460444,0.421255,0.421255,0.421255,0.421255,0.501428,20,90.0
32,12.8,25,10,protocol,7.5,900,15354,17.06,1871,1324,0.707643,0.588592,0.528293,0.49429,0.469508,0.436919,0.399818,0.399818,0.399818,0.399818,0.508832,20,90.0
33,19.456,38,10,protocol,7.5,900,15743,17.4922,1900,1444,0.76,0.6140800000000001,0.5570510000000001,0.517351,0.487899,0.451968,0.410059,0.410059,0.410059,0.410059,0.5072270000000001,20,90.0
34,12.288,24,10,protocol,7.5,900,14190,15.7667,2017,1446,0.716906,0.5693189999999999,0.510942,0.474011,0.443843,0.408851,0.37155,0.37155,0.37155,0.37155,0.508033,20,90.0
35,13.312,26,10,protocol,7.5,900,16638,18.4867,2040,1524,0.747059,0.638304,0.5663239999999999,0.534267,0.508022,0.474452,0.435905,0.435905,0.435905,0.435905,0.507551,20,90.0
36,16.384,32,10,protocol,7.5,900,15382,17.0911,1975,1477,0.747848,0.607851,0.5377109999999999,0.501208,0.47393,0.43876,0.399309,0.399309,0.399309,0.399309,0.505391,20,90.0
37,16.896,33,10,protocol,7.5,900,15557,17.2856,2034,1555,0.7645029999999999,0.623416,0.546057,0.5123979999999999,0.480868,0.444495,0.401699,0.401699,0.401699,0.401699,0.504167,20,90.0
38,16.384,32,10,protocol,7.5,900,16340,18.1556,2028,1483,0.731262,0.624491,0.5520079999999999,0.522428,0.494731,0.463896,0.421713,0.421713,0.421713,0.421713,0.501379,20,90.0
39,16.384,32,10,protocol,7.5,900,15222,16.9133,2020,1543,0.763861,0.61646,0.537867,0.498069,0.46748,0.432848,0.392961,0.392961,0.392961,0.392961,0.498298,20,90.0
40,16.384,32,10,protocol,7.5,900,15224,16.9156,2140,1521,0.7107479999999999,0.589266,0.521748,0.491108,0.4648890000000001,0.431623,0.392446,0.392446,0.392446,0.392446,0.4967180000000001,20,90.0
41,16.384,32,10,protocol,7.5,900,15647,17.3856,2083,1544,0.741239,0.61353,0.535888,0.502088,0.472148,0.440473,0.400092,0.400092,0.400092,0.400092,0.493661,20,90.0
42,15.872,31,10,protocol,7.5,900,14948,16.6089,2049,1475,0.719863,0.5788,0.5125390000000001,0.480041,0.456613,0.422651,0.381678,0.381678,0.381678,0.381678,0.4970890000000001,20,90.0
43,15.36,30,10,protocol,7.5,900,14917,16.5744,2065,1553,0.752058,0.606981,0.533571,0.490036,0.45946,0.422806,0.380303,0.380303,0.380303,0.380303,0.498331,20,90.0
44,14.848,29,10,protocol,7.5,900,15466,17.1844,1937,1436,0.7413529999999999,0.613002,0.5499569999999999,0.504275,0.474649,0.438925,0.394323,0.394323,0.394323,0.394323,0.498629,20,90.0
45,18.432,36,10,protocol,7.5,900,15912,17.68,1916,1430,0.746347,0.614895,0.542317,0.508556,0.482995,0.448536,0.40543,0.40543,0.40543,0.40543,0.497436,20,90.0
46,14.336,28,10,protocol,7.5,900,15083,16.7589,1909,1322,0.692509,0.591217,0.526271,0.492086,0.463204,0.4235020000000001,0.383381,0.383381,0.383381,0.383381,0.498393,20,90.0
47,15.36,30,10,protocol,7.5,900,15823,17.5811,1982,1457,0.735116,0.598675,0.545285,0.509137,0.483137,0.442687,0.403345,0.403345,0.403345,0.403345,0.496794,20,90.0
48,14.336,28,10,protocol,7.5,900,16236,18.04,1973,1457,0.7384689999999999,0.621603,0.557254,0.527467,0.498686,0.454823,0.412908,0.412908,0.412908,0.412908,0.495229,20,90.0
49,16.384,32,10,protocol,7.5,900,14945,16.6056,1989,1390,0.6988439999999999,0.578612,0.517979,0.480547,0.453218,0.416588,0.380095,0.380095,0.380095,0.380095,0.49423,20,90.0
50,16.384,32,10,protocol,7.5,900,16255,18.0611,2160,1583,0.73287,0.632662,0.560901,0.519131,0.48927,0.452664,0.411812,0.411812,0.411812,0.411812,0.492753,20,90.0
51,16.384,32,10,protocol,7.5,900,16097,17.8856,2200,1535,0.6977270000000001,0.609399,0.54379,0.509175,0.484421,0.447232,0.406159,0.406159,0.406159,0.406159,0.491687,20,90.0
52,15.36,30,10,protocol,7.5,900,16933,18.8144,2194,1627,0.741568,0.633153,0.5709890000000001,0.53454,0.508245,0.469036,0.423945,0.423945,0.423945,0.423945,0.491815,20,90.0
53,10.24,20,10,protocol,7.5,900,13049,14.4989,2154,1435,0.6662020000000001,0.531842,0.471166,0.431206,0.400072,0.361524,0.325475,0.325475,0.325475,0.325475,0.494811,20,90.0
54,15.872,31,10,protocol,7.5,900,16075,17.8611,2034,1552,0.763029,0.635897,0.563156,0.519754,0.483466,0.441021,0.401013,0.401013,0.401013,0.401013,0.5010760000000001,20,90.0
55,13.824000000000002,27,10,protocol,7.5,900,18553,20.6144,2052,1581,0.770468,0.663054,0.616595,0.582237,0.549996,0.507632,0.462794,0.462794,0.462794,0.462794,0.5036430000000001,20,90.0
56,11.264,22,10,protocol,7.5,900,16653,18.5033,2161,1582,0.732068,0.640638,0.571094,0.5305479999999999,0.496289,0.456968,0.416794,0.416794,0.416794,0.416794,0.503835,20,90.0
57,12.288,24,10,protocol,7.5,900,15374,17.0822,2010,1419,0.70597,0.584615,0.531139,0.492706,0.461083,0.425896,0.386058,0.386058,0.386058,0.386058,0.503019,20,90.0
58,11.264,22,10,protocol,7.5,900,15520,17.2444,1919,1391,0.724857,0.592093,0.539207,0.503554,0.470287,0.43096,0.389904,0.389904,0.389904,0.389904,0.50197,20,90.0
59,12.8,25,10,protocol,7.5,900,16009,17.7878,1632,1190,0.729167,0.592019,0.547546,0.51791,0.4859270000000001,0.443965,0.404136,0.404136,0.404136,0.404136,0.499986,20,90.0
60,10.24,20,10,protocol,7.5,900,15105,16.7833,1657,1198,0.722993,0.589726,0.536157,0.496925,0.459482,0.418612,0.379441,0.379441,0.379441,0.379441,0.4980770000000001,20,90.0
61,13.312,26,10,protocol,7.5,900,15718,17.4644,1734,1274,0.734717,0.604761,0.541601,0.509137,0.476221,0.434883,0.393608,0.393608,0.393608,0.393608,0.4973,20,90.0
62,12.8,25,10,protocol,7.5,900,15862,17.6244,1558,1135,0.728498,0.616015,0.549471,0.512549,0.479766,0.440108,0.397434,0.397434,0.397434,0.397434,0.49796,20,90.0
63,12.288,24,10,protocol,7.5,900,15600,17.3333,1530,1139,0.744444,0.612866,0.555483,0.515223,0.4838520000000001,0.436117,0.392258,0.392258,0.392258,0.392258,0.496396,20,90.0
64,13.312,26,10,protocol,7.5,900,15033,16.7033,1633,1212,0.742192,0.592726,0.532745,0.500362,0.467632,0.420433,0.379661,0.379661,0.379661,0.379661,0.499104,20,90.0
65,14.336,28,10,protocol,7.5,900,15457,17.1744,1648,1208,0.73301,0.6056199999999999,0.545402,0.509537,0.4766510000000001,0.433867,0.391776,0.391776,0.391776,0.391776,0.4979560000000001,20,90.0
66,14.848,29,10,protocol,7.5,900,15601,17.3344,1678,1234,0.735399,0.594232,0.53382,0.504801,0.474001,0.436059,0.394257,0.394257,0.394257,0.394257,0.497723,20,90.0
67,17.408,34,10,protocol,7.5,900,15576,17.3067,1892,1410,0.745243,0.597658,0.534996,0.503488,0.47235,0.433392,0.393337,0.393337,0.393337,0.393337,0.4982180000000001,20,90.0
68,15.872,31,10,protocol,7.5,900,15290,16.9889,1922,1427,0.742456,0.598512,0.539786,0.500845,0.464909,0.42565,0.385934,0.385934,0.385934,0.385934,0.498762,20,90.0
69,15.36,30,10,protocol,7.5,900,15048,16.72,1782,1249,0.7008979999999999,0.571891,0.522518,0.489841,0.459642,0.420723,0.379456,0.379456,0.379456,0.379456,0.499369,20,90.0
70,15.872,31,10,protocol,7.5,900,14969,16.6322,1867,1363,0.7300479999999999,0.57233,0.516807,0.485455,0.460586,0.418421,0.377215,0.377215,0.377215,0.377215,0.497756,20,90.0
71,15.36,30,10,protocol,7.5,900,15715,17.4611,1780,1342,0.753933,0.612959,0.552337,0.515329,0.482723,0.441907,0.396908,0.396908,0.396908,0.396908,0.49682,20,90.0
72,16.384,32,10,protocol,7.5,900,15407,17.1189,1772,1347,0.760158,0.609456,0.540931,0.503404,0.4702850000000001,0.430959,0.389254,0.389254,0.389254,0.389254,0.496903,20,90.0
73,15.36,30,10,protocol,7.5,900,16612,18.4578,1777,1319,0.742262,0.610996,0.559137,0.5310819999999999,0.499025,0.4628229999999999,0.419468,0.419468,0.419468,0.419468,0.497818,20,90.0
74,14.336,28,10,protocol,7.5,900,16068,17.8533,1827,1386,0.758621,0.632529,0.563717,0.53155,0.495848,0.451467,0.406709,0.406709,0.406709,0.406709,0.497593,20,90.0
75,15.872,31,10,protocol,7.5,900,15335,17.0389,1804,1289,0.7145229999999999,0.595754,0.534407,0.49959,0.467923,0.428462,0.389126,0.389126,0.389126,0.389126,0.497365,20,90.0
76,14.336,28,10,protocol,7.5,900,15615,17.35,1774,1306,0.736189,0.610751,0.54159,0.506267,0.476355,0.437835,0.3971,0.3971,0.3971,0.3971,0.497695,20,90.0
77,13.824000000000002,27,10,protocol,7.5,900,14690,16.3222,1799,1219,0.677599,0.5640390000000001,0.5106189999999999,0.477404,0.449866,0.4124390000000001,0.37277,0.37277,0.37277,0.37277,0.498233,20,90.0
78,14.848,29,10,protocol,7.5,900,15797,17.5522,1779,1347,0.757167,0.617037,0.538507,0.50361,0.47622,0.4403510000000001,0.399489,0.399489,0.399489,0.399489,0.497012,20,90.0
79,15.872,31,10,protocol,7.5,900,14395,15.9944,1816,1280,0.704846,0.578468,0.503864,0.468796,0.437823,0.400277,0.362756,0.362756,0.362756,0.362756,0.495787,20,90.0
80,16.384,32,10,protocol,7.5,900,16374,18.1933,1681,1283,0.7632359999999999,0.6437970000000001,0.571801,0.532896,0.496982,0.456048,0.412629,0.412629,0.412629,0.412629,0.49494,20,90.0
81,14.336,28,10,protocol,7.5,900,15065,16.7389,1564,1132,0.723785,0.5725060000000001,0.514694,0.482407,0.456907,0.420298,0.380682,0.380682,0.380682,0.380682,0.493704,20,90.0
82,14.336,28,10,protocol,7.5,900,14926,16.5844,1574,1166,0.740788,0.593291,0.528383,0.491038,0.461769,0.420504,0.37684,0.37684,0.37684,0.37684,0.492147,20,90.0
83,13.824000000000002,27,10,protocol,7.5,900,15800,17.5556,1591,1205,0.7573850000000001,0.605398,0.541504,0.5020359999999999,0.4752270000000001,0.441509,0.398773,0.398773,0.398773,0.398773,0.4914600000000001,20,90.0
84,14.848,29,10,protocol,7.5,900,15308,17.0089,1652,1241,0.751211,0.60985,0.532033,0.4940020000000001,0.466025,0.427892,0.385639,0.385639,0.385639,0.385639,0.490685,20,90.0
85,12.8,25,10,protocol,7.5,900,13769,15.2989,1737,1228,0.706966,0.545354,0.470447,0.434551,0.411425,0.38066,0.345859,0.345859,0.345859,0.345859,0.492404,20,90.0
86,15.872,31,10,protocol,7.5,900,15622,17.3578,1725,1281,0.742609,0.613913,0.544711,0.504776,0.473307,0.434781,0.391645,0.391645,0.391645,0.391645,0.491245,20,90.0
87,14.336,28,10,protocol,7.5,900,15232,16.9244,1604,1144,0.713217,0.599873,0.52771,0.487032,0.459838,0.422898,0.38236,0.38236,0.38236,0.38236,0.491249,20,90.0
88,16.896,33,10,protocol,7.5,900,15504,17.2267,1602,1204,0.7515609999999999,0.621536,0.537359,0.498501,0.469169,0.428317,0.38611,0.38611,0.38611,0.38611,0.490216,20,90.0
89,17.408,34,10,protocol,7.5,900,14531,16.1456,1652,1181,0.7148909999999999,0.584547,0.492634,0.4588390000000001,0.434516,0.399441,0.360987,0.360987,0.360987,0.360987,0.490038,20,90.0
90,18.432,36,10,protocol,7.5,900,16074,17.86,1689,1260,0.746004,0.626667,0.5496310000000001,0.507726,0.480053,0.441794,0.400184,0.400184,0.400184,0.400184,0.48886,20,90.0
91,14.336,28,10,protocol,7.5,900,16330,18.1444,1741,1283,0.736933,0.622711,0.553413,0.516356,0.484268,0.446479,0.405692,0.405692,0.405692,0.405692,0.488417,20,90.0
92,14.336,28,10,protocol,7.5,900,15821,17.5789,1829,1355,0.740842,0.621447,0.545778,0.505482,0.4732270000000001,0.434029,0.393004,0.393004,0.393004,0.393004,0.487661,20,90.0
93,14.336,28,10,protocol,7.5,900,15639,17.3767,1800,1274,0.707778,0.58702,0.526017,0.491128,0.462659,0.428746,0.387375,0.387375,0.387375,0.387375,0.486544,20,90.0
94,16.384,32,10,protocol,7.5,900,15380,17.0889,1866,1332,0.7138260000000001,0.579888,0.514575,0.481522,0.455348,0.422847,0.381355,0.381355,0.381355,0.381355,0.485434,20,90.0
95,16.896,33,10,protocol,7.5,900,15331,17.0344,1867,1366,0.731655,0.590465,0.5229729999999999,0.480407,0.455526,0.421608,0.381711,0.381711,0.381711,0.381711,0.484189,20,90.0
96,17.92,35,10,protocol,7.5,900,14738,16.3756,1881,1328,0.7060069999999999,0.571347,0.501354,0.46644,0.442555,0.406295,0.367346,0.367346,0.367346,0.367346,0.482882,20,90.0
97,18.432,36,10,protocol,7.5,900,14510,16.1222,1854,1297,0.699569,0.555254,0.495621,0.463659,0.435286,0.401109,0.362523,0.362523,0.362523,0.362523,0.484067,20,90.0
98,14.336,28,10,protocol,7.5,900,15195,16.8833,1816,1325,0.729626,0.614874,0.53374,0.489217,0.455153,0.420966,0.380311,0.380311,0.380311,0.380311,0.487075,20,90.0
99,8.704,17,10,protocol,7.5,900,14387,15.9856,1816,1277,0.703194,0.563764,0.494761,0.455261,0.4297470000000001,0.401536,0.362174,0.362174,0.362174,0.362174,0.490993,20,90.0
100,14.336,28,10,protocol,7.5,900,15711,17.4567,1980,1460,0.737374,0.617617,0.541032,0.499807,0.470291,0.439158,0.397137,0.397137,0.397137,0.397137,0.491148,20,90.0
101,10.24,20,10,protocol,7.5,900,14086,15.6511,1977,1377,0.6965100000000001,0.552476,0.4855060000000001,0.449928,0.42805,0.394647,0.355902,0.355902,0.355902,0.355902,0.492701,20,90.0
102,10.24,20,10,protocol,7.5,900,15147,16.83,1871,1358,0.725815,0.5907720000000001,0.516184,0.479282,0.454964,0.421936,0.379893,0.379893,0.379893,0.379893,0.49289,20,90.0
103,12.8,25,10,protocol,7.5,900,15514,17.2378,1832,1340,0.731441,0.587585,0.518807,0.489399,0.4628890000000001,0.428073,0.386542,0.386542,0.386542,0.386542,0.493066,20,90.0
104,10.24,20,10,protocol,7.5,900,14768,16.4089,1814,1315,0.724917,0.585119,0.50731,0.469361,0.4413220000000001,0.406743,0.366485,0.366485,0.366485,0.366485,0.494077,20,90.0
105,14.336,28,10,protocol,7.5,900,15815,17.5722,1889,1363,0.721546,0.601997,0.534586,0.495761,0.470624,0.433142,0.388758,0.388758,0.388758,0.388758,0.493259,20,90.0
106,13.312,26,10,protocol,7.5,900,15500,17.2222,1876,1399,0.745736,0.592145,0.524447,0.482193,0.460274,0.4219520000000001,0.378164,0.378164,0.378164,0.378164,0.495482,20,90.0
107,12.8,25,10,protocol,7.5,900,16270,18.0778,1928,1452,0.753112,0.608533,0.538129,0.497257,0.475167,0.437683,0.394826,0.394826,0.394826,0.394826,0.496259,20,90.0
108,14.336,28,10,protocol,7.5,900,15378,17.0867,1818,1375,0.756326,0.5936939999999999,0.5176,0.47723,0.448476,0.412592,0.372366,0.372366,0.372366,0.372366,0.496028,20,90.0
109,14.336,28,10,protocol,7.5,900,15955,17.7278,1784,1336,0.748879,0.5967640000000001,0.529655,0.490415,0.463199,0.426901,0.387217,0.387217,0.387217,0.387217,0.497263,20,90.0
110,13.312,26,10,protocol,7.5,900,15185,16.8722,1790,1255,0.701117,0.587655,0.50981,0.466713,0.43997,0.407056,0.367935,0.367935,0.367935,0.367935,0.496307,20,90.0
111,10.24,20,10,protocol,7.5,900,15866,17.6289,1868,1367,0.731799,0.601488,0.528215,0.480612,0.45342,0.421332,0.379392,0.379392,0.379392,0.379392,0.496381,20,90.0
112,13.312,26,10,protocol,7.5,900,15585,17.3167,1936,1360,0.702479,0.5698810000000001,0.500255,0.461595,0.4366890000000001,0.408271,0.370997,0.370997,0.370997,0.370997,0.497256,20,90.0
113,13.824000000000002,27,10,protocol,7.5,900,15614,17.3489,1970,1385,0.703046,0.585496,0.507425,0.469324,0.443683,0.410287,0.371122,0.371122,0.371122,0.371122,0.497212,20,90.0
114,12.288,24,10,protocol,7.5,900,15058,16.7311,1825,1277,0.6997260000000001,0.575735,0.5,0.461401,0.433729,0.396658,0.358219,0.358219,0.358219,0.358219,0.49722,20,90.0
115,15.872,31,10,protocol,7.5,900,16238,18.0422,1683,1291,0.767083,0.6176470000000001,0.537575,0.492632,0.461483,0.425623,0.385556,0.385556,0.385556,0.385556,0.496708,20,90.0
116,15.36,30,10,protocol,7.5,900,15898,17.6644,1582,1157,0.7313529999999999,0.5799380000000001,0.514085,0.475033,0.4460020000000001,0.413743,0.376606,0.376606,0.376606,0.376606,0.49709,20,90.0
117,16.896,33,10,protocol,7.5,900,15524,17.2489,1584,1172,0.739899,0.573121,0.499609,0.461974,0.435817,0.405577,0.368502,0.368502,0.368502,0.368502,0.498163,20,90.0
118,16.384,32,10,protocol,7.5,900,16920,18.8,1789,1368,0.7646729999999999,0.612487,0.532866,0.501238,0.472471,0.44277,0.4033,0.4033,0.4033,0.4033,0.49921,20,90.0
119,16.384,32,10,protocol,7.5,900,16056,17.84,1860,1372,0.737634,0.598046,0.515796,0.480266,0.451394,0.421265,0.383544,0.383544,0.383544,0.383544,0.499604,20,90.0
120,15.872,31,10,protocol,7.5,900,14910,16.5667,1754,1229,0.700684,0.557546,0.477461,0.44856,0.420727,0.391756,0.358039,0.358039,0.358039,0.358039,0.499215,20,90.0
121,14.336,28,10,protocol,7.5,900,15535,17.2611,1774,1254,0.7068770000000001,0.576806,0.499555,0.469002,0.442202,0.407865,0.374088,0.374088,0.374088,0.374088,0.498656,20,90.0
122,13.824000000000002,27,10,protocol,7.5,900,15266,16.9622,1813,1299,0.716492,0.566351,0.489627,0.459078,0.433642,0.402073,0.368302,0.368302,0.368302,0.368302,0.497889,20,90.0
123,11.776,23,10,protocol,7.5,900,16242,18.0467,1808,1304,0.7212390000000001,0.583645,0.517597,0.484267,0.457592,0.426728,0.391338,0.391338,0.391338,0.391338,0.497702,20,90.0
124,11.264,22,10,protocol,7.5,900,15602,17.3356,1890,1346,0.7121689999999999,0.584762,0.512371,0.477062,0.4475270000000001,0.411916,0.376846,0.376846,0.376846,0.376846,0.497713,20,90.0
125,12.288,24,10,protocol,7.5,900,15359,17.0656,1983,1319,0.665154,0.544611,0.486655,0.459653,0.439924,0.407501,0.371326,0.371326,0.371326,0.371326,0.497053,20,90.0
126,12.288,24,10,protocol,7.5,900,16155,17.95,2136,1543,0.722378,0.587536,0.5150939999999999,0.483391,0.460647,0.428371,0.390741,0.390741,0.390741,0.390741,0.496754,20,90.0
127,12.8,25,10,protocol,7.5,900,15388,17.0978,2165,1601,0.739492,0.579213,0.503765,0.465274,0.441316,0.409558,0.372921,0.372921,0.372921,0.372921,0.496512,20,90.0
128,12.288,24,10,protocol,7.5,900,15281,16.9789,2159,1473,0.6822600000000001,0.5519,0.499339,0.461621,0.436201,0.405506,0.370256,0.370256,0.370256,0.370256,0.495823,20,90.0
129,11.776,23,10,protocol,7.5,900,15700,17.4444,2197,1651,0.751479,0.592278,0.524313,0.487067,0.45887,0.420536,0.380621,0.380621,0.380621,0.380621,0.496128,20,90.0
130,15.36,30,10,protocol,7.5,900,16105,17.8944,2211,1667,0.753957,0.624318,0.5457930000000001,0.502483,0.469625,0.432459,0.392875,0.392875,0.392875,0.392875,0.495354,20,90.0
131,13.312,26,10,protocol,7.5,900,15329,17.0322,2201,1645,0.747388,0.603787,0.520816,0.474296,0.449199,0.412557,0.376095,0.376095,0.376095,0.376095,0.495341,20,90.0
132,12.8,25,10,protocol,7.5,900,16018,17.7978,2083,1602,0.769083,0.6233,0.536216,0.493599,0.467366,0.431258,0.394244,0.394244,0.394244,0.394244,0.494757,20,90.0
133,14.848,29,10,protocol,7.5,900,15557,17.2856,2048,1561,0.762207,0.6157630000000001,0.539626,0.4910640000000001,0.4592850000000001,0.421357,0.383932,0.383932,0.383932,0.383932,0.494149,20,90.0
134,14.336,28,10,protocol,7.5,900,14992,16.6578,1954,1351,0.6914020000000001,0.5591229999999999,0.486853,0.457402,0.436784,0.404559,0.371845,0.371845,0.371845,0.371845,0.494766,20,90.0
135,14.336,28,10,protocol,7.5,900,15506,17.2289,1763,1286,0.729438,0.590429,0.5119640000000001,0.479298,0.460628,0.421393,0.384845,0.384845,0.384845,0.384845,0.493802,20,90.0
136,13.312,26,10,protocol,7.5,900,15402,17.1133,1688,1255,0.743483,0.593923,0.518788,0.480387,0.457153,0.42061,0.382022,0.382022,0.382022,0.382022,0.493648,20,90.0
