SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
41,10.24,20,10,protocol,7.5,1900,33263,17.5068,8644,4064,0.470153,0.317612,0.265391,0.241836,0.22451,0.204591,0.183591,0.183591,0.183591,0.183591,0.498153,20,190.0
42,15.872,31,10,protocol,7.5,1900,34328,18.0674,8673,4283,0.493831,0.334719,0.280351,0.251389,0.231569,0.210877,0.189787,0.189787,0.189787,0.189787,0.498109,20,190.0
43,14.336,28,10,protocol,7.5,1900,37521,19.7479,8882,4590,0.516776,0.359176,0.303352,0.273945,0.254755,0.231091,0.207142,0.207142,0.207142,0.207142,0.496496,20,190.0
44,15.872,31,10,protocol,7.5,1900,37200,19.5789,8983,4593,0.511299,0.368648,0.307898,0.275295,0.254085,0.22974,0.20508,0.20508,0.20508,0.20508,0.493689,20,190.0
45,14.336,28,10,protocol,7.5,1900,36941,19.4426,8797,4466,0.5076729999999999,0.361271,0.300732,0.27182199999999995,0.252083,0.227474,0.203672,0.203672,0.203672,0.203672,0.491449,20,190.0
46,16.896,33,10,protocol,7.5,1900,37202,19.58,8792,4485,0.510123,0.362213,0.299787,0.27208000000000004,0.25403400000000004,0.229082,0.205764,0.205764,0.205764,0.205764,0.488515,20,190.0
47,16.384,32,10,protocol,7.5,1900,37705,19.8447,8719,4825,0.553389,0.390896,0.319506,0.285353,0.262481,0.234529,0.20925900000000008,0.20925900000000008,0.20925900000000008,0.20925900000000008,0.485438,20,190.0
48,15.872,31,10,protocol,7.5,1900,40141,21.1268,8458,4541,0.536888,0.378461,0.319429,0.291818,0.27184400000000003,0.247409,0.223046,0.223046,0.223046,0.223046,0.482695,20,190.0
49,12.288,24,10,protocol,7.5,1900,37520,19.7474,8200,4327,0.527683,0.36425,0.307498,0.279747,0.257975,0.233139,0.208873,0.208873,0.208873,0.208873,0.481314,20,190.0
50,12.8,25,10,protocol,7.5,1900,38822,20.4326,8030,4235,0.527397,0.37278,0.309232,0.28128000000000003,0.261413,0.238419,0.216281,0.216281,0.216281,0.216281,0.482847,20,190.0
51,8.192,16,10,protocol,7.5,1900,36886,19.4137,8189,4070,0.497008,0.355924,0.297779,0.272073,0.253802,0.228396,0.20565100000000008,0.20565100000000008,0.20565100000000008,0.20565100000000008,0.48432,20,190.0
52,8.192,16,10,protocol,7.5,1900,37614,19.7968,8340,4273,0.51235,0.366526,0.307547,0.277768,0.254882,0.231865,0.209782,0.209782,0.209782,0.209782,0.486092,20,190.0
53,4.096,8,10,protocol,7.5,1900,46604,24.5284,8572,4967,0.579445,0.432047,0.365955,0.334865,0.31512,0.287748,0.260096,0.260096,0.260096,0.260096,0.487408,20,190.0
54,6.6560000000000015,13,10,protocol,7.5,1900,42034,22.1232,8999,4698,0.522058,0.397867,0.336572,0.306255,0.282854,0.258827,0.23457,0.23457,0.23457,0.23457,0.488534,20,190.0
55,6.6560000000000015,13,10,protocol,7.5,1900,40913,21.5332,8945,4652,0.5200670000000001,0.382682,0.325463,0.297033,0.274799,0.252149,0.228297,0.228297,0.228297,0.228297,0.488675,20,190.0
56,7.68,15,10,protocol,7.5,1900,41902,22.0537,8720,4827,0.553555,0.41279,0.349393,0.315777,0.288849,0.260628,0.234567,0.234567,0.234567,0.234567,0.48716,20,190.0
57,8.192,16,10,protocol,7.5,1900,37862,19.9274,8792,4473,0.508758,0.367687,0.313019,0.285827,0.26306,0.23613,0.21247800000000008,0.21247800000000008,0.21247800000000008,0.21247800000000008,0.487238,20,190.0
58,7.68,15,10,protocol,7.5,1900,36832,19.3853,8633,4507,0.522066,0.381087,0.316394,0.285435,0.259326,0.230704,0.207139,0.207139,0.207139,0.207139,0.485619,20,190.0
59,6.144,12,10,protocol,7.5,1900,36388,19.1516,8338,4313,0.51727,0.362675,0.306153,0.277643,0.254683,0.228085,0.205241,0.205241,0.205241,0.205241,0.486167,20,190.0
60,6.144,12,10,protocol,7.5,1900,40879,21.5153,8340,4504,0.540048,0.396866,0.335038,0.306469,0.282179,0.255142,0.230587,0.230587,0.230587,0.230587,0.485727,20,190.0
61,7.68,15,10,protocol,7.5,1900,35420,18.6421,8137,4072,0.50043,0.356421,0.298645,0.268892,0.246748,0.221973,0.200198,0.200198,0.200198,0.200198,0.485873,20,190.0
62,4.096,8,10,protocol,7.5,1900,43084,22.6758,7913,4509,0.569822,0.405679,0.34770700000000004,0.319184,0.295893,0.270357,0.244346,0.244346,0.244346,0.244346,0.486279,20,190.0
63,5.6320000000000014,11,10,protocol,7.5,1900,37071,19.5111,8040,4309,0.535945,0.376657,0.314794,0.285005,0.26090100000000005,0.235284,0.210673,0.210673,0.210673,0.210673,0.485044,20,190.0
64,4.6080000000000005,9,10,protocol,7.5,1900,38459,20.2416,7699,4089,0.531108,0.382405,0.321292,0.292341,0.26891,0.244011,0.219617,0.219617,0.219617,0.219617,0.485808,20,190.0
65,4.6080000000000005,9,10,protocol,7.5,1900,38114,20.06,7673,4158,0.5419,0.396338,0.32901,0.29548,0.269724,0.243371,0.21804,0.21804,0.21804,0.21804,0.484401,20,190.0
66,4.096,8,10,protocol,7.5,1900,37245,19.6026,7604,4168,0.548133,0.391054,0.325587,0.294925,0.269914,0.239975,0.213803,0.213803,0.213803,0.213803,0.483349,20,190.0
67,4.096,8,10,protocol,7.5,1900,36251,19.0795,7665,4125,0.5381600000000001,0.383929,0.317214,0.284542,0.260773,0.233753,0.209114,0.209114,0.209114,0.209114,0.483232,20,190.0
68,4.096,8,10,protocol,7.5,1900,36580,19.2526,7896,4267,0.5404,0.384513,0.318458,0.288478,0.263936,0.236174,0.212148,0.212148,0.212148,0.212148,0.482053,20,190.0
69,5.12,10,10,protocol,7.5,1900,39715,20.9026,7924,4319,0.545053,0.401749,0.336973,0.306849,0.283789,0.255962,0.231025,0.231025,0.231025,0.231025,0.481279,20,190.0
70,5.6320000000000014,11,10,protocol,7.5,1900,34907,18.3721,7915,4143,0.523437,0.36734,0.304463,0.273984,0.252222,0.226346,0.203386,0.203386,0.203386,0.203386,0.480709,20,190.0
71,6.144,12,10,protocol,7.5,1900,39677,20.8826,7923,4379,0.5526949999999999,0.399902,0.336793,0.305141,0.284326,0.256918,0.23194,0.23194,0.23194,0.23194,0.480081,20,190.0
72,6.144,12,10,protocol,7.5,1900,38016,20.0084,7569,4146,0.5477609999999999,0.389463,0.32918400000000003,0.29795900000000003,0.27465900000000004,0.247237,0.222652,0.222652,0.222652,0.222652,0.479186,20,190.0
73,6.144,12,10,protocol,7.5,1900,35613,18.7437,7870,4153,0.5277,0.374139,0.311773,0.280403,0.256323,0.231615,0.208438,0.208438,0.208438,0.208438,0.478631,20,190.0
74,4.096,8,10,protocol,7.5,1900,36597,19.2616,7864,4388,0.557986,0.388446,0.321819,0.289907,0.265883,0.238991,0.214623,0.214623,0.214623,0.214623,0.477449,20,190.0
75,4.096,8,10,protocol,7.5,1900,36755,19.3447,7631,4107,0.538199,0.376536,0.316728,0.287321,0.264997,0.240377,0.21643,0.21643,0.21643,0.21643,0.476427,20,190.0
76,4.096,8,10,protocol,7.5,1900,36587,19.2563,7526,4069,0.540659,0.387949,0.326689,0.293322,0.268311,0.240659,0.215326,0.215326,0.215326,0.215326,0.47477,20,190.0
77,4.096,8,10,protocol,7.5,1900,39567,20.8247,7502,4380,0.5838439999999999,0.414051,0.345494,0.31406100000000003,0.288435,0.259088,0.232982,0.232982,0.232982,0.232982,0.474045,20,190.0
78,3.072,6,10,protocol,7.5,1900,40175,21.1447,7593,4254,0.560253,0.415878,0.348193,0.31288,0.288882,0.261986,0.237042,0.237042,0.237042,0.237042,0.475536,20,190.0
79,4.096,8,10,protocol,7.5,1900,41410,21.7947,7727,4371,0.565679,0.41905,0.351695,0.32016999999999995,0.295931,0.270304,0.244645,0.244645,0.244645,0.244645,0.476929,20,190.0
80,7.68,15,10,protocol,7.5,1900,38526,20.2768,7597,4265,0.5614060000000001,0.404597,0.337013,0.305681,0.280025,0.253396,0.228238,0.228238,0.228238,0.228238,0.476584,20,190.0
81,6.144,12,10,protocol,7.5,1900,38961,20.5058,7454,4325,0.580225,0.408293,0.344077,0.311475,0.285749,0.257684,0.231436,0.231436,0.231436,0.231436,0.476314,20,190.0
82,4.6080000000000005,9,10,protocol,7.5,1900,39115,20.5868,7598,4222,0.555673,0.398154,0.336407,0.305718,0.282733,0.257552,0.233029,0.233029,0.233029,0.233029,0.477099,20,190.0
83,6.6560000000000015,13,10,protocol,7.5,1900,38670,20.3526,7651,4374,0.5716899999999999,0.409051,0.343896,0.31157,0.287681,0.257961,0.230486,0.230486,0.230486,0.230486,0.476279,20,190.0
84,7.1679999999999975,14,10,protocol,7.5,1900,39126,20.5926,7536,4245,0.563296,0.406283,0.343431,0.31095100000000003,0.286006,0.260348,0.233575,0.233575,0.233575,0.233575,0.476125,20,190.0
85,9.216,18,10,protocol,7.5,1900,36671,19.3005,7596,4115,0.541732,0.38576,0.324827,0.29616,0.271873,0.24586,0.219539,0.219539,0.219539,0.219539,0.475374,20,190.0
86,11.776,23,10,protocol,7.5,1900,39777,20.9353,7661,4381,0.571857,0.425858,0.359818,0.325338,0.297777,0.267389,0.238921,0.238921,0.238921,0.238921,0.474536,20,190.0
87,11.776,23,10,protocol,7.5,1900,36539,19.2311,7699,4214,0.5473439999999999,0.390432,0.32957800000000004,0.298033,0.27412,0.24633400000000005,0.2206,0.2206,0.2206,0.2206,0.473175,20,190.0
88,7.1679999999999975,14,10,protocol,7.5,1900,36033,18.9647,7873,4282,0.543884,0.407664,0.340243,0.303616,0.275524,0.245465,0.218329,0.218329,0.218329,0.218329,0.473544,20,190.0
89,7.1679999999999975,14,10,protocol,7.5,1900,43330,22.8053,8228,4744,0.5765680000000001,0.4451810000000001,0.38166,0.350262,0.323719,0.293271,0.262851,0.262851,0.262851,0.262851,0.47448,20,190.0
90,7.68,15,10,protocol,7.5,1900,40914,21.5337,8208,4927,0.600268,0.457683,0.382824,0.342409,0.31062,0.27809,0.248389,0.248389,0.248389,0.248389,0.475581,20,190.0
91,8.704,17,10,protocol,7.5,1900,40694,21.4179,8164,4594,0.562714,0.431883,0.364235,0.331997,0.305867,0.275966,0.24688,0.24688,0.24688,0.24688,0.476706,20,190.0
92,7.1679999999999975,14,10,protocol,7.5,1900,41739,21.9679,8326,5067,0.608576,0.461054,0.386125,0.347032,0.315386,0.283881,0.252935,0.252935,0.252935,0.252935,0.477953,20,190.0
93,5.6320000000000014,11,10,protocol,7.5,1900,43769,23.0363,8233,4809,0.584113,0.460164,0.391693,0.354843,0.327153,0.296724,0.265052,0.265052,0.265052,0.265052,0.4788270000000001,20,190.0
94,6.144,12,10,protocol,7.5,1900,44910,23.6368,8228,4961,0.602941,0.466536,0.400042,0.364223,0.334689,0.304196,0.271574,0.271574,0.271574,0.271574,0.479522,20,190.0
95,6.144,12,10,protocol,7.5,1900,46948,24.7095,8125,5114,0.629415,0.4799390000000001,0.415794,0.38015,0.350027,0.31725,0.283422,0.283422,0.283422,0.283422,0.480198,20,190.0
96,5.6320000000000014,11,10,protocol,7.5,1900,44544,23.4442,7789,4683,0.601233,0.449604,0.390012,0.355258,0.32871,0.29957,0.268489,0.268489,0.268489,0.268489,0.480987,20,190.0
97,10.24,20,10,protocol,7.5,1900,39382,20.7274,7560,4485,0.593254,0.4238560000000001,0.356367,0.32219000000000003,0.297132,0.267223,0.237309,0.237309,0.237309,0.237309,0.480563,20,190.0
98,10.24,20,10,protocol,7.5,1900,40041,21.0742,7447,4475,0.600913,0.433231,0.366823,0.32926700000000003,0.299784,0.269936,0.241161,0.241161,0.241161,0.241161,0.480505,20,190.0
99,10.24,20,10,protocol,7.5,1900,38873,20.4595,7506,4240,0.5648810000000001,0.406706,0.345051,0.312983,0.287302,0.26100100000000004,0.233763,0.233763,0.233763,0.233763,0.479832,20,190.0
100,10.24,20,10,protocol,7.5,1900,36497,19.2089,7465,4247,0.568922,0.402931,0.334055,0.301873,0.274834,0.246363,0.219335,0.219335,0.219335,0.219335,0.479045,20,190.0
101,10.24,20,10,protocol,7.5,1900,37598,19.7884,7355,4177,0.567913,0.406992,0.34065100000000004,0.308618,0.282115,0.253241,0.225657,0.225657,0.225657,0.225657,0.4778270000000001,20,190.0
102,10.24,20,10,protocol,7.5,1900,37937,19.9668,7299,3984,0.545828,0.391676,0.33234600000000003,0.301564,0.278613,0.253849,0.227649,0.227649,0.227649,0.227649,0.4783810000000001,20,190.0
103,12.8,25,10,protocol,7.5,1900,36626,19.2768,7278,4013,0.551388,0.389118,0.328965,0.29808,0.273772,0.245886,0.219229,0.219229,0.219229,0.219229,0.477624,20,190.0
104,8.704,17,10,protocol,7.5,1900,36933,19.4384,7713,4034,0.5230130000000001,0.394883,0.338662,0.306752,0.281022,0.249731,0.220806,0.220806,0.220806,0.220806,0.47772,20,190.0
105,8.192,16,10,protocol,7.5,1900,44805,23.5816,8066,4805,0.5957100000000001,0.45506,0.384697,0.351628,0.32452800000000004,0.29646500000000003,0.267515,0.267515,0.267515,0.267515,0.478496,20,190.0
106,8.192,16,10,protocol,7.5,1900,33792,17.7853,8236,4171,0.5064350000000001,0.362087,0.301233,0.271384,0.248417,0.224558,0.201411,0.201411,0.201411,0.201411,0.478324,20,190.0
107,8.704,17,10,protocol,7.5,1900,44146,23.2347,8202,4752,0.579371,0.4485,0.383352,0.34718000000000004,0.319322,0.291103,0.26265,0.26265,0.26265,0.26265,0.479101,20,190.0
108,9.728,19,10,protocol,7.5,1900,36311,19.1111,7841,4220,0.538197,0.385748,0.32184,0.293061,0.268481,0.241113,0.215784,0.215784,0.215784,0.215784,0.478551,20,190.0
109,10.752,21,10,protocol,7.5,1900,43475,22.8816,7914,4423,0.558883,0.427516,0.368975,0.337708,0.312185,0.28575,0.257968,0.257968,0.257968,0.257968,0.478631,20,190.0
110,10.24,20,10,protocol,7.5,1900,35408,18.6358,8054,4233,0.5255770000000001,0.368604,0.307483,0.279184,0.258239,0.233215,0.209631,0.209631,0.209631,0.209631,0.4780930000000001,20,190.0
111,10.24,20,10,protocol,7.5,1900,34419,18.1153,7988,4168,0.521783,0.366626,0.305523,0.275449,0.252179,0.226616,0.203159,0.203159,0.203159,0.203159,0.478092,20,190.0
112,12.288,24,10,protocol,7.5,1900,33596,17.6821,7793,4082,0.523803,0.365402,0.300754,0.267226,0.24384,0.21977800000000008,0.197923,0.197923,0.197923,0.197923,0.477647,20,190.0
113,16.384,32,10,protocol,7.5,1900,36390,19.1526,8018,4322,0.539037,0.381805,0.321095,0.288048,0.264331,0.237682,0.213927,0.213927,0.213927,0.213927,0.476711,20,190.0
114,11.776,23,10,protocol,7.5,1900,37492,19.7326,8052,4115,0.511053,0.368418,0.31314200000000003,0.286951,0.26522,0.241968,0.219611,0.219611,0.219611,0.219611,0.476913,20,190.0
115,13.824000000000002,27,10,protocol,7.5,1900,33796,17.7874,8049,4051,0.503292,0.35361,0.296539,0.26879000000000003,0.246769,0.220883,0.197024,0.197024,0.197024,0.197024,0.476266,20,190.0
116,9.216,18,10,protocol,7.5,1900,42731,22.49,7976,4624,0.579739,0.432528,0.367026,0.331579,0.305517,0.276512,0.247981,0.247981,0.247981,0.247981,0.477012,20,190.0
117,11.776,23,10,protocol,7.5,1900,49565,26.0868,8123,5100,0.627847,0.476638,0.411685,0.378899,0.349729,0.318654,0.286666,0.286666,0.286666,0.286666,0.477441,20,190.0
118,8.192,16,10,protocol,7.5,1900,34455,18.1342,8115,3845,0.473814,0.350194,0.298137,0.270687,0.245657,0.221477,0.199136,0.199136,0.199136,0.199136,0.47867,20,190.0
119,8.192,16,10,protocol,7.5,1900,40448,21.2884,7979,4352,0.5454319999999999,0.412791,0.349738,0.313947,0.285416,0.25807800000000003,0.232827,0.232827,0.232827,0.232827,0.479497,20,190.0
120,7.68,15,10,protocol,7.5,1900,49854,26.2389,7954,4672,0.587377,0.4600260000000001,0.403443,0.37218,0.343835,0.313884,0.286144,0.286144,0.286144,0.286144,0.480058,20,190.0
121,11.264,22,10,protocol,7.5,1900,41701,21.9479,8213,4610,0.561305,0.4124140000000001,0.35496300000000003,0.317975,0.291394,0.263531,0.23854,0.23854,0.23854,0.23854,0.480883,20,190.0
122,12.288,24,10,protocol,7.5,1900,41444,21.8126,8405,4426,0.526591,0.390837,0.33925900000000003,0.310467,0.28615,0.260601,0.236704,0.236704,0.236704,0.236704,0.481523,20,190.0
123,14.336,28,10,protocol,7.5,1900,42005,22.1079,8180,4453,0.544377,0.410465,0.352927,0.32197600000000004,0.293523,0.265833,0.239335,0.239335,0.239335,0.239335,0.482084,20,190.0
124,17.92,35,10,protocol,7.5,1900,46370,24.4053,8005,4689,0.585759,0.439095,0.378086,0.345636,0.320022,0.291272,0.263518,0.263518,0.263518,0.263518,0.482603,20,190.0
125,17.408,34,10,protocol,7.5,1900,43834,23.0705,7966,4625,0.580593,0.424548,0.362451,0.329261,0.304623,0.276449,0.248683,0.248683,0.248683,0.248683,0.48242,20,190.0
126,17.408,34,10,protocol,7.5,1900,38625,20.3289,8214,4279,0.52094,0.37349,0.314033,0.286574,0.264803,0.24199,0.218673,0.218673,0.218673,0.218673,0.482254,20,190.0
127,19.968,39,10,protocol,7.5,1900,37517,19.7458,8328,4407,0.529179,0.385681,0.321259,0.28891300000000003,0.264423,0.236722,0.2117,0.2117,0.2117,0.2117,0.481234,20,190.0
128,18.944000000000006,37,10,protocol,7.5,1900,37490,19.7316,8270,4246,0.513422,0.372008,0.312362,0.282002,0.260187,0.234795,0.211247,0.211247,0.211247,0.211247,0.480922,20,190.0
129,19.456,38,10,protocol,7.5,1900,39188,20.6253,8329,4570,0.5486850000000001,0.389703,0.32695100000000005,0.29537,0.272222,0.245772,0.220554,0.220554,0.220554,0.220554,0.480012,20,190.0
130,18.432,36,10,protocol,7.5,1900,34879,18.3574,8247,4229,0.512793,0.363212,0.302361,0.269505,0.246006,0.219516,0.196404,0.196404,0.196404,0.196404,0.479746,20,190.0
131,18.944000000000006,37,10,protocol,7.5,1900,38748,20.3937,8210,4531,0.551888,0.397242,0.332812,0.297735,0.271876,0.243441,0.218058,0.218058,0.218058,0.218058,0.4789,20,190.0
132,16.384,32,10,protocol,7.5,1900,38030,20.0158,8195,4319,0.527029,0.372519,0.313329,0.28302,0.26202800000000004,0.237701,0.213537,0.213537,0.213537,0.213537,0.4784600000000001,20,190.0
133,17.408,34,10,protocol,7.5,1900,36653,19.2911,8300,4235,0.510241,0.362692,0.304325,0.274981,0.252118,0.228678,0.20576,0.20576,0.20576,0.20576,0.478333,20,190.0
134,16.384,32,10,protocol,7.5,1900,38125,20.0658,8240,4405,0.534587,0.380112,0.31816300000000003,0.287599,0.264728,0.238648,0.21397600000000008,0.21397600000000008,0.21397600000000008,0.21397600000000008,0.477364,20,190.0
