SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
31,8.192,16,10,protocol,7.5,1700,34350,20.2059,6039,3496,0.578904,0.420273,0.352724,0.322386,0.297182,0.26907,0.242037,0.242037,0.242037,0.242037,0.523016,20,170.0
32,8.192,16,10,protocol,7.5,1700,33509,19.7112,6271,3630,0.578855,0.415474,0.348412,0.3129,0.288312,0.26110900000000004,0.23597,0.23597,0.23597,0.23597,0.51962,20,170.0
33,11.264,22,10,protocol,7.5,1700,32495,19.1147,6476,3632,0.56084,0.410485,0.344304,0.309593,0.285961,0.255377,0.228631,0.228631,0.228631,0.228631,0.515057,20,170.0
34,8.192,16,10,protocol,7.5,1700,30270,17.8059,6661,3457,0.518991,0.37333,0.311833,0.281898,0.261389,0.236547,0.21362,0.21362,0.21362,0.21362,0.511781,20,170.0
35,8.192,16,10,protocol,7.5,1700,32372,19.0424,6728,3805,0.565547,0.399709,0.337265,0.306689,0.283143,0.254963,0.228725,0.228725,0.228725,0.228725,0.508263,20,170.0
36,8.192,16,10,protocol,7.5,1700,35184,20.6965,6811,3952,0.580238,0.429399,0.366482,0.332947,0.306992,0.2773,0.248195,0.248195,0.248195,0.248195,0.509301,20,170.0
37,8.704,17,10,protocol,7.5,1700,32880,19.3412,6907,3885,0.562473,0.406592,0.342558,0.309936,0.286566,0.259227,0.23293000000000005,0.23293000000000005,0.23293000000000005,0.23293000000000005,0.5068739999999999,20,170.0
38,11.776,23,10,protocol,7.5,1700,31868,18.7459,6756,3616,0.5352279999999999,0.391787,0.32888,0.300685,0.27889200000000003,0.252589,0.226617,0.226617,0.226617,0.226617,0.50467,20,170.0
39,10.752,21,10,protocol,7.5,1700,29976,17.6329,6828,3608,0.528412,0.379827,0.318778,0.285791,0.264013,0.238313,0.213675,0.213675,0.213675,0.213675,0.502632,20,170.0
40,10.752,21,10,protocol,7.5,1700,33497,19.7041,6695,3777,0.5641520000000001,0.419459,0.35602399999999995,0.320787,0.296422,0.26679200000000003,0.239522,0.239522,0.239522,0.239522,0.500413,20,170.0
41,14.336,28,10,protocol,7.5,1700,32673,19.2194,6590,3549,0.538543,0.396675,0.339142,0.310057,0.28896900000000003,0.260118,0.2336010000000001,0.2336010000000001,0.2336010000000001,0.2336010000000001,0.497393,20,170.0
42,14.336,28,10,protocol,7.5,1700,33323,19.6018,6518,3526,0.540963,0.398283,0.344704,0.31497800000000004,0.292018,0.264865,0.238965,0.238965,0.238965,0.238965,0.493879,20,170.0
43,14.336,28,10,protocol,7.5,1700,34591,20.3476,6545,3777,0.577082,0.4284600000000001,0.366765,0.330784,0.302572,0.274661,0.249023,0.249023,0.249023,0.249023,0.490465,20,170.0
44,10.24,20,10,protocol,7.5,1700,31932,18.7835,6583,3477,0.528179,0.396517,0.338976,0.30816,0.283768,0.255776,0.230299,0.230299,0.230299,0.230299,0.491584,20,170.0
45,10.24,20,10,protocol,7.5,1700,31591,18.5829,6672,3592,0.538369,0.399958,0.337113,0.301993,0.27671100000000004,0.25098200000000004,0.2278280000000001,0.2278280000000001,0.2278280000000001,0.2278280000000001,0.494317,20,170.0
46,10.752,21,10,protocol,7.5,1700,29675,17.4559,6560,3508,0.534756,0.397114,0.329296,0.295316,0.267,0.23861,0.214215,0.214215,0.214215,0.214215,0.497482,20,170.0
47,13.312,26,10,protocol,7.5,1700,32545,19.1441,6177,3383,0.5476770000000001,0.396618,0.336305,0.305764,0.282192,0.25822,0.233991,0.233991,0.233991,0.233991,0.498248,20,170.0
48,10.752,21,10,protocol,7.5,1700,33598,19.7635,6059,3486,0.575342,0.419257,0.353475,0.321265,0.295684,0.268567,0.241425,0.241425,0.241425,0.241425,0.498079,20,170.0
49,12.8,25,10,protocol,7.5,1700,34022,20.0129,5928,3464,0.584345,0.4264310000000001,0.360494,0.325292,0.29951500000000003,0.272291,0.244634,0.244634,0.244634,0.244634,0.497522,20,170.0
50,14.336,28,10,protocol,7.5,1700,31405,18.4735,5764,3298,0.572172,0.413343,0.342075,0.307949,0.281873,0.252543,0.225548,0.225548,0.225548,0.225548,0.495103,20,170.0
51,12.288,24,10,protocol,7.5,1700,31134,18.3141,5800,3267,0.563276,0.39793,0.333082,0.30254200000000003,0.278238,0.249929,0.22405300000000009,0.22405300000000009,0.22405300000000009,0.22405300000000009,0.493996,20,170.0
52,12.288,24,10,protocol,7.5,1700,32195,18.9382,5651,3293,0.5827289999999999,0.411287,0.342462,0.31014400000000003,0.285677,0.258721,0.232276,0.232276,0.232276,0.232276,0.492414,20,170.0
53,10.752,21,10,protocol,7.5,1700,34615,20.3618,5797,3353,0.578403,0.42742,0.365609,0.334598,0.30969800000000003,0.279,0.249975,0.249975,0.249975,0.249975,0.490266,20,170.0
54,10.24,20,10,protocol,7.5,1700,34001,20.0006,5903,3477,0.589023,0.432702,0.367463,0.331542,0.303999,0.27431700000000003,0.246173,0.246173,0.246173,0.246173,0.488345,20,170.0
55,10.24,20,10,protocol,7.5,1700,33667,19.8041,6360,3688,0.579874,0.425432,0.364444,0.328169,0.302491,0.272245,0.2447280000000001,0.2447280000000001,0.2447280000000001,0.2447280000000001,0.486464,20,170.0
56,9.728,19,10,protocol,7.5,1700,32026,18.8388,6883,3974,0.577365,0.4236,0.357535,0.316938,0.288108,0.259154,0.233167,0.233167,0.233167,0.233167,0.485526,20,170.0
57,11.264,22,10,protocol,7.5,1700,31536,18.5506,6809,3782,0.555441,0.40589,0.345067,0.307831,0.280914,0.254564,0.22958,0.22958,0.22958,0.22958,0.4854520000000001,20,170.0
58,11.264,22,10,protocol,7.5,1700,32250,18.9706,6640,3881,0.584488,0.429738,0.359661,0.320686,0.28933600000000004,0.260831,0.234997,0.234997,0.234997,0.234997,0.484704,20,170.0
59,15.36,30,10,protocol,7.5,1700,31379,18.4582,6572,3862,0.587645,0.418943,0.351144,0.312047,0.283972,0.254822,0.228307,0.228307,0.228307,0.228307,0.483359,20,170.0
60,14.336,28,10,protocol,7.5,1700,34515,20.3029,6386,3798,0.594738,0.4406890000000001,0.372386,0.335428,0.307546,0.278,0.251108,0.251108,0.251108,0.251108,0.4824640000000001,20,170.0
61,14.336,28,10,protocol,7.5,1700,32714,19.2435,6227,3810,0.6118520000000001,0.440472,0.364216,0.326023,0.295987,0.26500100000000004,0.237935,0.237935,0.237935,0.237935,0.480844,20,170.0
62,11.776,23,10,protocol,7.5,1700,28539,16.7876,5940,3398,0.572054,0.387069,0.318008,0.282604,0.256225,0.230461,0.20822,0.20822,0.20822,0.20822,0.480005,20,170.0
63,14.336,28,10,protocol,7.5,1700,31723,18.6606,5851,3545,0.605879,0.42742,0.350936,0.315449,0.287518,0.25690100000000005,0.231462,0.231462,0.231462,0.231462,0.477824,20,170.0
64,14.336,28,10,protocol,7.5,1700,32016,18.8329,5780,3576,0.618685,0.435413,0.360978,0.32422199999999995,0.293345,0.261452,0.23435,0.23435,0.23435,0.23435,0.476033,20,170.0
65,12.8,25,10,protocol,7.5,1700,32266,18.98,5810,3466,0.596558,0.427209,0.356663,0.320947,0.29246500000000003,0.262596,0.236337,0.236337,0.236337,0.236337,0.474481,20,170.0
66,14.848,29,10,protocol,7.5,1700,32862,19.3306,5765,3480,0.603643,0.432437,0.360561,0.32208600000000004,0.295681,0.267333,0.241161,0.241161,0.241161,0.241161,0.473629,20,170.0
67,10.24,20,10,protocol,7.5,1700,32516,19.1271,5738,3458,0.602649,0.441935,0.364445,0.325967,0.296437,0.266168,0.238097,0.238097,0.238097,0.238097,0.476035,20,170.0
68,7.68,15,10,protocol,7.5,1700,34921,20.5418,5663,3377,0.596327,0.450403,0.382617,0.343972,0.316228,0.285791,0.255939,0.255939,0.255939,0.255939,0.478373,20,170.0
69,5.6320000000000014,11,10,protocol,7.5,1700,33839,19.9053,5887,3560,0.604722,0.450382,0.375118,0.335356,0.305543,0.27783800000000003,0.249524,0.249524,0.249524,0.249524,0.4799520000000001,20,170.0
70,13.824000000000002,27,10,protocol,7.5,1700,32188,18.9341,6147,3568,0.580446,0.4382390000000001,0.36722,0.326916,0.29749000000000003,0.26684,0.238424,0.238424,0.238424,0.238424,0.4799890000000001,20,170.0
71,14.336,28,10,protocol,7.5,1700,32828,19.3106,6011,3558,0.591915,0.4327180000000001,0.366571,0.327054,0.300424,0.271688,0.243657,0.243657,0.243657,0.243657,0.481087,20,170.0
72,9.216,18,10,protocol,7.5,1700,33155,19.5029,6364,3834,0.6024510000000001,0.434817,0.371782,0.331729,0.304019,0.27505100000000005,0.24698,0.24698,0.24698,0.24698,0.480898,20,170.0
73,8.704,17,10,protocol,7.5,1700,31928,18.7812,6620,3754,0.5670689999999999,0.421534,0.360867,0.321621,0.293926,0.266011,0.238113,0.238113,0.238113,0.238113,0.480636,20,170.0
74,17.408,34,10,protocol,7.5,1700,35042,20.6129,6508,4057,0.623387,0.472971,0.397232,0.352322,0.32260700000000003,0.292475,0.261433,0.261433,0.261433,0.261433,0.480188,20,170.0
75,16.384,32,10,protocol,7.5,1700,29237,17.1982,6553,3661,0.558675,0.405572,0.33556,0.30295300000000003,0.273656,0.245863,0.218801,0.218801,0.218801,0.218801,0.479631,20,170.0
76,16.384,32,10,protocol,7.5,1700,32082,18.8718,6443,3741,0.58063,0.426983,0.360467,0.328192,0.300775,0.269635,0.240543,0.240543,0.240543,0.240543,0.478255,20,170.0
77,11.776,23,10,protocol,7.5,1700,33737,19.8453,6320,3865,0.6115510000000001,0.455618,0.380802,0.347764,0.317606,0.284163,0.252519,0.252519,0.252519,0.252519,0.478824,20,170.0
78,16.896,33,10,protocol,7.5,1700,39728,23.3694,5929,3912,0.659808,0.5109100000000001,0.440869,0.401758,0.368635,0.331876,0.297799,0.297799,0.297799,0.297799,0.478758,20,170.0
79,15.36,30,10,protocol,7.5,1700,35057,20.6218,5759,3621,0.6287550000000001,0.462003,0.393957,0.36034,0.330918,0.295124,0.263507,0.263507,0.263507,0.263507,0.477974,20,170.0
80,13.312,26,10,protocol,7.5,1700,32136,18.9035,5883,3601,0.612103,0.442922,0.371526,0.334414,0.303818,0.270085,0.24151,0.24151,0.24151,0.24151,0.477305,20,170.0
81,11.776,23,10,protocol,7.5,1700,30788,18.1106,5659,3386,0.5983390000000001,0.429761,0.353759,0.319871,0.288513,0.25808200000000003,0.230837,0.230837,0.230837,0.230837,0.476665,20,170.0
82,9.216,18,10,protocol,7.5,1700,32807,19.2982,5422,3289,0.606603,0.448508,0.380252,0.343422,0.309389,0.275613,0.245716,0.245716,0.245716,0.245716,0.475623,20,170.0
83,8.704,17,10,protocol,7.5,1700,31275,18.3971,5257,3132,0.595777,0.430163,0.362803,0.324085,0.292633,0.261566,0.234377,0.234377,0.234377,0.234377,0.47521,20,170.0
84,9.728,19,10,protocol,7.5,1700,29634,17.4318,5293,3005,0.567731,0.398607,0.334715,0.302823,0.276992,0.248813,0.222304,0.222304,0.222304,0.222304,0.47393,20,170.0
85,9.216,18,10,protocol,7.5,1700,33015,19.4206,5384,3219,0.5978829999999999,0.440169,0.369528,0.33565700000000004,0.307858,0.276585,0.247905,0.247905,0.247905,0.247905,0.472848,20,170.0
86,12.288,24,10,protocol,7.5,1700,32064,18.8612,5279,3152,0.597083,0.426246,0.361834,0.326301,0.298331,0.267905,0.240225,0.240225,0.240225,0.240225,0.473844,20,170.0
87,12.288,24,10,protocol,7.5,1700,34427,20.2512,5641,3550,0.629321,0.457591,0.387174,0.351431,0.322202,0.288769,0.257569,0.257569,0.257569,0.257569,0.473465,20,170.0
88,10.24,20,10,protocol,7.5,1700,29945,17.6147,5794,3275,0.56524,0.410537,0.342265,0.310473,0.28512,0.25290100000000004,0.223966,0.223966,0.223966,0.223966,0.473145,20,170.0
89,11.776,23,10,protocol,7.5,1700,36085,21.2265,5856,3700,0.631831,0.474883,0.40241,0.366395,0.337895,0.30196,0.269916,0.269916,0.269916,0.269916,0.472812,20,170.0
90,11.776,23,10,protocol,7.5,1700,31923,18.7782,5750,3521,0.612348,0.436302,0.366048,0.330121,0.302021,0.268328,0.238248,0.238248,0.238248,0.238248,0.471358,20,170.0
91,9.728,19,10,protocol,7.5,1700,36372,21.3953,5724,3497,0.6109359999999999,0.467762,0.402546,0.36759,0.339633,0.303994,0.270302,0.270302,0.270302,0.270302,0.472144,20,170.0
92,8.704,17,10,protocol,7.5,1700,41536,24.4329,5877,3735,0.635528,0.50585,0.441286,0.407176,0.37466,0.341433,0.30808,0.30808,0.30808,0.30808,0.473199,20,170.0
93,10.752,21,10,protocol,7.5,1700,39680,23.3412,6014,3744,0.6225470000000001,0.491014,0.422795,0.388714,0.358512,0.3272,0.293944,0.293944,0.293944,0.293944,0.474456,20,170.0
94,10.24,20,10,protocol,7.5,1700,35487,20.8747,6012,3752,0.624085,0.466205,0.39304,0.355451,0.32506,0.294791,0.262027,0.262027,0.262027,0.262027,0.475379,20,170.0
95,13.824000000000002,27,10,protocol,7.5,1700,33164,19.5082,5710,3326,0.582487,0.436036,0.372009,0.338976,0.308498,0.27685,0.244846,0.244846,0.244846,0.244846,0.474499,20,170.0
96,14.336,28,10,protocol,7.5,1700,30619,18.0112,5533,3067,0.554311,0.399186,0.335367,0.305804,0.28070500000000004,0.253871,0.226296,0.226296,0.226296,0.226296,0.47407,20,170.0
97,14.336,28,10,protocol,7.5,1700,35047,20.6159,5457,3359,0.61554,0.4539760000000001,0.386526,0.352605,0.322867,0.290593,0.259892,0.259892,0.259892,0.259892,0.4735970000000001,20,170.0
98,12.8,25,10,protocol,7.5,1700,31096,18.2918,5538,3398,0.613579,0.431567,0.352744,0.319865,0.290187,0.259169,0.230975,0.230975,0.230975,0.230975,0.472849,20,170.0
99,13.824000000000002,27,10,protocol,7.5,1700,32932,19.3718,5591,3407,0.609372,0.44648,0.374805,0.339597,0.308411,0.275017,0.244866,0.244866,0.244866,0.244866,0.472292,20,170.0
100,13.312,26,10,protocol,7.5,1700,31117,18.3041,5621,3171,0.564134,0.41999,0.35083400000000003,0.315981,0.290029,0.259156,0.232048,0.232048,0.232048,0.232048,0.471795,20,170.0
101,14.336,28,10,protocol,7.5,1700,31697,18.6453,5706,3410,0.597617,0.427468,0.357392,0.32352800000000004,0.295182,0.264245,0.236715,0.236715,0.236715,0.236715,0.471647,20,170.0
102,14.336,28,10,protocol,7.5,1700,30766,18.0976,5712,3349,0.58631,0.437099,0.35711,0.31742800000000004,0.286937,0.256945,0.22942,0.22942,0.22942,0.22942,0.470893,20,170.0
103,14.848,29,10,protocol,7.5,1700,31009,18.2406,5971,3457,0.578965,0.422162,0.35635100000000003,0.320128,0.29254,0.261108,0.231338,0.231338,0.231338,0.231338,0.469972,20,170.0
104,11.264,22,10,protocol,7.5,1700,32142,18.9071,5924,3626,0.612086,0.4513140000000001,0.379005,0.334943,0.302689,0.269666,0.239775,0.239775,0.239775,0.239775,0.469179,20,170.0
105,11.264,22,10,protocol,7.5,1700,32909,19.3582,5909,3585,0.6067020000000001,0.436387,0.369832,0.331724,0.305772,0.274029,0.245632,0.245632,0.245632,0.245632,0.469257,20,170.0
106,10.752,21,10,protocol,7.5,1700,33266,19.5682,5800,3698,0.637586,0.466429,0.387736,0.34142100000000003,0.311042,0.278046,0.248545,0.248545,0.248545,0.248545,0.469859,20,170.0
107,10.752,21,10,protocol,7.5,1700,35069,20.6288,5870,3779,0.643782,0.473083,0.399112,0.358079,0.327454,0.293692,0.262064,0.262064,0.262064,0.262064,0.470674,20,170.0
108,11.776,23,10,protocol,7.5,1700,30864,18.1553,5964,3530,0.591885,0.427088,0.357292,0.319261,0.29149899999999995,0.260175,0.230842,0.230842,0.230842,0.230842,0.4703850000000001,20,170.0
109,13.312,26,10,protocol,7.5,1700,36354,21.3847,6199,3896,0.628488,0.479399,0.411392,0.36962,0.33862800000000004,0.304917,0.272513,0.272513,0.272513,0.272513,0.470559,20,170.0
110,12.288,24,10,protocol,7.5,1700,31433,18.49,6237,3731,0.598204,0.441369,0.368422,0.327356,0.29972600000000005,0.266689,0.23629,0.23629,0.23629,0.23629,0.469665,20,170.0
111,9.728,19,10,protocol,7.5,1700,33800,19.8824,6180,3654,0.591262,0.459807,0.385698,0.344568,0.31498200000000004,0.283902,0.253669,0.253669,0.253669,0.253669,0.470409,20,170.0
112,8.192,16,10,protocol,7.5,1700,32697,19.2335,6172,3650,0.59138,0.441802,0.377056,0.338968,0.311076,0.277747,0.24574,0.24574,0.24574,0.24574,0.47005,20,170.0
113,13.312,26,10,protocol,7.5,1700,31362,18.4482,6078,3504,0.576505,0.433007,0.366653,0.326707,0.30045,0.26697600000000005,0.23713,0.23713,0.23713,0.23713,0.470045,20,170.0
114,14.336,28,10,protocol,7.5,1700,29537,17.3747,5971,3461,0.579635,0.427241,0.356259,0.314419,0.285012,0.25305300000000003,0.224005,0.224005,0.224005,0.224005,0.469293,20,170.0
115,12.288,24,10,protocol,7.5,1700,31295,18.4088,5979,3725,0.6230140000000001,0.44779,0.369342,0.329452,0.301304,0.268876,0.237902,0.237902,0.237902,0.237902,0.468484,20,170.0
116,11.776,23,10,protocol,7.5,1700,30353,17.8547,5835,3546,0.607712,0.4462060000000001,0.364295,0.32366500000000004,0.293144,0.261354,0.231169,0.231169,0.231169,0.231169,0.468112,20,170.0
117,12.288,24,10,protocol,7.5,1700,31090,18.2882,5825,3557,0.610644,0.445409,0.371345,0.332291,0.30051500000000003,0.267838,0.237039,0.237039,0.237039,0.237039,0.467621,20,170.0
118,12.8,25,10,protocol,7.5,1700,32494,19.1141,5990,3698,0.617362,0.4595,0.383636,0.339881,0.308276,0.277996,0.247824,0.247824,0.247824,0.247824,0.468467,20,170.0
119,12.288,24,10,protocol,7.5,1700,33229,19.5465,5852,3560,0.6083390000000001,0.459089,0.388075,0.347813,0.319227,0.286853,0.253717,0.253717,0.253717,0.253717,0.468062,20,170.0
120,12.288,24,10,protocol,7.5,1700,30471,17.9241,5743,3519,0.612746,0.448761,0.371707,0.325252,0.293953,0.262699,0.233492,0.233492,0.233492,0.233492,0.4678810000000001,20,170.0
121,15.36,30,10,protocol,7.5,1700,31287,18.4041,5817,3475,0.597387,0.441245,0.37266,0.331473,0.302342,0.270306,0.239415,0.239415,0.239415,0.239415,0.467255,20,170.0
122,12.8,25,10,protocol,7.5,1700,32961,19.3888,6015,3477,0.578055,0.454591,0.390594,0.349576,0.319216,0.284397,0.2521,0.2521,0.2521,0.2521,0.468131,20,170.0
123,12.288,24,10,protocol,7.5,1700,40936,24.08,6092,4116,0.67564,0.540216,0.46424,0.419855,0.387248,0.350161,0.312731,0.312731,0.312731,0.312731,0.468949,20,170.0
124,8.192,16,10,protocol,7.5,1700,34143,20.0841,6020,3874,0.643522,0.486646,0.409918,0.365381,0.32832,0.292553,0.260239,0.260239,0.260239,0.260239,0.470108,20,170.0
125,11.264,22,10,protocol,7.5,1700,42515,25.0088,6111,4215,0.6897399999999999,0.5547489999999999,0.479807,0.437983,0.401743,0.362859,0.323025,0.323025,0.323025,0.323025,0.471044,20,170.0
126,12.8,25,10,protocol,7.5,1700,33698,19.8224,6127,3815,0.622654,0.470037,0.397314,0.35246,0.318626,0.286335,0.256322,0.256322,0.256322,0.256322,0.4714140000000001,20,170.0
127,11.264,22,10,protocol,7.5,1700,32059,18.8582,5922,3620,0.61128,0.446674,0.377788,0.334897,0.304198,0.272188,0.243851,0.243851,0.243851,0.243851,0.47158,20,170.0
128,13.312,26,10,protocol,7.5,1700,36066,21.2153,5842,3584,0.6134890000000001,0.478062,0.410933,0.369098,0.337066,0.305524,0.27505100000000005,0.27505100000000005,0.27505100000000005,0.27505100000000005,0.4719100000000001,20,170.0
129,12.8,25,10,protocol,7.5,1700,30361,17.8594,5852,3321,0.567498,0.423686,0.355485,0.318078,0.287608,0.257845,0.231381,0.231381,0.231381,0.231381,0.472182,20,170.0
130,12.8,25,10,protocol,7.5,1700,32265,18.9794,5822,3522,0.604947,0.445514,0.373958,0.33728,0.307158,0.274338,0.245491,0.245491,0.245491,0.245491,0.472394,20,170.0
131,10.752,21,10,protocol,7.5,1700,32733,19.2547,5842,3572,0.611434,0.453024,0.385173,0.341968,0.309823,0.278463,0.248346,0.248346,0.248346,0.248346,0.472369,20,170.0
132,13.312,26,10,protocol,7.5,1700,38199,22.47,5927,3833,0.646702,0.500313,0.432892,0.391534,0.357843,0.324558,0.29017,0.29017,0.29017,0.29017,0.473138,20,170.0
133,13.824000000000002,27,10,protocol,7.5,1700,36558,21.5047,5883,3889,0.661057,0.494387,0.415843,0.373695,0.342573,0.310931,0.277743,0.277743,0.277743,0.277743,0.473173,20,170.0
134,8.704,17,10,protocol,7.5,1700,29233,17.1959,5862,3449,0.588366,0.423296,0.34875,0.311396,0.28210100000000005,0.250415,0.221997,0.221997,0.221997,0.221997,0.473755,20,170.0
