SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
13,13.824000000000002,27,10,protocol,7.5,1400,24445,17.4607,3916,2607,0.66573,0.506514,0.4236180000000001,0.386313,0.352296,0.316669,0.282411,0.282411,0.282411,0.282411,0.551543,20,140.0
14,12.8,25,10,protocol,7.5,1400,25812,18.4371,4023,2711,0.673875,0.53095,0.444961,0.40723,0.371815,0.333115,0.297009,0.297009,0.297009,0.297009,0.544775,20,140.0
15,14.336,28,10,protocol,7.5,1400,26563,18.9736,4022,2642,0.656887,0.5160100000000001,0.440478,0.403747,0.373362,0.33735,0.302899,0.302899,0.302899,0.302899,0.53862,20,140.0
16,16.896,33,10,protocol,7.5,1400,26546,18.9614,3877,2583,0.666237,0.504745,0.438334,0.398534,0.370531,0.33314,0.300122,0.300122,0.300122,0.300122,0.528744,20,140.0
17,16.384,32,10,protocol,7.5,1400,25319,18.085,3881,2590,0.667354,0.4964520000000001,0.41816,0.380351,0.351482,0.316227,0.284,0.284,0.284,0.284,0.519623,20,140.0
18,14.336,28,10,protocol,7.5,1400,23713,16.9379,3871,2339,0.604237,0.462849,0.392992,0.354083,0.329479,0.294721,0.263785,0.263785,0.263785,0.263785,0.513267,20,140.0
19,9.216,18,10,protocol,7.5,1400,26017,18.5836,3856,2433,0.630965,0.498696,0.426106,0.385629,0.35481,0.319745,0.287291,0.287291,0.287291,0.287291,0.523408,20,140.0
20,13.824000000000002,27,10,protocol,7.5,1400,27833,19.8807,4108,2594,0.631451,0.5110979999999999,0.441618,0.402304,0.373587,0.337942,0.304562,0.304562,0.304562,0.304562,0.521228,20,140.0
21,10.24,20,10,protocol,7.5,1400,25338,18.0986,4158,2559,0.61544,0.47464,0.402452,0.365686,0.338593,0.306581,0.275029,0.275029,0.275029,0.275029,0.52733,20,140.0
22,12.8,25,10,protocol,7.5,1400,26911,19.2221,4255,2715,0.638073,0.503408,0.425533,0.387615,0.358175,0.32523,0.289995,0.289995,0.289995,0.289995,0.5264310000000001,20,140.0
23,11.776,23,10,protocol,7.5,1400,25878,18.4843,4305,2561,0.5948899999999999,0.465085,0.397208,0.364888,0.341062,0.308994,0.276222,0.276222,0.276222,0.276222,0.526407,20,140.0
24,14.848,29,10,protocol,7.5,1400,26425,18.875,4318,2654,0.614636,0.466736,0.397099,0.362405,0.34310100000000004,0.312442,0.27995,0.27995,0.27995,0.27995,0.523291,20,140.0
25,13.824000000000002,27,10,protocol,7.5,1400,28245,20.175,4420,2839,0.642308,0.503797,0.430108,0.389239,0.364255,0.33031,0.296918,0.296918,0.296918,0.296918,0.52036,20,140.0
26,14.848,29,10,protocol,7.5,1400,26084,18.6314,4324,2593,0.599676,0.453923,0.394656,0.36086,0.336832,0.304543,0.272515,0.272515,0.272515,0.272515,0.518213,20,140.0
27,12.8,25,10,protocol,7.5,1400,24578,17.5557,4221,2510,0.594646,0.441011,0.379197,0.342833,0.31669400000000003,0.285073,0.25591,0.25591,0.25591,0.25591,0.516526,20,140.0
28,15.872,31,10,protocol,7.5,1400,25825,18.4464,4144,2528,0.610039,0.460201,0.391768,0.353808,0.328197,0.296521,0.268175,0.268175,0.268175,0.268175,0.519184,20,140.0
29,12.288,24,10,protocol,7.5,1400,25896,18.4971,4279,2516,0.5879880000000001,0.451036,0.387782,0.352319,0.32610300000000003,0.29633400000000004,0.267398,0.267398,0.267398,0.267398,0.514778,20,140.0
30,13.824000000000002,27,10,protocol,7.5,1400,26412,18.8657,4228,2481,0.586802,0.45238,0.386973,0.351448,0.327328,0.299089,0.270422,0.270422,0.270422,0.270422,0.5142329999999999,20,140.0
31,16.384,32,10,protocol,7.5,1400,25320,18.0857,4501,2577,0.572539,0.431511,0.367391,0.335017,0.311845,0.285213,0.258186,0.258186,0.258186,0.258186,0.510636,20,140.0
32,16.896,33,10,protocol,7.5,1400,27429,19.5921,4563,2700,0.591716,0.452414,0.3915,0.359291,0.334639,0.306286,0.278526,0.278526,0.278526,0.278526,0.511637,20,140.0
33,17.92,35,10,protocol,7.5,1400,25473,18.195,4486,2773,0.618145,0.446726,0.374571,0.338634,0.313382,0.284043,0.258033,0.258033,0.258033,0.258033,0.508189,20,140.0
34,18.432,36,10,protocol,7.5,1400,26109,18.6493,4419,2685,0.607604,0.450478,0.382886,0.343938,0.318966,0.289245,0.262772,0.262772,0.262772,0.262772,0.504975,20,140.0
35,16.896,33,10,protocol,7.5,1400,24982,17.8443,4559,2615,0.573591,0.418807,0.35538400000000003,0.324071,0.301051,0.274289,0.249247,0.249247,0.249247,0.249247,0.502923,20,140.0
36,13.312,26,10,protocol,7.5,1400,27445,19.6036,4681,2764,0.590472,0.447866,0.380902,0.35086300000000004,0.327639,0.29956,0.272048,0.272048,0.272048,0.272048,0.50385,20,140.0
37,16.896,33,10,protocol,7.5,1400,23567,16.8336,4713,2438,0.517293,0.392628,0.335998,0.303549,0.280301,0.257181,0.233068,0.233068,0.233068,0.233068,0.5056390000000001,20,140.0
38,14.848,29,10,protocol,7.5,1400,28755,20.5393,4600,2819,0.612826,0.458085,0.398767,0.365738,0.340034,0.311504,0.283174,0.283174,0.283174,0.283174,0.5062939999999999,20,140.0
39,15.36,30,10,protocol,7.5,1400,25768,18.4057,4380,2435,0.555936,0.417895,0.36023,0.331136,0.308446,0.280488,0.252267,0.252267,0.252267,0.252267,0.5051979999999999,20,140.0
40,18.944000000000006,37,10,protocol,7.5,1400,28618,20.4414,4214,2486,0.589938,0.4455270000000001,0.387546,0.35695,0.33467800000000003,0.308268,0.279791,0.279791,0.279791,0.279791,0.504321,20,140.0
41,17.408,34,10,protocol,7.5,1400,26848,19.1771,4269,2454,0.574842,0.421338,0.363093,0.336797,0.313807,0.28847,0.261099,0.261099,0.261099,0.261099,0.506668,20,140.0
42,18.432,36,10,protocol,7.5,1400,25358,18.1129,4554,2543,0.5584100000000001,0.415449,0.355761,0.32000700000000004,0.296039,0.271592,0.245566,0.245566,0.245566,0.245566,0.5050060000000001,20,140.0
43,17.408,34,10,protocol,7.5,1400,26058,18.6129,4900,2740,0.559184,0.418479,0.358267,0.328477,0.304848,0.278366,0.251302,0.251302,0.251302,0.251302,0.5034890000000001,20,140.0
44,17.408,34,10,protocol,7.5,1400,28563,20.4021,5198,3095,0.595421,0.44724,0.380281,0.346491,0.325273,0.301629,0.274882,0.274882,0.274882,0.274882,0.5040520000000001,20,140.0
45,14.848,29,10,protocol,7.5,1400,25187,17.9907,5260,2868,0.545247,0.409061,0.347212,0.31138000000000005,0.290141,0.26571300000000003,0.241603,0.241603,0.241603,0.241603,0.5035930000000001,20,140.0
46,15.872,31,10,protocol,7.5,1400,32669,23.335,5257,3029,0.576184,0.46357,0.418499,0.39017,0.369101,0.34213000000000005,0.312352,0.312352,0.312352,0.312352,0.505512,20,140.0
47,13.312,26,10,protocol,7.5,1400,28694,20.4957,4909,2628,0.535343,0.425323,0.374941,0.34410100000000005,0.325022,0.3,0.273913,0.273913,0.273913,0.273913,0.506709,20,140.0
48,13.312,26,10,protocol,7.5,1400,30527,21.805,4986,2911,0.583835,0.449776,0.396259,0.36736,0.346438,0.318339,0.291444,0.291444,0.291444,0.291444,0.506406,20,140.0
49,12.288,24,10,protocol,7.5,1400,27154,19.3957,4859,2722,0.560198,0.413634,0.35991300000000004,0.330781,0.309845,0.284696,0.25901,0.25901,0.25901,0.25901,0.50517,20,140.0
50,12.288,24,10,protocol,7.5,1400,27873,19.9093,4922,2834,0.575782,0.43227,0.375161,0.342496,0.319643,0.293091,0.265475,0.265475,0.265475,0.265475,0.503401,20,140.0
51,11.264,22,10,protocol,7.5,1400,28485,20.3464,4968,2941,0.591989,0.428236,0.374792,0.346523,0.324542,0.298817,0.272003,0.272003,0.272003,0.272003,0.5024029999999999,20,140.0
52,16.896,33,10,protocol,7.5,1400,28303,20.2164,4808,2783,0.5788270000000001,0.428651,0.368234,0.342952,0.323094,0.296606,0.269939,0.269939,0.269939,0.269939,0.500847,20,140.0
53,17.408,34,10,protocol,7.5,1400,27658,19.7557,4710,2760,0.585987,0.434515,0.370406,0.342622,0.320277,0.290867,0.263845,0.263845,0.263845,0.263845,0.5000829999999999,20,140.0
54,17.92,35,10,protocol,7.5,1400,28522,20.3729,4977,2855,0.573639,0.429656,0.369568,0.342472,0.323639,0.29854200000000003,0.27206,0.27206,0.27206,0.27206,0.499654,20,140.0
55,18.944000000000006,37,10,protocol,7.5,1400,26522,18.9443,4912,2965,0.6036239999999999,0.434488,0.36229,0.329475,0.307075,0.279636,0.253204,0.253204,0.253204,0.253204,0.4978260000000001,20,140.0
56,18.432,36,10,protocol,7.5,1400,26108,18.6486,5055,2705,0.535114,0.404493,0.348571,0.320115,0.298738,0.2751,0.249281,0.249281,0.249281,0.249281,0.496318,20,140.0
57,13.824000000000002,27,10,protocol,7.5,1400,24192,17.28,4973,2642,0.531269,0.381709,0.328328,0.300343,0.280119,0.255285,0.231227,0.231227,0.231227,0.231227,0.496688,20,140.0
58,17.92,35,10,protocol,7.5,1400,31180,22.2714,4711,2950,0.6261939999999999,0.474108,0.41255,0.380849,0.355039,0.327148,0.298831,0.298831,0.298831,0.298831,0.496691,20,140.0
59,12.288,24,10,protocol,7.5,1400,25360,18.1143,4555,2604,0.571679,0.4163020000000001,0.35466,0.32360900000000004,0.298838,0.269706,0.24300500000000005,0.24300500000000005,0.24300500000000005,0.24300500000000005,0.497338,20,140.0
60,18.944000000000006,37,10,protocol,7.5,1400,32065,22.9036,4724,2959,0.626376,0.485522,0.42454,0.387033,0.364263,0.337005,0.308245,0.308245,0.308245,0.308245,0.499335,20,140.0
61,15.36,30,10,protocol,7.5,1400,27743,19.8164,4706,2582,0.548661,0.417394,0.368131,0.339938,0.318703,0.293163,0.26794,0.26794,0.26794,0.26794,0.5002979999999999,20,140.0
62,14.848,29,10,protocol,7.5,1400,27422,19.5871,4811,2708,0.5628770000000001,0.428669,0.369746,0.337929,0.316712,0.29149400000000003,0.265874,0.265874,0.265874,0.265874,0.501977,20,140.0
63,19.968,39,10,protocol,7.5,1400,31992,22.8514,4748,3061,0.6446930000000001,0.492788,0.427045,0.392137,0.368962,0.341208,0.311382,0.311382,0.311382,0.311382,0.503703,20,140.0
64,17.408,34,10,protocol,7.5,1400,30393,21.7093,4720,2876,0.609322,0.472007,0.412622,0.381282,0.35540900000000003,0.326329,0.296506,0.296506,0.296506,0.296506,0.504373,20,140.0
65,16.896,33,10,protocol,7.5,1400,29426,21.0186,4580,2776,0.606114,0.456242,0.394198,0.36477,0.342314,0.316573,0.287586,0.287586,0.287586,0.287586,0.50476,20,140.0
66,14.848,29,10,protocol,7.5,1400,27087,19.3479,4725,2732,0.5782010000000001,0.42266,0.366305,0.340356,0.319178,0.292883,0.264815,0.264815,0.264815,0.264815,0.505452,20,140.0
67,16.384,32,10,protocol,7.5,1400,27185,19.4179,4839,2818,0.5823520000000001,0.426973,0.363507,0.33772800000000003,0.317396,0.292962,0.26621500000000003,0.26621500000000003,0.26621500000000003,0.26621500000000003,0.505911,20,140.0
68,14.336,28,10,protocol,7.5,1400,26546,18.9614,4810,2909,0.6047819999999999,0.428256,0.361413,0.334044,0.314996,0.288299,0.260602,0.260602,0.260602,0.260602,0.5042810000000001,20,140.0
69,23.04,45,10,protocol,7.5,1400,26333,18.8093,4784,2614,0.546405,0.41338,0.358267,0.333731,0.314026,0.287279,0.259833,0.259833,0.259833,0.259833,0.504146,20,140.0
70,16.384,32,10,protocol,7.5,1400,26680,19.0571,4558,2691,0.590391,0.4391060000000001,0.3768,0.347648,0.321682,0.293079,0.26426700000000003,0.26426700000000003,0.26426700000000003,0.26426700000000003,0.502341,20,140.0
71,14.848,29,10,protocol,7.5,1400,28075,20.0536,4461,2561,0.574087,0.440835,0.382383,0.35814,0.336508,0.30864400000000003,0.279264,0.279264,0.279264,0.279264,0.502943,20,140.0
72,18.944000000000006,37,10,protocol,7.5,1400,28803,20.5736,4255,2626,0.617156,0.460215,0.400203,0.37189,0.347272,0.318206,0.28828400000000004,0.28828400000000004,0.28828400000000004,0.28828400000000004,0.501536,20,140.0
73,15.872,31,10,protocol,7.5,1400,27641,19.7436,4308,2542,0.590065,0.435572,0.382062,0.357596,0.335189,0.306814,0.27765500000000004,0.27765500000000004,0.27765500000000004,0.27765500000000004,0.500488,20,140.0
74,16.384,32,10,protocol,7.5,1400,27820,19.8714,4396,2577,0.5862149999999999,0.442761,0.385862,0.358722,0.337212,0.309362,0.279741,0.279741,0.279741,0.279741,0.500084,20,140.0
75,15.872,31,10,protocol,7.5,1400,26705,19.075,4465,2709,0.606719,0.441607,0.381014,0.35297,0.329523,0.299881,0.270063,0.270063,0.270063,0.270063,0.498803,20,140.0
76,16.384,32,10,protocol,7.5,1400,24787,17.705,4493,2469,0.549521,0.412839,0.358113,0.330896,0.30840300000000004,0.27974,0.251375,0.251375,0.251375,0.251375,0.49771,20,140.0
77,16.384,32,10,protocol,7.5,1400,24757,17.6836,4579,2626,0.573488,0.427979,0.369011,0.337366,0.313537,0.282567,0.252623,0.252623,0.252623,0.252623,0.49659,20,140.0
78,14.336,28,10,protocol,7.5,1400,24483,17.4879,4522,2434,0.538257,0.406848,0.350963,0.323822,0.304652,0.27942,0.251777,0.251777,0.251777,0.251777,0.496537,20,140.0
79,13.312,26,10,protocol,7.5,1400,26872,19.1943,4479,2630,0.5871850000000001,0.447442,0.381135,0.35322800000000004,0.334117,0.307427,0.277834,0.277834,0.277834,0.277834,0.4984770000000001,20,140.0
80,16.384,32,10,protocol,7.5,1400,23874,17.0529,4314,2490,0.577191,0.419905,0.357502,0.326171,0.303468,0.275661,0.247747,0.247747,0.247747,0.247747,0.4975,20,140.0
81,15.872,31,10,protocol,7.5,1400,25936,18.5257,4258,2530,0.594176,0.43928,0.377613,0.34970100000000004,0.32621300000000003,0.299021,0.269588,0.269588,0.269588,0.269588,0.496813,20,140.0
82,16.384,32,10,protocol,7.5,1400,24211,17.2936,4397,2361,0.536957,0.410611,0.35212,0.329073,0.309052,0.281771,0.25350300000000003,0.25350300000000003,0.25350300000000003,0.25350300000000003,0.495796,20,140.0
83,15.36,30,10,protocol,7.5,1400,26364,18.8314,4391,2599,0.591893,0.455083,0.386908,0.36334,0.339408,0.308849,0.278442,0.278442,0.278442,0.278442,0.496386,20,140.0
84,14.336,28,10,protocol,7.5,1400,24739,17.6707,4186,2459,0.587434,0.445945,0.374918,0.342466,0.318142,0.290407,0.262667,0.262667,0.262667,0.262667,0.496215,20,140.0
85,14.848,29,10,protocol,7.5,1400,26569,18.9779,4131,2593,0.6276930000000001,0.465425,0.400479,0.367611,0.344457,0.3135,0.28315100000000004,0.28315100000000004,0.28315100000000004,0.28315100000000004,0.4955100000000001,20,140.0
86,12.8,25,10,protocol,7.5,1400,25016,17.8686,3972,2449,0.616566,0.440073,0.37457,0.346994,0.326214,0.297368,0.267524,0.267524,0.267524,0.267524,0.494905,20,140.0
87,11.264,22,10,protocol,7.5,1400,24487,17.4907,4081,2334,0.571919,0.433644,0.370451,0.33927,0.31755700000000003,0.290209,0.262917,0.262917,0.262917,0.262917,0.494659,20,140.0
88,8.704,17,10,protocol,7.5,1400,25529,18.235,3949,2321,0.5877439999999999,0.4389050000000001,0.383658,0.356419,0.331829,0.30392800000000003,0.27468400000000004,0.27468400000000004,0.27468400000000004,0.27468400000000004,0.495443,20,140.0
89,18.432,36,10,protocol,7.5,1400,24346,17.39,4049,2348,0.579896,0.422234,0.366171,0.338719,0.31772399999999995,0.289516,0.262223,0.262223,0.262223,0.262223,0.495126,20,140.0
90,12.8,25,10,protocol,7.5,1400,25430,18.1643,3980,2331,0.5856779999999999,0.446378,0.3849,0.357451,0.33237,0.302333,0.273237,0.273237,0.273237,0.273237,0.494011,20,140.0
91,11.264,22,10,protocol,7.5,1400,24934,17.81,4198,2490,0.59314,0.447855,0.387013,0.356082,0.331648,0.299263,0.267382,0.267382,0.267382,0.267382,0.492771,20,140.0
92,13.312,26,10,protocol,7.5,1400,25711,18.365,4239,2637,0.622081,0.470836,0.407447,0.371526,0.343571,0.309441,0.275772,0.275772,0.275772,0.275772,0.491612,20,140.0
93,15.872,31,10,protocol,7.5,1400,25198,17.9986,4167,2348,0.563475,0.419646,0.369928,0.348719,0.329227,0.300628,0.270906,0.270906,0.270906,0.270906,0.491645,20,140.0
94,16.384,32,10,protocol,7.5,1400,24621,17.5864,3964,2313,0.5835020000000001,0.451007,0.388719,0.356295,0.328243,0.296482,0.265233,0.265233,0.265233,0.265233,0.490725,20,140.0
95,16.384,32,10,protocol,7.5,1400,25537,18.2407,3835,2294,0.598175,0.460912,0.397331,0.36944,0.344472,0.308796,0.275414,0.275414,0.275414,0.275414,0.489454,20,140.0
96,15.36,30,10,protocol,7.5,1400,24879,17.7707,3790,2328,0.6142479999999999,0.451974,0.39153,0.35952399999999995,0.332351,0.29954899999999995,0.268,0.268,0.268,0.268,0.489379,20,140.0
97,13.312,26,10,protocol,7.5,1400,28440,20.3143,3702,2399,0.6480279999999999,0.49518,0.440815,0.406172,0.378971,0.342633,0.306736,0.306736,0.306736,0.306736,0.49132,20,140.0
98,15.36,30,10,protocol,7.5,1400,26635,19.025,3760,2472,0.657447,0.488911,0.422449,0.383547,0.357015,0.320626,0.28722600000000004,0.28722600000000004,0.28722600000000004,0.28722600000000004,0.49121,20,140.0
99,10.24,20,10,protocol,7.5,1400,24999,17.8564,3925,2469,0.629045,0.4697520000000001,0.400059,0.360242,0.335474,0.300951,0.269868,0.269868,0.269868,0.269868,0.49068,20,140.0
100,11.776,23,10,protocol,7.5,1400,25689,18.3493,4035,2529,0.6267659999999999,0.475276,0.406785,0.372598,0.346398,0.310173,0.277007,0.277007,0.277007,0.277007,0.490756,20,140.0
101,12.288,24,10,protocol,7.5,1400,26061,18.615,4235,2563,0.6051949999999999,0.474257,0.41297,0.374529,0.350105,0.315262,0.280936,0.280936,0.280936,0.280936,0.490071,20,140.0
102,13.824000000000002,27,10,protocol,7.5,1400,25934,18.5243,4403,2701,0.613445,0.48084,0.410288,0.372357,0.346931,0.313414,0.280766,0.280766,0.280766,0.280766,0.489537,20,140.0
103,12.288,24,10,protocol,7.5,1400,26062,18.6157,4306,2668,0.6196010000000001,0.480941,0.411359,0.379609,0.354179,0.317865,0.28259,0.28259,0.28259,0.28259,0.488676,20,140.0
104,12.288,24,10,protocol,7.5,1400,25519,18.2279,4095,2518,0.614896,0.4739350000000001,0.405411,0.371295,0.345818,0.310354,0.27665100000000004,0.27665100000000004,0.27665100000000004,0.27665100000000004,0.487401,20,140.0
105,12.288,24,10,protocol,7.5,1400,25824,18.4457,4046,2461,0.608255,0.467236,0.402466,0.372201,0.34630900000000003,0.312164,0.279425,0.279425,0.279425,0.279425,0.486433,20,140.0
106,11.264,22,10,protocol,7.5,1400,26053,18.6093,4019,2529,0.629261,0.479918,0.41171,0.378106,0.349763,0.31545500000000004,0.282065,0.282065,0.282065,0.282065,0.485999,20,140.0
107,18.432,36,10,protocol,7.5,1400,25443,18.1736,3940,2478,0.628934,0.4775140000000001,0.407457,0.370792,0.343449,0.308651,0.27518000000000004,0.27518000000000004,0.27518000000000004,0.27518000000000004,0.485937,20,140.0
108,16.896,33,10,protocol,7.5,1400,25775,18.4107,3935,2348,0.596696,0.455261,0.396046,0.369072,0.345057,0.31068,0.279169,0.279169,0.279169,0.279169,0.485253,20,140.0
109,16.384,32,10,protocol,7.5,1400,26378,18.8414,3966,2349,0.592284,0.463431,0.408394,0.383315,0.361316,0.320814,0.286221,0.286221,0.286221,0.286221,0.485086,20,140.0
110,16.384,32,10,protocol,7.5,1400,25098,17.9271,3809,2369,0.621948,0.4689100000000001,0.40191,0.37075,0.34491,0.305864,0.272413,0.272413,0.272413,0.272413,0.4843270000000001,20,140.0
111,14.848,29,10,protocol,7.5,1400,25040,17.8857,3952,2358,0.5966600000000001,0.45414,0.395644,0.362636,0.339453,0.303868,0.271401,0.271401,0.271401,0.271401,0.48447,20,140.0
112,13.824000000000002,27,10,protocol,7.5,1400,26723,19.0879,4112,2579,0.627189,0.47777,0.418531,0.385622,0.357654,0.323354,0.289677,0.289677,0.289677,0.289677,0.48434,20,140.0
113,13.312,26,10,protocol,7.5,1400,24094,17.21,4065,2294,0.56433,0.435612,0.379155,0.349028,0.323144,0.292156,0.261338,0.261338,0.261338,0.261338,0.485082,20,140.0
114,13.824000000000002,27,10,protocol,7.5,1400,31420,22.4429,4270,2849,0.6672130000000001,0.529343,0.469619,0.441843,0.416615,0.379961,0.340853,0.340853,0.340853,0.340853,0.486315,20,140.0
115,17.92,35,10,protocol,7.5,1400,26673,19.0521,4378,2630,0.600731,0.466987,0.40936,0.383737,0.361235,0.325086,0.289612,0.289612,0.289612,0.289612,0.486384,20,140.0
116,16.896,33,10,protocol,7.5,1400,26640,19.0286,4386,2865,0.653215,0.490604,0.418986,0.387927,0.359796,0.325356,0.289574,0.289574,0.289574,0.289574,0.486127,20,140.0
117,17.408,34,10,protocol,7.5,1400,24839,17.7421,4303,2641,0.613758,0.448359,0.389449,0.361734,0.33537100000000003,0.303177,0.269894,0.269894,0.269894,0.269894,0.485305,20,140.0
118,15.872,31,10,protocol,7.5,1400,23508,16.7914,4134,2327,0.562893,0.429882,0.373843,0.345982,0.318119,0.28675,0.255021,0.255021,0.255021,0.255021,0.48525,20,140.0
119,15.872,31,10,protocol,7.5,1400,24995,17.8536,4046,2425,0.5993569999999999,0.444948,0.386181,0.357945,0.33489800000000003,0.302684,0.270887,0.270887,0.270887,0.270887,0.484235,20,140.0
120,15.872,31,10,protocol,7.5,1400,24908,17.7914,4139,2522,0.609326,0.474124,0.400584,0.365098,0.336127,0.302352,0.269557,0.269557,0.269557,0.269557,0.484183,20,140.0
121,14.848,29,10,protocol,7.5,1400,25372,18.1229,3944,2536,0.6430020000000001,0.483554,0.410683,0.375081,0.346244,0.308687,0.275554,0.275554,0.275554,0.275554,0.483242,20,140.0
122,12.8,25,10,protocol,7.5,1400,24936,17.8114,4005,2562,0.6397,0.465469,0.397615,0.365144,0.338414,0.303354,0.27107600000000004,0.27107600000000004,0.27107600000000004,0.27107600000000004,0.483028,20,140.0
123,20.48,40,10,protocol,7.5,1400,28682,20.4871,3959,2670,0.674413,0.5181720000000001,0.450594,0.414762,0.386258,0.348636,0.31191,0.31191,0.31191,0.31191,0.482601,20,140.0
124,14.848,29,10,protocol,7.5,1400,26992,19.28,3957,2465,0.622947,0.473992,0.416748,0.385079,0.364801,0.32855100000000004,0.293541,0.293541,0.293541,0.293541,0.482524,20,140.0
125,14.336,28,10,protocol,7.5,1400,27039,19.3136,3917,2561,0.653817,0.488142,0.423265,0.395745,0.368806,0.329458,0.294032,0.294032,0.294032,0.294032,0.483007,20,140.0
126,13.312,26,10,protocol,7.5,1400,27074,19.3386,3986,2613,0.6555439999999999,0.496954,0.431958,0.393865,0.36754,0.329889,0.294043,0.294043,0.294043,0.294043,0.482756,20,140.0
127,14.848,29,10,protocol,7.5,1400,26880,19.2,4112,2633,0.640321,0.481811,0.416403,0.38206,0.358711,0.32631,0.291645,0.291645,0.291645,0.291645,0.482392,20,140.0
128,14.336,28,10,protocol,7.5,1400,26005,18.575,3910,2491,0.637084,0.49122,0.417343,0.37946,0.350661,0.315714,0.281466,0.281466,0.281466,0.281466,0.482602,20,140.0
129,12.8,25,10,protocol,7.5,1400,25195,17.9964,3969,2523,0.635676,0.466653,0.400027,0.363238,0.337426,0.30456300000000003,0.271998,0.271998,0.271998,0.271998,0.4822010000000001,20,140.0
130,14.336,28,10,protocol,7.5,1400,26524,18.9457,4111,2590,0.630017,0.476565,0.40938,0.375625,0.352378,0.319089,0.285163,0.285163,0.285163,0.285163,0.481912,20,140.0
131,13.824000000000002,27,10,protocol,7.5,1400,25232,18.0229,4140,2563,0.619082,0.471505,0.404163,0.367738,0.34123600000000004,0.305223,0.270857,0.270857,0.270857,0.270857,0.481332,20,140.0
132,14.336,28,10,protocol,7.5,1400,25445,18.175,4065,2569,0.63198,0.464904,0.401254,0.3646,0.340146,0.306939,0.273171,0.273171,0.273171,0.273171,0.480315,20,140.0
133,13.312,26,10,protocol,7.5,1400,27403,19.5736,4214,2757,0.6542479999999999,0.500208,0.432337,0.39062,0.360125,0.327946,0.294202,0.294202,0.294202,0.294202,0.480228,20,140.0
