SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
59,11.776,23,10,protocol,7.5,1300,22637,17.4131,3434,2089,0.608328,0.475458,0.415226,0.379873,0.35457,0.320882,0.288736,0.288736,0.288736,0.288736,0.497838,20,130.0
60,14.336,28,10,protocol,7.5,1300,25143,19.3408,3359,2214,0.659125,0.5135890000000001,0.450658,0.41778,0.38994,0.355571,0.321514,0.321514,0.321514,0.321514,0.498953,20,130.0
61,13.824000000000002,27,10,protocol,7.5,1300,23199,17.8454,3286,2161,0.6576380000000001,0.494654,0.428905,0.392716,0.362398,0.328696,0.296134,0.296134,0.296134,0.296134,0.497811,20,130.0
62,13.312,26,10,protocol,7.5,1300,23345,17.9577,3279,2112,0.644099,0.489559,0.428181,0.396503,0.367852,0.331962,0.29770100000000005,0.29770100000000005,0.29770100000000005,0.29770100000000005,0.496209,20,130.0
63,14.336,28,10,protocol,7.5,1300,24151,18.5777,3187,2133,0.669281,0.503763,0.438093,0.407971,0.379466,0.34218200000000004,0.30742600000000003,0.30742600000000003,0.30742600000000003,0.30742600000000003,0.4940890000000001,20,130.0
64,14.336,28,10,protocol,7.5,1300,23950,18.4231,3328,2251,0.6763819999999999,0.51707,0.445287,0.405706,0.37493,0.338539,0.305347,0.305347,0.305347,0.305347,0.492196,20,130.0
65,12.8,25,10,protocol,7.5,1300,24259,18.6608,3290,2248,0.683283,0.5117619999999999,0.447329,0.4097020000000001,0.38166,0.343848,0.310512,0.310512,0.310512,0.310512,0.490507,20,130.0
66,12.288,24,10,protocol,7.5,1300,24259,18.6608,3419,2303,0.673589,0.509885,0.445059,0.408677,0.379685,0.342974,0.310498,0.310498,0.310498,0.310498,0.490661,20,130.0
67,14.848,29,10,protocol,7.5,1300,24464,18.8185,3437,2288,0.665697,0.528403,0.461311,0.41923,0.385336,0.347144,0.312206,0.312206,0.312206,0.312206,0.489185,20,130.0
68,12.288,24,10,protocol,7.5,1300,25949,19.9608,3349,2234,0.667065,0.5186729999999999,0.455943,0.422879,0.396715,0.364101,0.330412,0.330412,0.330412,0.330412,0.491237,20,130.0
69,15.36,30,10,protocol,7.5,1300,23255,17.8885,3340,2232,0.668263,0.498869,0.431324,0.391542,0.3621,0.327924,0.29585700000000004,0.29585700000000004,0.29585700000000004,0.29585700000000004,0.490393,20,130.0
70,13.312,26,10,protocol,7.5,1300,24649,18.9608,3452,2349,0.680475,0.527868,0.45535,0.416691,0.388585,0.349233,0.31305,0.31305,0.31305,0.31305,0.489882,20,130.0
71,15.36,30,10,protocol,7.5,1300,23847,18.3438,3525,2367,0.671489,0.526437,0.453671,0.411685,0.37808,0.337508,0.302111,0.302111,0.302111,0.302111,0.48859,20,130.0
72,13.824000000000002,27,10,protocol,7.5,1300,24949,19.1915,3709,2395,0.645727,0.519688,0.45783,0.42102,0.392463,0.351962,0.315941,0.315941,0.315941,0.315941,0.487122,20,130.0
73,14.336,28,10,protocol,7.5,1300,25201,19.3854,3754,2439,0.6497069999999999,0.517544,0.4589430000000001,0.421217,0.388339,0.352223,0.318754,0.318754,0.318754,0.318754,0.490067,20,130.0
74,14.336,28,10,protocol,7.5,1300,24320,18.7077,3738,2366,0.632959,0.514818,0.449201,0.404995,0.374274,0.339022,0.308048,0.308048,0.308048,0.308048,0.489174,20,130.0
75,13.312,26,10,protocol,7.5,1300,25690,19.7615,3628,2362,0.651047,0.518774,0.4603930000000001,0.42358,0.391695,0.356777,0.324564,0.324564,0.324564,0.324564,0.489646,20,130.0
76,12.8,25,10,protocol,7.5,1300,23843,18.3408,3682,2388,0.6485609999999999,0.500695,0.438398,0.399781,0.367192,0.331679,0.300215,0.300215,0.300215,0.300215,0.488874,20,130.0
77,12.8,25,10,protocol,7.5,1300,23465,18.05,3727,2416,0.648243,0.506101,0.4362470000000001,0.395941,0.364718,0.328099,0.294737,0.294737,0.294737,0.294737,0.487446,20,130.0
78,12.8,25,10,protocol,7.5,1300,26141,20.1085,3844,2590,0.6737770000000001,0.5393939999999999,0.47378,0.4340350000000001,0.402002,0.363839,0.327868,0.327868,0.327868,0.327868,0.486486,20,130.0
79,12.288,24,10,protocol,7.5,1300,24885,19.1423,3916,2617,0.668284,0.521523,0.4532020000000001,0.414471,0.384199,0.34536500000000003,0.311152,0.311152,0.311152,0.311152,0.484707,20,130.0
80,8.704,17,10,protocol,7.5,1300,24500,18.8462,3942,2501,0.63445,0.503688,0.443829,0.409151,0.380316,0.34157,0.304765,0.304765,0.304765,0.304765,0.4856140000000001,20,130.0
81,12.288,24,10,protocol,7.5,1300,27246,20.9585,4028,2721,0.675521,0.536262,0.4734,0.435811,0.4077,0.373897,0.338427,0.338427,0.338427,0.338427,0.48821,20,130.0
82,11.776,23,10,protocol,7.5,1300,24054,18.5031,3960,2445,0.617424,0.504182,0.43715,0.399903,0.367871,0.333189,0.298854,0.298854,0.298854,0.298854,0.491088,20,130.0
83,10.24,20,10,protocol,7.5,1300,30126,23.1738,3871,2702,0.6980109999999999,0.583071,0.518883,0.48236,0.447432,0.409676,0.373411,0.373411,0.373411,0.373411,0.493126,20,130.0
84,11.776,23,10,protocol,7.5,1300,27261,20.97,3937,2592,0.658369,0.526493,0.460244,0.428142,0.402822,0.370109,0.336602,0.336602,0.336602,0.336602,0.4940020000000001,20,130.0
85,12.288,24,10,protocol,7.5,1300,25035,19.2577,3980,2614,0.656784,0.512337,0.4518720000000001,0.410643,0.379822,0.34167,0.308823,0.308823,0.308823,0.308823,0.493825,20,130.0
86,12.288,24,10,protocol,7.5,1300,23885,18.3731,4040,2570,0.636139,0.488046,0.419845,0.384001,0.358178,0.32369000000000003,0.29296300000000003,0.29296300000000003,0.29296300000000003,0.29296300000000003,0.492792,20,130.0
87,12.288,24,10,protocol,7.5,1300,27389,21.0685,4103,2855,0.695832,0.547064,0.477694,0.438298,0.4068,0.370329,0.33500100000000005,0.33500100000000005,0.33500100000000005,0.33500100000000005,0.493128,20,130.0
88,12.288,24,10,protocol,7.5,1300,24687,18.99,4070,2727,0.670025,0.519882,0.443461,0.403049,0.37129,0.335528,0.301774,0.301774,0.301774,0.301774,0.491765,20,130.0
89,12.288,24,10,protocol,7.5,1300,26082,20.0631,3790,2628,0.693404,0.532976,0.464401,0.422293,0.391488,0.35428000000000004,0.31904,0.31904,0.31904,0.31904,0.490871,20,130.0
90,12.288,24,10,protocol,7.5,1300,25996,19.9969,3776,2664,0.705508,0.532048,0.456558,0.41612,0.385089,0.35083400000000003,0.31756100000000004,0.31756100000000004,0.31756100000000004,0.31756100000000004,0.489582,20,130.0
91,8.192,16,10,protocol,7.5,1300,24610,18.9308,3914,2515,0.6425649999999999,0.49962,0.433534,0.397448,0.366698,0.33270500000000003,0.299945,0.299945,0.299945,0.299945,0.4905229999999999,20,130.0
92,13.312,26,10,protocol,7.5,1300,25023,19.2485,3725,2445,0.6563760000000001,0.502251,0.430787,0.39261,0.365238,0.335394,0.30387800000000004,0.30387800000000004,0.30387800000000004,0.30387800000000004,0.493008,20,130.0
93,13.312,26,10,protocol,7.5,1300,22133,17.0254,3551,2282,0.642636,0.4709640000000001,0.393168,0.359204,0.329986,0.298852,0.268255,0.268255,0.268255,0.268255,0.493302,20,130.0
94,14.336,28,10,protocol,7.5,1300,23117,17.7823,3478,2131,0.612708,0.454831,0.393199,0.366479,0.342405,0.311424,0.2801,0.2801,0.2801,0.2801,0.492517,20,130.0
95,14.336,28,10,protocol,7.5,1300,27101,20.8469,3422,2310,0.675044,0.520288,0.453324,0.4246680000000001,0.397131,0.362504,0.328257,0.328257,0.328257,0.328257,0.491957,20,130.0
96,12.8,25,10,protocol,7.5,1300,23923,18.4023,3346,2130,0.6365810000000001,0.4783979999999999,0.411545,0.378537,0.35286100000000004,0.32063200000000003,0.289671,0.289671,0.289671,0.289671,0.4924020000000001,20,130.0
97,14.336,28,10,protocol,7.5,1300,26225,20.1731,3475,2371,0.6823020000000001,0.509794,0.440818,0.40714,0.38194,0.348723,0.31637600000000005,0.31637600000000005,0.31637600000000005,0.31637600000000005,0.492229,20,130.0
98,14.848,29,10,protocol,7.5,1300,21644,16.6492,3380,2003,0.592604,0.453245,0.386325,0.34894899999999995,0.321262,0.28776,0.260821,0.260821,0.260821,0.260821,0.492851,20,130.0
99,13.312,26,10,protocol,7.5,1300,26976,20.7508,3479,2421,0.69589,0.527828,0.456557,0.417169,0.390531,0.355479,0.324563,0.324563,0.324563,0.324563,0.492848,20,130.0
100,15.36,30,10,protocol,7.5,1300,25612,19.7015,3590,2368,0.65961,0.498888,0.43321,0.397794,0.372187,0.337957,0.307467,0.307467,0.307467,0.307467,0.491951,20,130.0
101,15.36,30,10,protocol,7.5,1300,26190,20.1462,3809,2505,0.6576529999999999,0.504434,0.4386890000000001,0.403302,0.376792,0.344134,0.31342600000000004,0.31342600000000004,0.31342600000000004,0.31342600000000004,0.4922,20,130.0
102,15.872,31,10,protocol,7.5,1300,25342,19.4938,3893,2521,0.647573,0.510196,0.440233,0.4003,0.370531,0.335407,0.30235300000000004,0.30235300000000004,0.30235300000000004,0.30235300000000004,0.490947,20,130.0
103,15.36,30,10,protocol,7.5,1300,26523,20.4023,3760,2517,0.669415,0.519212,0.449947,0.409502,0.379873,0.347524,0.31552600000000003,0.31552600000000003,0.31552600000000003,0.31552600000000003,0.4903810000000001,20,130.0
104,14.336,28,10,protocol,7.5,1300,24683,18.9869,3852,2511,0.6518689999999999,0.496953,0.421748,0.385283,0.357421,0.324095,0.29193800000000003,0.29193800000000003,0.29193800000000003,0.29193800000000003,0.489021,20,130.0
105,13.312,26,10,protocol,7.5,1300,25363,19.51,3920,2557,0.652296,0.498575,0.432626,0.394938,0.369,0.332944,0.299701,0.299701,0.299701,0.299701,0.488161,20,130.0
106,14.848,29,10,protocol,7.5,1300,26550,20.4231,4051,2661,0.656875,0.519233,0.445727,0.406447,0.378301,0.345447,0.313819,0.313819,0.313819,0.313819,0.489185,20,130.0
107,10.24,20,10,protocol,7.5,1300,26971,20.7469,4016,2697,0.671564,0.534413,0.459699,0.417243,0.386725,0.352743,0.31935,0.31935,0.31935,0.31935,0.491054,20,130.0
108,11.776,23,10,protocol,7.5,1300,27442,21.1092,3994,2694,0.674512,0.533038,0.4674970000000001,0.4245350000000001,0.393556,0.358078,0.324898,0.324898,0.324898,0.324898,0.49286,20,130.0
109,16.384,32,10,protocol,7.5,1300,25498,19.6138,3961,2481,0.6263569999999999,0.487665,0.421683,0.390409,0.363676,0.33173,0.301585,0.301585,0.301585,0.301585,0.493306,20,130.0
110,17.92,35,10,protocol,7.5,1300,27339,21.03,3962,2632,0.664311,0.514574,0.445312,0.411647,0.384886,0.354032,0.322998,0.322998,0.322998,0.322998,0.49314,20,130.0
111,16.384,32,10,protocol,7.5,1300,25214,19.3954,4096,2520,0.6152340000000001,0.477494,0.417488,0.384546,0.358824,0.328158,0.29787800000000003,0.29787800000000003,0.29787800000000003,0.29787800000000003,0.492163,20,130.0
112,16.384,32,10,protocol,7.5,1300,24739,19.03,4059,2640,0.650407,0.4785680000000001,0.4184890000000001,0.38424,0.355197,0.322129,0.292806,0.292806,0.292806,0.292806,0.491944,20,130.0
113,15.36,30,10,protocol,7.5,1300,24550,18.8846,3974,2476,0.62305,0.472502,0.408034,0.375944,0.34934,0.319245,0.290947,0.290947,0.290947,0.290947,0.490788,20,130.0
114,14.336,28,10,protocol,7.5,1300,25726,19.7892,3952,2447,0.6191800000000001,0.478659,0.421668,0.389858,0.362648,0.333043,0.305271,0.305271,0.305271,0.305271,0.490201,20,130.0
115,14.848,29,10,protocol,7.5,1300,24558,18.8908,3989,2444,0.612685,0.470538,0.412868,0.386014,0.35585300000000003,0.321406,0.291656,0.291656,0.291656,0.291656,0.489448,20,130.0
116,15.36,30,10,protocol,7.5,1300,23277,17.9054,4035,2323,0.575713,0.4407680000000001,0.384017,0.357336,0.332146,0.303295,0.276826,0.276826,0.276826,0.276826,0.489012,20,130.0
117,14.848,29,10,protocol,7.5,1300,26272,20.2092,4177,2723,0.651903,0.498863,0.44143,0.404441,0.375375,0.344035,0.312945,0.312945,0.312945,0.312945,0.489816,20,130.0
118,16.896,33,10,protocol,7.5,1300,24872,19.1323,4187,2508,0.598997,0.468203,0.414608,0.381917,0.356748,0.326637,0.29581,0.29581,0.29581,0.29581,0.489449,20,130.0
119,16.384,32,10,protocol,7.5,1300,26039,20.03,4115,2604,0.632807,0.4954520000000001,0.440624,0.408191,0.377448,0.34341,0.310817,0.310817,0.310817,0.310817,0.488865,20,130.0
120,14.848,29,10,protocol,7.5,1300,25004,19.2338,3956,2519,0.636754,0.4888270000000001,0.4290020000000001,0.395922,0.36333,0.330643,0.29946300000000003,0.29946300000000003,0.29946300000000003,0.29946300000000003,0.487928,20,130.0
121,13.824000000000002,27,10,protocol,7.5,1300,25090,19.3,3994,2563,0.641713,0.497013,0.4326390000000001,0.396608,0.365304,0.33146,0.301001,0.301001,0.301001,0.301001,0.487081,20,130.0
122,12.288,24,10,protocol,7.5,1300,25600,19.6923,3934,2407,0.611845,0.485928,0.434599,0.405455,0.373773,0.339614,0.30674,0.30674,0.30674,0.30674,0.48593,20,130.0
123,10.24,20,10,protocol,7.5,1300,23994,18.4569,3838,2332,0.607608,0.471485,0.415903,0.382538,0.353593,0.319016,0.28730700000000003,0.28730700000000003,0.28730700000000003,0.28730700000000003,0.4852260000000001,20,130.0
124,15.36,30,10,protocol,7.5,1300,25795,19.8423,3736,2371,0.634636,0.500424,0.444411,0.410851,0.379306,0.342291,0.309576,0.309576,0.309576,0.309576,0.484554,20,130.0
125,11.264,22,10,protocol,7.5,1300,23957,18.4285,3590,2208,0.615042,0.46292,0.40582,0.375981,0.349971,0.317894,0.28811,0.28811,0.28811,0.28811,0.4840350000000001,20,130.0
126,14.848,29,10,protocol,7.5,1300,28058,21.5831,3484,2396,0.687715,0.5340050000000001,0.477594,0.4425020000000001,0.409222,0.372401,0.33905,0.33905,0.33905,0.33905,0.484907,20,130.0
127,15.872,31,10,protocol,7.5,1300,25082,19.2938,3592,2298,0.6397550000000001,0.498702,0.438303,0.40461,0.371383,0.334529,0.303456,0.303456,0.303456,0.303456,0.4839890000000001,20,130.0
128,16.384,32,10,protocol,7.5,1300,24808,19.0831,3665,2303,0.6283770000000001,0.485058,0.428944,0.395173,0.366337,0.331272,0.300794,0.300794,0.300794,0.300794,0.483056,20,130.0
129,14.336,28,10,protocol,7.5,1300,24884,19.1415,3889,2520,0.647981,0.49028,0.427078,0.395523,0.365684,0.333226,0.301841,0.301841,0.301841,0.301841,0.482233,20,130.0
130,14.336,28,10,protocol,7.5,1300,24203,18.6177,3856,2404,0.623444,0.466465,0.407689,0.380431,0.35549400000000003,0.32458400000000004,0.29403,0.29403,0.29403,0.29403,0.481789,20,130.0
131,16.896,33,10,protocol,7.5,1300,26659,20.5069,3873,2642,0.682159,0.518544,0.4562560000000001,0.422577,0.392205,0.357942,0.323783,0.323783,0.323783,0.323783,0.481157,20,130.0
132,12.8,25,10,protocol,7.5,1300,23394,17.9954,3807,2367,0.621749,0.469006,0.408095,0.375494,0.347387,0.314922,0.28446,0.28446,0.28446,0.28446,0.480789,20,130.0
