SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
16,16.896,33,10,protocol,7.5,700,10707,15.2957,930,784,0.8430110000000001,0.701206,0.635417,0.6028560000000001,0.568462,0.5147470000000001,0.467607,0.467607,0.467607,0.467607,0.499457,20,70.0
17,18.944000000000006,37,10,protocol,7.5,700,11307,16.1529,875,737,0.8422860000000001,0.716899,0.651859,0.622845,0.587925,0.5348109999999999,0.485611,0.485611,0.485611,0.485611,0.494957,20,70.0
18,18.944000000000006,37,10,protocol,7.5,700,11317,16.1671,890,711,0.798876,0.681018,0.627494,0.6012649999999999,0.571264,0.527816,0.477884,0.477884,0.477884,0.477884,0.498627,20,70.0
19,18.432,36,10,protocol,7.5,700,11253,16.0757,1007,796,0.790467,0.699666,0.6390170000000001,0.603017,0.570141,0.524098,0.47132,0.47132,0.47132,0.47132,0.493973,20,70.0
20,17.92,35,10,protocol,7.5,700,11398,16.2829,1139,884,0.776119,0.694383,0.6295609999999999,0.6018140000000001,0.57304,0.522279,0.473728,0.473728,0.473728,0.473728,0.49952,20,70.0
21,20.992,41,10,protocol,7.5,700,11627,16.61,1173,939,0.800512,0.689163,0.6256010000000001,0.596953,0.573712,0.52791,0.479888,0.479888,0.479888,0.479888,0.497746,20,70.0
22,16.384,32,10,protocol,7.5,700,10373,14.8186,1127,863,0.76575,0.634268,0.564516,0.53937,0.5129,0.470163,0.426896,0.426896,0.426896,0.426896,0.49786,20,70.0
23,18.944000000000006,37,10,protocol,7.5,700,10818,15.4543,1147,874,0.761988,0.6388699999999999,0.575706,0.544778,0.519831,0.484869,0.444339,0.444339,0.444339,0.444339,0.511363,20,70.0
24,19.968,39,10,protocol,7.5,700,11327,16.1814,1044,835,0.799808,0.6692170000000001,0.600542,0.573127,0.54824,0.507305,0.4661810000000001,0.4661810000000001,0.4661810000000001,0.4661810000000001,0.507849,20,70.0
25,18.944000000000006,37,10,protocol,7.5,700,12350,17.6429,1082,888,0.820702,0.693868,0.6313979999999999,0.607462,0.583084,0.545689,0.502237,0.502237,0.502237,0.502237,0.5169159999999999,20,70.0
26,19.968,39,10,protocol,7.5,700,10716,15.3086,1186,927,0.781619,0.636628,0.575435,0.539107,0.509713,0.470698,0.427375,0.427375,0.427375,0.427375,0.517307,20,70.0
27,19.968,39,10,protocol,7.5,700,11477,16.3957,1300,1003,0.7715380000000001,0.657758,0.594096,0.5560510000000001,0.531104,0.4971680000000001,0.451302,0.451302,0.451302,0.451302,0.516231,20,70.0
28,17.408,34,10,protocol,7.5,700,12035,17.1929,1245,947,0.7606430000000001,0.671524,0.613957,0.579908,0.554074,0.516608,0.469045,0.469045,0.469045,0.469045,0.5253140000000001,20,70.0
29,16.896,33,10,protocol,7.5,700,11458,16.3686,1337,983,0.735228,0.621837,0.5710310000000001,0.546574,0.518085,0.487348,0.440441,0.440441,0.440441,0.440441,0.526694,20,70.0
30,13.312,26,10,protocol,7.5,700,11886,16.98,1326,988,0.7450979999999999,0.639965,0.579572,0.55534,0.531652,0.498227,0.451907,0.451907,0.451907,0.451907,0.528176,20,70.0
31,13.824000000000002,27,10,protocol,7.5,700,12709,18.1557,1354,1086,0.802068,0.693063,0.615312,0.5900489999999999,0.560194,0.529367,0.481555,0.481555,0.481555,0.481555,0.527008,20,70.0
32,15.36,30,10,protocol,7.5,700,11401,16.2871,1348,1005,0.745549,0.631502,0.561808,0.528944,0.504786,0.47344,0.429946,0.429946,0.429946,0.429946,0.526055,20,70.0
33,17.408,34,10,protocol,7.5,700,11551,16.5014,1449,1090,0.752243,0.624566,0.558978,0.5326029999999999,0.505617,0.476307,0.435562,0.435562,0.435562,0.435562,0.525554,20,70.0
34,17.92,35,10,protocol,7.5,700,11591,16.5586,1575,1186,0.753016,0.6399199999999999,0.567504,0.540987,0.507761,0.480646,0.438448,0.438448,0.438448,0.438448,0.522267,20,70.0
35,18.432,36,10,protocol,7.5,700,11778,16.8257,1521,1147,0.754109,0.615997,0.5551560000000001,0.530417,0.508375,0.4818060000000001,0.445357,0.445357,0.445357,0.445357,0.52073,20,70.0
36,16.384,32,10,protocol,7.5,700,12372,17.6743,1438,1127,0.7837270000000001,0.653195,0.589932,0.5580510000000001,0.533838,0.503784,0.467433,0.467433,0.467433,0.467433,0.519183,20,70.0
37,16.384,32,10,protocol,7.5,700,12554,17.9343,1521,1115,0.73307,0.640309,0.584695,0.555995,0.5374,0.509979,0.471424,0.471424,0.471424,0.471424,0.516592,20,70.0
38,16.384,32,10,protocol,7.5,700,12038,17.1971,1602,1193,0.744694,0.6287119999999999,0.559174,0.535231,0.5170680000000001,0.487595,0.452063,0.452063,0.452063,0.452063,0.514998,20,70.0
39,16.384,32,10,protocol,7.5,700,11976,17.1086,1603,1185,0.739239,0.612219,0.552863,0.529439,0.51369,0.484834,0.450585,0.450585,0.450585,0.450585,0.51271,20,70.0
40,13.824000000000002,27,10,protocol,7.5,700,11874,16.9629,1502,1114,0.741678,0.633842,0.571082,0.5352399999999999,0.509053,0.47838,0.442518,0.442518,0.442518,0.442518,0.510703,20,70.0
41,14.336,28,10,protocol,7.5,700,10522,15.0314,1534,984,0.64146,0.5276350000000001,0.489162,0.461105,0.449595,0.423281,0.392718,0.392718,0.392718,0.392718,0.517219,20,70.0
42,17.92,35,10,protocol,7.5,700,12172,17.3886,1589,1220,0.767778,0.658404,0.589378,0.546292,0.520703,0.488577,0.453509,0.453509,0.453509,0.453509,0.516885,20,70.0
43,17.408,34,10,protocol,7.5,700,12179,17.3986,1517,1092,0.719842,0.611101,0.569991,0.538502,0.513854,0.486754,0.449229,0.449229,0.449229,0.449229,0.52195,20,70.0
44,17.92,35,10,protocol,7.5,700,11719,16.7414,1435,989,0.689199,0.598097,0.5518310000000001,0.5215890000000001,0.495467,0.467651,0.428169,0.428169,0.428169,0.428169,0.520154,20,70.0
45,18.432,36,10,protocol,7.5,700,10713,15.3043,1463,1043,0.712919,0.586778,0.529021,0.4887260000000001,0.461196,0.429218,0.391254,0.391254,0.391254,0.391254,0.51946,20,70.0
46,17.408,34,10,protocol,7.5,700,11745,16.7786,1482,1072,0.7233470000000001,0.619075,0.556816,0.52577,0.495827,0.466098,0.430721,0.430721,0.430721,0.430721,0.519821,20,70.0
47,16.384,32,10,protocol,7.5,700,12111,17.3014,1412,1021,0.7230880000000001,0.620656,0.562463,0.536458,0.514566,0.481474,0.444453,0.444453,0.444453,0.444453,0.517818,20,70.0
48,16.384,32,10,protocol,7.5,700,11477,16.3957,1334,936,0.701649,0.596655,0.545636,0.515536,0.494702,0.459686,0.422087,0.422087,0.422087,0.422087,0.515545,20,70.0
49,13.312,26,10,protocol,7.5,700,11501,16.43,1333,982,0.736684,0.6012609999999999,0.540813,0.510415,0.487601,0.458723,0.425988,0.425988,0.425988,0.425988,0.514301,20,70.0
50,17.408,34,10,protocol,7.5,700,11269,16.0986,1360,973,0.715441,0.59678,0.5399609999999999,0.502495,0.478553,0.451614,0.4209479999999999,0.4209479999999999,0.4209479999999999,0.4209479999999999,0.520522,20,70.0
51,16.384,32,10,protocol,7.5,700,11458,16.3686,1235,913,0.739271,0.62332,0.5678300000000001,0.530618,0.500184,0.4632439999999999,0.428395,0.428395,0.428395,0.428395,0.518933,20,70.0
52,15.872,31,10,protocol,7.5,700,11782,16.8314,1252,951,0.7595850000000001,0.633066,0.5755170000000001,0.53392,0.5080899999999999,0.47537,0.438258,0.438258,0.438258,0.438258,0.518785,20,70.0
53,15.36,30,10,protocol,7.5,700,12074,17.2486,1354,1034,0.763663,0.63405,0.58429,0.547555,0.525285,0.4914689999999999,0.447336,0.447336,0.447336,0.447336,0.516874,20,70.0
54,15.872,31,10,protocol,7.5,700,12120,17.3143,1388,1082,0.779539,0.657172,0.600672,0.5613600000000001,0.535423,0.498126,0.45461,0.45461,0.45461,0.45461,0.514587,20,70.0
55,15.872,31,10,protocol,7.5,700,11743,16.7757,1406,1073,0.763158,0.651374,0.582646,0.54767,0.521821,0.485809,0.443559,0.443559,0.443559,0.443559,0.512308,20,70.0
56,16.384,32,10,protocol,7.5,700,11452,16.36,1414,1021,0.722065,0.619221,0.562208,0.5246850000000001,0.5016430000000001,0.471937,0.4345979999999999,0.4345979999999999,0.4345979999999999,0.4345979999999999,0.512547,20,70.0
57,15.872,31,10,protocol,7.5,700,10999,15.7129,1230,927,0.753659,0.625,0.5582,0.5189590000000001,0.4935060000000001,0.4588390000000001,0.418997,0.418997,0.418997,0.418997,0.510884,20,70.0
58,12.288,24,10,protocol,7.5,700,10849,15.4986,1017,796,0.782694,0.6289060000000001,0.559156,0.52135,0.490922,0.457736,0.417636,0.417636,0.417636,0.417636,0.510598,20,70.0
59,14.336,28,10,protocol,7.5,700,11653,16.6471,962,713,0.741164,0.64218,0.590608,0.55696,0.530601,0.493146,0.452719,0.452719,0.452719,0.452719,0.511306,20,70.0
60,13.824000000000002,27,10,protocol,7.5,700,11418,16.3114,953,717,0.752361,0.644884,0.5830270000000001,0.551945,0.525514,0.487234,0.445733,0.445733,0.445733,0.445733,0.514406,20,70.0
61,14.336,28,10,protocol,7.5,700,11642,16.6314,886,695,0.784424,0.6377970000000001,0.590287,0.5622149999999999,0.5365310000000001,0.497719,0.456704,0.456704,0.456704,0.456704,0.5153260000000001,20,70.0
62,14.848,29,10,protocol,7.5,700,11248,16.0686,904,712,0.787611,0.65672,0.595023,0.555265,0.524636,0.485737,0.441669,0.441669,0.441669,0.441669,0.51644,20,70.0
63,17.408,34,10,protocol,7.5,700,11203,16.0043,988,756,0.7651819999999999,0.633355,0.581175,0.5544140000000001,0.531384,0.490203,0.442517,0.442517,0.442517,0.442517,0.515055,20,70.0
64,16.384,32,10,protocol,7.5,700,11337,16.1957,1031,826,0.801164,0.668659,0.608441,0.574013,0.5440619999999999,0.504918,0.451708,0.451708,0.451708,0.451708,0.514407,20,70.0
65,14.848,29,10,protocol,7.5,700,11098,15.8543,1142,872,0.763573,0.657457,0.5866520000000001,0.562634,0.536371,0.498723,0.4495,0.4495,0.4495,0.4495,0.514444,20,70.0
66,12.8,25,10,protocol,7.5,700,11527,16.4671,1252,991,0.791534,0.6899930000000001,0.619869,0.58529,0.5592010000000001,0.520787,0.474934,0.474934,0.474934,0.474934,0.513246,20,70.0
67,14.336,28,10,protocol,7.5,700,11033,15.7614,1269,998,0.786446,0.667058,0.6022850000000001,0.568527,0.546455,0.50455,0.457597,0.457597,0.457597,0.457597,0.512462,20,70.0
68,13.824000000000002,27,10,protocol,7.5,700,10149,14.4986,1297,999,0.770239,0.650149,0.56371,0.533004,0.512358,0.469898,0.425171,0.425171,0.425171,0.425171,0.513058,20,70.0
69,17.92,35,10,protocol,7.5,700,11390,16.2714,1237,1007,0.814066,0.705227,0.6288520000000001,0.594086,0.5710850000000001,0.529467,0.481905,0.481905,0.481905,0.481905,0.51486,20,70.0
70,16.384,32,10,protocol,7.5,700,11028,15.7543,1196,958,0.801003,0.696377,0.6258130000000001,0.591935,0.563854,0.520042,0.469458,0.469458,0.469458,0.469458,0.512991,20,70.0
71,16.384,32,10,protocol,7.5,700,11423,16.3186,1059,872,0.823418,0.69372,0.634397,0.6065550000000001,0.581979,0.541667,0.4905930000000001,0.4905930000000001,0.4905930000000001,0.4905930000000001,0.512266,20,70.0
72,15.36,30,10,protocol,7.5,700,10600,15.1429,1094,885,0.808958,0.680955,0.610359,0.5767359999999999,0.5473060000000001,0.50659,0.4583640000000001,0.4583640000000001,0.4583640000000001,0.4583640000000001,0.511404,20,70.0
73,15.872,31,10,protocol,7.5,700,10754,15.3629,1099,851,0.7743399999999999,0.6701060000000001,0.615075,0.5766859999999999,0.550188,0.5142220000000001,0.468422,0.468422,0.468422,0.468422,0.5128520000000001,20,70.0
74,16.896,33,10,protocol,7.5,700,10998,15.7114,1082,857,0.7920520000000001,0.665072,0.61912,0.5896939999999999,0.56824,0.5286,0.480793,0.480793,0.480793,0.480793,0.514396,20,70.0
75,15.36,30,10,protocol,7.5,700,10814,15.4486,996,797,0.800201,0.669982,0.615472,0.582491,0.5585720000000001,0.522048,0.475081,0.475081,0.475081,0.475081,0.513402,20,70.0
76,16.896,33,10,protocol,7.5,700,10595,15.1357,964,746,0.773859,0.661567,0.608345,0.574527,0.5498069999999999,0.5126310000000001,0.465623,0.465623,0.465623,0.465623,0.512984,20,70.0
77,15.872,31,10,protocol,7.5,700,10891,15.5586,1028,825,0.802529,0.6931510000000001,0.642675,0.600921,0.5743050000000001,0.529195,0.478213,0.478213,0.478213,0.478213,0.5124029999999999,20,70.0
78,15.36,30,10,protocol,7.5,700,10373,14.8186,1086,825,0.7596689999999999,0.669053,0.61395,0.577159,0.551617,0.504938,0.457215,0.457215,0.457215,0.457215,0.5110899999999999,20,70.0
79,14.336,28,10,protocol,7.5,700,10869,15.5271,1104,886,0.8025359999999999,0.6817340000000001,0.6308229999999999,0.596953,0.575604,0.528386,0.480757,0.480757,0.480757,0.480757,0.509687,20,70.0
80,14.336,28,10,protocol,7.5,700,11163,15.9471,1080,871,0.806481,0.705882,0.654738,0.6192840000000001,0.590897,0.546636,0.495297,0.495297,0.495297,0.495297,0.508378,20,70.0
81,11.264,22,10,protocol,7.5,700,10672,15.2457,1098,819,0.7459020000000001,0.6685770000000001,0.623989,0.590255,0.568986,0.523614,0.474787,0.474787,0.474787,0.474787,0.510903,20,70.0
82,16.384,32,10,protocol,7.5,700,11562,16.5171,1002,846,0.844311,0.734158,0.683228,0.639842,0.61258,0.566376,0.517393,0.517393,0.517393,0.517393,0.512436,20,70.0
83,12.288,24,10,protocol,7.5,700,9656,13.7943,1060,813,0.766981,0.6513979999999999,0.591422,0.546316,0.518458,0.4809100000000001,0.433235,0.433235,0.433235,0.433235,0.515297,20,70.0
84,15.872,31,10,protocol,7.5,700,11634,16.62,1138,956,0.8400700000000001,0.726079,0.6766479999999999,0.6445069999999999,0.609739,0.572268,0.5196850000000001,0.5196850000000001,0.5196850000000001,0.5196850000000001,0.516566,20,70.0
85,15.36,30,10,protocol,7.5,700,10941,15.63,1161,955,0.822567,0.721046,0.6642859999999999,0.622984,0.5888720000000001,0.544134,0.491972,0.491972,0.491972,0.491972,0.516478,20,70.0
86,15.36,30,10,protocol,7.5,700,10665,15.2357,1165,922,0.791416,0.69426,0.6438229999999999,0.605252,0.578997,0.532062,0.4784560000000001,0.4784560000000001,0.4784560000000001,0.4784560000000001,0.516416,20,70.0
87,14.336,28,10,protocol,7.5,700,10756,15.3657,1190,945,0.794118,0.679335,0.642107,0.608899,0.581304,0.5355989999999999,0.483237,0.483237,0.483237,0.483237,0.515524,20,70.0
88,15.872,31,10,protocol,7.5,700,10976,15.68,1264,976,0.7721520000000001,0.688409,0.644408,0.616833,0.586499,0.54242,0.4896680000000001,0.4896680000000001,0.4896680000000001,0.4896680000000001,0.514433,20,70.0
89,16.384,32,10,protocol,7.5,700,11349,16.2129,1279,1000,0.7818609999999999,0.704095,0.664157,0.638824,0.6088279999999999,0.559998,0.503595,0.503595,0.503595,0.503595,0.5131140000000001,20,70.0
90,17.92,35,10,protocol,7.5,700,10794,15.42,1330,1006,0.756391,0.658846,0.624441,0.6056520000000001,0.579392,0.5290229999999999,0.474772,0.474772,0.474772,0.474772,0.513189,20,70.0
91,18.432,36,10,protocol,7.5,700,11002,15.7171,1352,1039,0.768491,0.6869529999999999,0.64857,0.62371,0.5872229999999999,0.536832,0.485048,0.485048,0.485048,0.485048,0.512158,20,70.0
92,13.824000000000002,27,10,protocol,7.5,700,11360,16.2286,1353,1064,0.786401,0.711921,0.667285,0.6391979999999999,0.608147,0.554756,0.503727,0.503727,0.503727,0.503727,0.514943,20,70.0
93,17.92,35,10,protocol,7.5,700,11459,16.37,1342,1026,0.7645310000000001,0.695856,0.664764,0.64189,0.613471,0.561645,0.508478,0.508478,0.508478,0.508478,0.5156890000000001,20,70.0
94,16.384,32,10,protocol,7.5,700,11133,15.9043,1354,1039,0.767356,0.693149,0.665249,0.636206,0.606336,0.549672,0.492239,0.492239,0.492239,0.492239,0.515123,20,70.0
95,17.92,35,10,protocol,7.5,700,10765,15.3786,1403,1087,0.774768,0.683879,0.6412800000000001,0.6081300000000001,0.5769479999999999,0.5265770000000001,0.4759020000000001,0.4759020000000001,0.4759020000000001,0.4759020000000001,0.514863,20,70.0
96,17.92,35,10,protocol,7.5,700,10355,14.7929,1492,1085,0.727212,0.651716,0.61525,0.587858,0.558251,0.506899,0.459766,0.459766,0.459766,0.459766,0.514067,20,70.0
97,16.384,32,10,protocol,7.5,700,10778,15.3971,1493,1087,0.728064,0.676715,0.646942,0.62002,0.581403,0.5280520000000001,0.4794890000000001,0.4794890000000001,0.4794890000000001,0.4794890000000001,0.513235,20,70.0
98,14.336,28,10,protocol,7.5,700,10874,15.5343,1494,1082,0.72423,0.654801,0.626495,0.6031989999999999,0.5759479999999999,0.5293100000000001,0.483284,0.483284,0.483284,0.483284,0.5130319999999999,20,70.0
99,13.312,26,10,protocol,7.5,700,11423,16.3186,1454,1110,0.763411,0.683333,0.652994,0.632092,0.5986100000000001,0.5531,0.506813,0.506813,0.506813,0.506813,0.512656,20,70.0
100,16.896,33,10,protocol,7.5,700,12174,17.3914,1522,1216,0.798949,0.726672,0.690952,0.661675,0.627218,0.5835239999999999,0.536688,0.536688,0.536688,0.536688,0.513429,20,70.0
101,16.896,33,10,protocol,7.5,700,10992,15.7029,1502,1131,0.752996,0.676894,0.639853,0.607143,0.571719,0.529433,0.48373,0.48373,0.48373,0.48373,0.514232,20,70.0
102,18.432,36,10,protocol,7.5,700,11046,15.78,1352,1007,0.744822,0.681373,0.645142,0.614751,0.574761,0.5295310000000001,0.4869060000000001,0.4869060000000001,0.4869060000000001,0.4869060000000001,0.5136069999999999,20,70.0
103,17.408,34,10,protocol,7.5,700,11625,16.6071,1270,983,0.774016,0.7028840000000001,0.670779,0.639128,0.6047859999999999,0.554392,0.50958,0.50958,0.50958,0.50958,0.5152,20,70.0
104,17.408,34,10,protocol,7.5,700,11279,16.1129,1231,990,0.8042239999999999,0.7145729999999999,0.6613020000000001,0.619984,0.589783,0.539388,0.490623,0.490623,0.490623,0.490623,0.5141939999999999,20,70.0
105,17.92,35,10,protocol,7.5,700,10341,14.7729,1329,995,0.748683,0.6668930000000001,0.612115,0.5749029999999999,0.543246,0.492826,0.448624,0.448624,0.448624,0.448624,0.513871,20,70.0
106,18.944000000000006,37,10,protocol,7.5,700,11674,16.6771,1297,1079,0.8319200000000001,0.735138,0.6831659999999999,0.6434380000000001,0.6019220000000001,0.554184,0.507084,0.507084,0.507084,0.507084,0.513532,20,70.0
107,16.384,32,10,protocol,7.5,700,11198,15.9971,1206,943,0.781924,0.697322,0.6456109999999999,0.614604,0.582464,0.5350020000000001,0.488418,0.488418,0.488418,0.488418,0.512741,20,70.0
108,14.848,29,10,protocol,7.5,700,11578,16.54,1227,974,0.793806,0.711681,0.657766,0.62795,0.601016,0.553396,0.503195,0.503195,0.503195,0.503195,0.51417,20,70.0
109,16.384,32,10,protocol,7.5,700,10425,14.8929,1271,1010,0.79465,0.689852,0.624532,0.578343,0.549674,0.50368,0.45289,0.45289,0.45289,0.45289,0.514642,20,70.0
110,14.336,28,10,protocol,7.5,700,10900,15.5714,1262,988,0.782884,0.6809609999999999,0.6273850000000001,0.5905520000000001,0.564603,0.522526,0.473348,0.473348,0.473348,0.473348,0.514872,20,70.0
111,16.384,32,10,protocol,7.5,700,10970,15.6714,1186,953,0.803541,0.678703,0.618316,0.5847289999999999,0.562976,0.522217,0.473534,0.473534,0.473534,0.473534,0.51456,20,70.0
112,17.408,34,10,protocol,7.5,700,11602,16.5743,1112,909,0.817446,0.69907,0.657611,0.624787,0.5946739999999999,0.550657,0.500259,0.500259,0.500259,0.500259,0.514479,20,70.0
113,18.432,36,10,protocol,7.5,700,10747,15.3529,1014,834,0.822485,0.6801189999999999,0.622989,0.581617,0.557963,0.510004,0.462349,0.462349,0.462349,0.462349,0.513674,20,70.0
114,18.432,36,10,protocol,7.5,700,10996,15.7086,944,776,0.822034,0.689833,0.627728,0.594468,0.565148,0.5198520000000001,0.471706,0.471706,0.471706,0.471706,0.512676,20,70.0
115,18.432,36,10,protocol,7.5,700,11419,16.3129,868,745,0.858295,0.71075,0.643508,0.614614,0.588534,0.539488,0.489577,0.489577,0.489577,0.489577,0.512205,20,70.0
116,16.384,32,10,protocol,7.5,700,11137,15.91,830,682,0.8216870000000001,0.7008300000000001,0.636999,0.602897,0.572579,0.527867,0.477968,0.477968,0.477968,0.477968,0.511544,20,70.0
117,15.36,30,10,protocol,7.5,700,11650,16.6429,831,646,0.7773770000000001,0.696218,0.6440859999999999,0.615927,0.5930880000000001,0.552882,0.5001720000000001,0.5001720000000001,0.5001720000000001,0.5001720000000001,0.513167,20,70.0
118,18.944000000000006,37,10,protocol,7.5,700,11263,16.09,856,719,0.8399530000000001,0.710246,0.646366,0.606995,0.580327,0.537235,0.480869,0.480869,0.480869,0.480869,0.512576,20,70.0
119,18.432,36,10,protocol,7.5,700,10811,15.4443,960,773,0.805208,0.664107,0.606835,0.576538,0.549726,0.511051,0.46145,0.46145,0.46145,0.46145,0.5128699999999999,20,70.0
120,18.432,36,10,protocol,7.5,700,11420,16.3143,1002,833,0.8313370000000001,0.6947369999999999,0.636652,0.6107060000000001,0.586662,0.541554,0.487946,0.487946,0.487946,0.487946,0.511768,20,70.0
121,17.92,35,10,protocol,7.5,700,11427,16.3243,1070,870,0.813084,0.6967899999999999,0.637319,0.6096189999999999,0.584761,0.537359,0.488685,0.488685,0.488685,0.488685,0.511234,20,70.0
122,18.432,36,10,protocol,7.5,700,11427,16.3243,1204,922,0.765781,0.688126,0.6337550000000001,0.605202,0.581391,0.534872,0.486375,0.486375,0.486375,0.486375,0.510853,20,70.0
123,18.432,36,10,protocol,7.5,700,11897,16.9957,1053,892,0.8471040000000001,0.71624,0.656546,0.6232979999999999,0.603033,0.555566,0.5061720000000001,0.5061720000000001,0.5061720000000001,0.5061720000000001,0.509862,20,70.0
124,17.408,34,10,protocol,7.5,700,12203,17.4329,996,842,0.845382,0.7314649999999999,0.670859,0.635976,0.6109899999999999,0.5673600000000001,0.520038,0.520038,0.520038,0.520038,0.511151,20,70.0
125,16.384,32,10,protocol,7.5,700,11555,16.5071,1106,886,0.801085,0.6805869999999999,0.6275310000000001,0.597291,0.576974,0.537296,0.490823,0.490823,0.490823,0.490823,0.512139,20,70.0
126,17.408,34,10,protocol,7.5,700,10327,14.7529,1046,832,0.795411,0.6522819999999999,0.5882850000000001,0.551178,0.521177,0.481655,0.4372720000000001,0.4372720000000001,0.4372720000000001,0.4372720000000001,0.513476,20,70.0
127,18.944000000000006,37,10,protocol,7.5,700,11689,16.6986,994,829,0.8340040000000001,0.710024,0.6453220000000001,0.6122449999999999,0.583498,0.541829,0.492101,0.492101,0.492101,0.492101,0.51271,20,70.0
128,18.432,36,10,protocol,7.5,700,11171,15.9586,1050,827,0.787619,0.654978,0.601412,0.570824,0.5519649999999999,0.5180279999999999,0.469574,0.469574,0.469574,0.469574,0.512333,20,70.0
129,17.92,35,10,protocol,7.5,700,11059,15.7986,1084,855,0.788745,0.673475,0.613078,0.587958,0.557855,0.5175609999999999,0.465519,0.465519,0.465519,0.465519,0.513221,20,70.0
130,19.456,38,10,protocol,7.5,700,11392,16.2743,1048,871,0.8311069999999999,0.712094,0.634005,0.60228,0.572198,0.532027,0.480572,0.480572,0.480572,0.480572,0.5129640000000001,20,70.0
131,15.872,31,10,protocol,7.5,700,10837,15.4814,958,750,0.782881,0.66042,0.60897,0.575067,0.546871,0.5055390000000001,0.456534,0.456534,0.456534,0.456534,0.51371,20,70.0
