SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
143,19.968,39,10,none,7.5,400,5085,12.7125,270,251,0.92963,0.88587,0.85591,0.824238,0.80239,0.765865,0.701297,0.701297,0.701297,0.701297,0.453715
144,18.432,36,10,none,7.5,400,4862,12.155,258,241,0.934109,0.865419,0.831191,0.805825,0.784559,0.73152,0.677163,0.677163,0.677163,0.677163,0.454597
145,18.944,37,10,none,7.5,400,4605,11.5125,286,258,0.902098,0.834798,0.796075,0.764042,0.740876,0.698144,0.634984,0.634984,0.634984,0.634984,0.45417
146,18.432,36,10,none,7.5,400,4736,11.84,308,293,0.951299,0.861552,0.813656,0.784577,0.760049,0.716564,0.651576,0.651576,0.651576,0.651576,0.454389
147,18.432,36,10,none,7.5,400,4885,12.2125,338,308,0.911243,0.866779,0.837611,0.812086,0.785816,0.741132,0.675713,0.675713,0.675713,0.675713,0.453666
148,18.432,36,10,none,7.5,400,4789,11.9725,326,301,0.923313,0.848199,0.822818,0.804124,0.775901,0.729304,0.668996,0.668996,0.668996,0.668996,0.453263
149,18.432,36,10,none,7.5,400,4999,12.4975,346,309,0.893064,0.863874,0.839527,0.817634,0.797877,0.759736,0.697905,0.697905,0.697905,0.697905,0.452746
150,18.432,36,10,none,7.5,400,4509,11.2725,312,276,0.884615,0.828729,0.781848,0.759829,0.729386,0.693955,0.623168,0.623168,0.623168,0.623168,0.452684
151,17.408,34,10,none,7.5,400,4933,12.3325,280,265,0.946429,0.873506,0.837746,0.81615,0.793041,0.754371,0.680375,0.680375,0.680375,0.680375,0.452782
152,17.408,34,10,none,7.5,400,4715,11.7875,306,276,0.901961,0.866453,0.821321,0.792773,0.767864,0.723422,0.659899,0.659899,0.659899,0.659899,0.454162
153,16.384,32,10,none,7.5,400,4768,11.92,274,249,0.908759,0.862335,0.831451,0.803669,0.780847,0.741379,0.674689,0.674689,0.674689,0.674689,0.453521
154,16.384,32,10,none,7.5,400,4921,12.3025,296,277,0.935811,0.883948,0.850161,0.833793,0.807661,0.765459,0.695363,0.695363,0.695363,0.695363,0.452866
155,16.384,32,10,none,7.5,400,4960,12.4,286,274,0.958042,0.908613,0.868845,0.84435,0.825293,0.782447,0.706612,0.706612,0.706612,0.706612,0.452185
156,16.384,32,10,none,7.5,400,4862,12.155,300,283,0.943333,0.90249,0.853025,0.834854,0.811116,0.766361,0.691181,0.691181,0.691181,0.691181,0.451504
157,18.432,36,10,none,7.5,400,4646,11.615,259,241,0.930502,0.901795,0.846079,0.81543,0.777365,0.736644,0.663713,0.663713,0.663713,0.663713,0.451138
158,18.432,36,10,none,7.5,400,4816,12.04,244,228,0.934426,0.881104,0.846038,0.828673,0.810771,0.76345,0.682063,0.682063,0.682063,0.682063,0.450461
159,17.408,34,10,none,7.5,400,4541,11.3525,252,224,0.888889,0.877083,0.824435,0.79699,0.765377,0.718686,0.646388,0.646388,0.646388,0.646388,0.44983
160,18.432,36,10,none,7.5,400,4538,11.345,280,256,0.914286,0.880567,0.840228,0.810644,0.771851,0.723666,0.645786,0.645786,0.645786,0.645786,0.449269
161,17.408,34,10,none,7.5,400,4499,11.2475,326,304,0.932515,0.882056,0.836766,0.815131,0.776596,0.722013,0.642204,0.642204,0.642204,0.642204,0.450644
162,16.896,33,10,none,7.5,400,4626,11.565,336,302,0.89881,0.875506,0.832121,0.82166,0.797609,0.741802,0.667388,0.667388,0.667388,0.667388,0.451523
163,18.432,36,10,none,7.5,400,4275,10.6875,304,279,0.917763,0.837067,0.793675,0.774843,0.745382,0.686295,0.618056,0.618056,0.618056,0.618056,0.451319
164,19.456,38,10,none,7.5,400,4599,11.4975,332,295,0.888554,0.864162,0.834171,0.801779,0.780554,0.728974,0.661773,0.661773,0.661773,0.661773,0.452378
165,20.48,40,10,none,7.5,400,4709,11.7725,351,343,0.977208,0.902913,0.86439,0.838086,0.807208,0.750259,0.680897,0.680897,0.680897,0.680897,0.452103
166,19.968,39,10,none,7.5,400,4542,11.355,336,300,0.892857,0.856574,0.825175,0.800882,0.774712,0.722623,0.651406,0.651406,0.651406,0.651406,0.451826
167,18.432,36,10,none,7.5,400,4404,11.01,334,299,0.89521,0.844727,0.801102,0.780457,0.749839,0.702215,0.630298,0.630298,0.630298,0.630298,0.451676
168,18.944,37,10,none,7.5,400,4692,11.73,311,284,0.913183,0.874514,0.837402,0.819713,0.799092,0.750777,0.669668,0.669668,0.669668,0.669668,0.452605
169,18.432,36,10,none,7.5,400,4460,11.15,314,279,0.888535,0.841393,0.804241,0.790158,0.768531,0.717023,0.638499,0.638499,0.638499,0.638499,0.452311
170,19.456,38,10,none,7.5,400,4567,11.4175,268,242,0.902985,0.851744,0.812894,0.798466,0.776644,0.720353,0.650278,0.650278,0.650278,0.650278,0.452237
171,20.48,40,10,none,7.5,400,4463,11.1575,261,236,0.904215,0.862603,0.800562,0.77245,0.754514,0.702232,0.633987,0.633987,0.633987,0.633987,0.452464
172,20.48,40,10,none,7.5,400,4388,10.97,238,213,0.894958,0.838144,0.790187,0.771497,0.744852,0.689493,0.622058,0.622058,0.622058,0.622058,0.452765
173,20.48,40,10,none,7.5,400,4623,11.5575,236,221,0.936441,0.874008,0.821987,0.789443,0.774564,0.71586,0.656392,0.656392,0.656392,0.656392,0.45244
174,20.48,40,10,none,7.5,400,5011,12.5275,240,233,0.970833,0.909884,0.877402,0.848794,0.831295,0.775612,0.708027,0.708027,0.708027,0.708027,0.452056
175,20.48,40,10,none,7.5,400,4816,12.04,270,245,0.907407,0.859768,0.814183,0.788076,0.77381,0.736365,0.678551,0.678551,0.678551,0.678551,0.451487
176,20.48,40,10,none,7.5,400,4716,11.79,258,240,0.930233,0.88024,0.839715,0.802442,0.778846,0.722756,0.657047,0.657047,0.657047,0.657047,0.452485
177,20.48,40,10,none,7.5,400,4707,11.7675,246,227,0.922764,0.863317,0.81794,0.789517,0.762948,0.718109,0.650318,0.650318,0.650318,0.650318,0.452392
178,20.48,40,10,none,7.5,400,4783,11.9575,258,233,0.903101,0.866267,0.829268,0.804871,0.783402,0.730807,0.659903,0.659903,0.659903,0.659903,0.452084
179,20.48,40,10,none,7.5,400,4752,11.88,224,211,0.941964,0.867589,0.8066,0.784821,0.764897,0.720311,0.649262,0.649262,0.649262,0.649262,0.451566
180,20.48,40,10,none,7.5,400,4470,11.175,252,222,0.880952,0.815659,0.761373,0.736538,0.720336,0.674422,0.608826,0.608826,0.608826,0.608826,0.451065
181,20.48,40,10,none,7.5,400,4964,12.41,260,239,0.919231,0.857143,0.820153,0.80016,0.784154,0.739533,0.678611,0.678611,0.678611,0.678611,0.45055
182,20.48,40,10,none,7.5,400,4914,12.285,194,185,0.953608,0.868807,0.83397,0.808444,0.783667,0.736545,0.669939,0.669939,0.669939,0.669939,0.450019
183,20.48,40,10,none,7.5,400,4484,11.21,172,152,0.883721,0.793381,0.769006,0.734561,0.712795,0.668482,0.612401,0.612401,0.612401,0.612401,0.449734
184,19.968,39,10,none,7.5,400,4887,12.2175,196,173,0.882653,0.856007,0.825123,0.800779,0.774162,0.730411,0.671478,0.671478,0.671478,0.671478,0.449935
185,20.48,40,10,none,7.5,400,4763,11.9075,246,228,0.926829,0.861953,0.813622,0.780734,0.758027,0.714354,0.655286,0.655286,0.655286,0.655286,0.449716
186,20.48,40,10,none,7.5,400,4851,12.1275,278,258,0.928058,0.8448,0.806452,0.788238,0.764213,0.722073,0.658878,0.658878,0.658878,0.658878,0.449726
187,19.456,38,10,none,7.5,400,4750,11.875,286,240,0.839161,0.803459,0.772101,0.745408,0.72736,0.698949,0.637695,0.637695,0.637695,0.637695,0.449316
188,20.48,40,10,none,7.5,400,4926,12.315,273,258,0.945055,0.837055,0.800082,0.778638,0.758016,0.726032,0.661603,0.661603,0.661603,0.661603,0.448852
189,20.48,40,10,none,7.5,400,4832,12.08,278,251,0.902878,0.854361,0.800979,0.774235,0.75132,0.715531,0.645549,0.645549,0.645549,0.645549,0.448458
190,20.48,40,10,none,7.5,400,4726,11.815,268,241,0.899254,0.833333,0.788509,0.765193,0.737699,0.69427,0.62679,0.62679,0.62679,0.62679,0.447952
191,19.968,39,10,none,7.5,400,4727,11.8175,270,240,0.888889,0.822551,0.780193,0.75231,0.728388,0.688774,0.626925,0.626925,0.626925,0.626925,0.447526
192,18.432,36,10,none,7.5,400,5125,12.8125,264,248,0.939394,0.876354,0.825359,0.798934,0.777671,0.737201,0.67381,0.67381,0.67381,0.67381,0.447875
193,20.992,41,10,none,7.5,400,5174,12.935,278,253,0.910072,0.862628,0.822483,0.797775,0.775584,0.735276,0.675065,0.675065,0.675065,0.675065,0.447641
194,20.48,40,10,none,7.5,400,4702,11.755,280,239,0.853571,0.781028,0.735842,0.716675,0.69943,0.663675,0.612559,0.612559,0.612559,0.612559,0.447615
195,20.48,40,10,none,7.5,400,5004,12.51,294,259,0.880952,0.829932,0.794931,0.76731,0.751724,0.705784,0.649351,0.649351,0.649351,0.649351,0.449251
196,20.48,40,10,none,7.5,400,4946,12.365,252,240,0.952381,0.843802,0.785579,0.760469,0.735792,0.69638,0.642532,0.642532,0.642532,0.642532,0.449084
197,20.48,40,10,none,7.5,400,4950,12.375,240,214,0.891667,0.815961,0.788563,0.755266,0.735261,0.692425,0.639535,0.639535,0.639535,0.639535,0.4488
198,20.48,40,10,none,7.5,400,5318,13.295,324,300,0.925926,0.84705,0.820345,0.797689,0.778305,0.741518,0.685004,0.685004,0.685004,0.685004,0.448502
199,19.968,39,10,none,7.5,400,4876,12.19,340,291,0.855882,0.803571,0.761619,0.73156,0.717542,0.68277,0.623177,0.623177,0.623177,0.623177,0.448485
200,20.48,40,10,none,7.5,400,5493,13.7325,326,302,0.92638,0.877934,0.83991,0.817451,0.797292,0.761017,0.705369,0.705369,0.705369,0.705369,0.447987
201,20.48,40,10,none,7.5,400,5274,13.185,338,301,0.890533,0.827079,0.798984,0.773558,0.755124,0.718996,0.667596,0.667596,0.667596,0.667596,0.4481
202,20.48,40,10,none,7.5,400,5549,13.8725,348,312,0.896552,0.859463,0.831169,0.811931,0.78972,0.750578,0.70322,0.70322,0.70322,0.70322,0.448017
203,19.968,39,10,none,7.5,400,4689,11.7225,323,274,0.848297,0.768096,0.724839,0.69196,0.656808,0.626765,0.592415,0.592415,0.592415,0.592415,0.45114
204,20.48,40,10,none,7.5,400,5388,13.47,348,316,0.908046,0.85853,0.816227,0.789486,0.763296,0.723108,0.675188,0.675188,0.675188,0.675188,0.450628
205,20.48,40,10,none,7.5,400,5330,13.325,350,310,0.885714,0.807423,0.776078,0.761074,0.742583,0.708761,0.660345,0.660345,0.660345,0.660345,0.450139
206,19.456,38,10,none,7.5,400,5061,12.6525,308,279,0.905844,0.803221,0.764072,0.739945,0.707495,0.669483,0.624383,0.624383,0.624383,0.624383,0.449743
207,18.432,36,10,none,7.5,400,5311,13.2775,308,280,0.909091,0.824343,0.78424,0.761786,0.731611,0.696728,0.653856,0.653856,0.653856,0.653856,0.4495
208,19.968,39,10,none,7.5,400,5259,13.1475,270,238,0.881481,0.778566,0.759134,0.746147,0.726454,0.690582,0.650216,0.650216,0.650216,0.650216,0.449383
209,19.456,38,10,none,7.5,400,5523,13.8075,254,229,0.901575,0.842924,0.803367,0.789116,0.766027,0.719424,0.681863,0.681863,0.681863,0.681863,0.450846
210,19.456,38,10,none,7.5,400,5378,13.445,314,280,0.89172,0.827103,0.790924,0.769179,0.746404,0.704929,0.665593,0.665593,0.665593,0.665593,0.451979
211,17.92,35,10,none,7.5,400,5390,13.475,366,343,0.937158,0.864497,0.8094,0.788109,0.755358,0.710887,0.665637,0.665637,0.665637,0.665637,0.451751
212,18.432,36,10,none,7.5,400,5073,12.6825,396,346,0.873737,0.7983,0.743598,0.727394,0.697972,0.665736,0.623463,0.623463,0.623463,0.623463,0.452006
213,18.432,36,10,none,7.5,400,5517,13.7925,392,355,0.905612,0.85188,0.796648,0.78045,0.754651,0.723413,0.679099,0.679099,0.679099,0.679099,0.451779
214,18.432,36,10,none,7.5,400,5234,13.085,392,356,0.908163,0.817197,0.771252,0.755801,0.724809,0.687588,0.63835,0.63835,0.63835,0.63835,0.45148
215,18.432,36,10,none,7.5,400,5187,12.9675,372,343,0.922043,0.808322,0.747622,0.729076,0.712991,0.680356,0.626979,0.626979,0.626979,0.626979,0.451341
216,18.432,36,10,none,7.5,400,5546,13.865,368,339,0.921196,0.842682,0.800754,0.780109,0.760007,0.725567,0.668153,0.668153,0.668153,0.668153,0.451009
217,17.92,35,10,none,7.5,400,5087,12.7175,342,315,0.921053,0.784558,0.746062,0.727527,0.704261,0.665688,0.615701,0.615701,0.615701,0.615701,0.451044
218,16.384,32,10,none,7.5,400,5657,14.1425,360,337,0.936111,0.842839,0.819135,0.803478,0.785811,0.742268,0.68612,0.68612,0.68612,0.68612,0.4511
219,14.848,29,10,none,7.5,400,5129,12.8225,340,300,0.882353,0.770701,0.748218,0.723803,0.70086,0.670477,0.623116,0.623116,0.623116,0.623116,0.451298
220,16.896,33,10,none,7.5,400,5529,13.8225,323,287,0.888545,0.830986,0.810423,0.79383,0.771212,0.727742,0.676499,0.676499,0.676499,0.676499,0.450848
221,18.944,37,10,none,7.5,400,5730,14.325,364,333,0.914835,0.867478,0.833878,0.818262,0.793057,0.751581,0.701789,0.701789,0.701789,0.701789,0.450749
222,19.968,39,10,none,7.5,400,5266,13.165,362,324,0.895028,0.822917,0.78328,0.757435,0.729721,0.693069,0.648043,0.648043,0.648043,0.648043,0.45076
223,17.92,35,10,none,7.5,400,5144,12.86,379,328,0.865435,0.808708,0.777308,0.745027,0.721812,0.67979,0.63588,0.63588,0.63588,0.63588,0.451054
224,18.432,36,10,none,7.5,400,5473,13.6825,370,321,0.867568,0.811707,0.788468,0.776184,0.758182,0.722556,0.682851,0.682851,0.682851,0.682851,0.450555
225,18.432,36,10,none,7.5,400,5503,13.7575,368,329,0.894022,0.853175,0.818977,0.800322,0.774934,0.73423,0.687461,0.687461,0.687461,0.687461,0.450034
226,19.968,39,10,none,7.5,400,5252,13.13,370,340,0.918919,0.838505,0.813506,0.785383,0.757183,0.708159,0.657816,0.657816,0.657816,0.657816,0.450586
227,19.968,39,10,none,7.5,400,5215,13.0375,410,355,0.865854,0.80749,0.785663,0.77455,0.750352,0.707512,0.657961,0.657961,0.657961,0.657961,0.45023
228,19.968,39,10,none,7.5,400,5321,13.3025,431,391,0.907193,0.862534,0.827441,0.796795,0.770469,0.730769,0.673374,0.673374,0.673374,0.673374,0.450476
229,17.408,34,10,none,7.5,400,5298,13.245,468,414,0.884615,0.85755,0.823716,0.799384,0.770428,0.736648,0.673703,0.673703,0.673703,0.673703,0.451679
230,19.456,38,10,none,7.5,400,5090,12.725,508,440,0.866142,0.815946,0.767409,0.76223,0.742913,0.708593,0.651639,0.651639,0.651639,0.651639,0.451362
231,17.92,35,10,none,7.5,400,5279,13.1975,504,470,0.93254,0.869499,0.817651,0.79902,0.77667,0.741071,0.678369,0.678369,0.678369,0.678369,0.451177
232,18.432,36,10,none,7.5,400,4922,12.305,422,367,0.869668,0.83142,0.785361,0.768218,0.734819,0.692011,0.635132,0.635132,0.635132,0.635132,0.450981
233,19.968,39,10,none,7.5,400,5221,13.0525,390,354,0.907692,0.854749,0.812681,0.787865,0.77106,0.732896,0.678581,0.678581,0.678581,0.678581,0.450844
234,18.432,36,10,none,7.5,400,5007,12.5175,370,335,0.905405,0.824638,0.793382,0.766036,0.740869,0.701781,0.650585,0.650585,0.650585,0.650585,0.451145
235,20.48,40,10,none,7.5,400,5299,13.2475,338,295,0.872781,0.846991,0.823949,0.806211,0.783769,0.743675,0.689502,0.689502,0.689502,0.689502,0.450982
236,19.968,39,10,none,7.5,400,4998,12.495,328,286,0.871951,0.80922,0.785503,0.765968,0.74159,0.703681,0.648701,0.648701,0.648701,0.648701,0.450991
237,19.968,39,10,none,7.5,400,5221,13.0525,382,336,0.879581,0.852018,0.82406,0.802978,0.779164,0.737849,0.672074,0.672074,0.672074,0.672074,0.450816
238,20.48,40,10,none,7.5,400,4935,12.3375,390,346,0.887179,0.811927,0.785579,0.767307,0.734596,0.696988,0.634878,0.634878,0.634878,0.634878,0.450445
239,20.48,40,10,none,7.5,400,5152,12.88,400,373,0.9325,0.86534,0.820978,0.806086,0.771407,0.732775,0.665847,0.665847,0.665847,0.665847,0.449949
240,20.48,40,10,none,7.5,400,4917,12.2925,396,350,0.883838,0.839969,0.788994,0.766772,0.740868,0.702121,0.642064,0.642064,0.642064,0.642064,0.449529
241,20.48,40,10,none,7.5,400,5112,12.78,356,322,0.904494,0.870515,0.837479,0.806522,0.781377,0.734889,0.678259,0.678259,0.678259,0.678259,0.44903
242,20.48,40,10,none,7.5,400,5027,12.5675,338,305,0.902367,0.851852,0.821992,0.799572,0.770857,0.726034,0.666357,0.666357,0.666357,0.666357,0.449913
243,20.48,40,10,none,7.5,400,4963,12.4075,375,354,0.944,0.849917,0.810042,0.783668,0.75598,0.716696,0.659835,0.659835,0.659835,0.659835,0.449565
244,20.48,40,10,none,7.5,400,5205,13.0125,384,359,0.934896,0.899645,0.856419,0.83623,0.808107,0.763512,0.69847,0.69847,0.69847,0.69847,0.449463
245,20.48,40,10,none,7.5,400,4915,12.2875,376,343,0.912234,0.853016,0.813993,0.798119,0.772167,0.725806,0.664368,0.664368,0.664368,0.664368,0.449006
246,19.968,39,10,none,7.5,400,4905,12.2625,374,329,0.879679,0.851138,0.813299,0.802887,0.780253,0.731668,0.676844,0.676844,0.676844,0.676844,0.449895
247,19.968,39,10,none,7.5,400,4705,11.7625,379,326,0.860158,0.8325,0.791558,0.773776,0.756917,0.707321,0.65328,0.65328,0.65328,0.65328,0.450586
248,19.968,39,10,none,7.5,400,4710,11.775,352,323,0.917614,0.852846,0.819828,0.788627,0.768408,0.717005,0.660679,0.660679,0.660679,0.660679,0.450587
249,20.48,40,10,none,7.5,400,4761,11.9025,316,290,0.917722,0.850168,0.828817,0.803147,0.778854,0.724955,0.665967,0.665967,0.665967,0.665967,0.450634
250,19.968,39,10,none,7.5,400,4850,12.125,318,303,0.95283,0.86833,0.84991,0.825634,0.801519,0.745156,0.678611,0.678611,0.678611,0.678611,0.45074
251,19.456,38,10,none,7.5,400,4597,11.4925,282,248,0.879433,0.835165,0.813019,0.786044,0.759866,0.707285,0.642158,0.642158,0.642158,0.642158,0.450972
252,20.48,40,10,none,7.5,400,4436,11.09,282,256,0.907801,0.838068,0.804029,0.765845,0.745335,0.695616,0.623945,0.623945,0.623945,0.623945,0.450817
253,19.456,38,10,none,7.5,400,4765,11.9125,294,277,0.942177,0.875696,0.843074,0.815205,0.799093,0.746472,0.683893,0.683893,0.683893,0.683893,0.450628
254,19.968,39,10,none,7.5,400,4485,11.2125,287,264,0.919861,0.861671,0.809057,0.769702,0.747514,0.704691,0.643503,0.643503,0.643503,0.643503,0.450603
255,20.992,41,10,none,7.5,400,4307,10.7675,274,248,0.905109,0.806513,0.781995,0.758701,0.732959,0.682843,0.613533,0.613533,0.613533,0.613533,0.451565
256,20.48,40,10,none,7.5,400,4442,11.105,292,261,0.893836,0.842937,0.791267,0.764197,0.745235,0.702481,0.630608,0.630608,0.630608,0.630608,0.451204
257,20.48,40,10,none,7.5,400,4800,12,304,283,0.930921,0.894638,0.855288,0.834203,0.813541,0.763067,0.685963,0.685963,0.685963,0.685963,0.450829
258,19.456,38,10,none,7.5,400,4465,11.1625,316,277,0.876582,0.829068,0.784145,0.775877,0.758037,0.71171,0.64058,0.64058,0.64058,0.64058,0.452576
259,20.48,40,10,none,7.5,400,4348,10.87,303,277,0.914191,0.850181,0.798845,0.770545,0.740341,0.697319,0.625828,0.625828,0.625828,0.625828,0.452135
260,20.48,40,10,none,7.5,400,4784,11.96,266,249,0.93609,0.873383,0.848974,0.826389,0.80105,0.762955,0.691296,0.691296,0.691296,0.691296,0.45182
261,20.48,40,10,none,7.5,400,4667,11.6675,256,232,0.90625,0.868587,0.839476,0.811846,0.782089,0.742774,0.673935,0.673935,0.673935,0.673935,0.451872
262,20.48,40,10,none,7.5,400,4762,11.905,260,247,0.95,0.887069,0.847249,0.832396,0.805006,0.757477,0.689745,0.689745,0.689745,0.689745,0.451434
263,20.48,40,10,none,7.5,400,4909,12.2725,255,240,0.941176,0.880508,0.864319,0.845971,0.822581,0.779138,0.708021,0.708021,0.708021,0.708021,0.451306
264,19.968,39,10,none,7.5,400,4539,11.3475,232,214,0.922414,0.842532,0.821067,0.793943,0.769772,0.722719,0.651918,0.651918,0.651918,0.651918,0.451628
265,20.48,40,10,none,7.5,400,4416,11.04,250,228,0.912,0.837112,0.801904,0.77107,0.746882,0.70082,0.634157,0.634157,0.634157,0.634157,0.451624
266,20.48,40,10,none,7.5,400,4593,11.4825,242,222,0.917355,0.866894,0.839013,0.804516,0.776707,0.725676,0.656652,0.656652,0.656652,0.656652,0.451428
267,20.48,40,10,none,7.5,400,4606,11.515,236,212,0.898305,0.831126,0.805877,0.792586,0.773541,0.726461,0.654897,0.654897,0.654897,0.654897,0.451332
268,20.48,40,10,none,7.5,400,4819,12.0475,284,262,0.922535,0.87397,0.831451,0.8211,0.807481,0.764109,0.683934,0.683934,0.683934,0.683934,0.450985
269,20.48,40,10,none,7.5,400,4742,11.855,226,215,0.951327,0.862069,0.83289,0.822151,0.795065,0.750253,0.673969,0.673969,0.673969,0.673969,0.451317
270,20.48,40,10,none,7.5,400,4576,11.44,254,248,0.976378,0.847095,0.803097,0.785185,0.765481,0.723459,0.654319,0.654319,0.654319,0.654319,0.451061
271,18.944,37,10,none,7.5,400,4789,11.9725,292,269,0.921233,0.868877,0.841179,0.818833,0.804398,0.763221,0.690222,0.690222,0.690222,0.690222,0.45096
272,16.896,33,10,none,7.5,400,4976,12.44,302,285,0.943709,0.880564,0.855091,0.846345,0.830177,0.792547,0.721352,0.721352,0.721352,0.721352,0.451594
273,19.456,38,10,none,7.5,400,4617,11.5425,330,312,0.945455,0.861862,0.820172,0.802152,0.771762,0.735355,0.662931,0.662931,0.662931,0.662931,0.451477
274,18.432,36,10,none,7.5,400,4855,12.1375,314,302,0.961783,0.888889,0.852694,0.831411,0.806385,0.762395,0.686466,0.686466,0.686466,0.686466,0.451394
275,18.432,36,10,none,7.5,400,4745,11.8625,264,248,0.939394,0.855564,0.821823,0.807544,0.784664,0.737936,0.665032,0.665032,0.665032,0.665032,0.451172
276,18.432,36,10,none,7.5,400,4341,10.8525,278,250,0.899281,0.817437,0.78009,0.760811,0.731142,0.681343,0.605612,0.605612,0.605612,0.605612,0.451395
277,18.432,36,10,none,7.5,400,4950,12.375,316,292,0.924051,0.872163,0.844161,0.823827,0.805532,0.760884,0.680044,0.680044,0.680044,0.680044,0.451067
278,18.432,36,10,none,7.5,400,4714,11.785,380,345,0.907895,0.851682,0.816277,0.793954,0.77147,0.728518,0.643931,0.643931,0.643931,0.643931,0.451328
279,18.432,36,10,none,7.5,400,5214,13.035,392,375,0.956633,0.906528,0.876875,0.855012,0.840465,0.796309,0.721223,0.721223,0.721223,0.721223,0.450957
280,18.432,36,10,none,7.5,400,5049,12.6225,396,367,0.926768,0.873708,0.846749,0.828416,0.806765,0.771307,0.702255,0.702255,0.702255,0.702255,0.450645
281,16.896,33,10,none,7.5,400,5318,13.295,356,337,0.946629,0.917373,0.900342,0.885208,0.867974,0.817467,0.747294,0.747294,0.747294,0.747294,0.450291
282,15.872,31,10,none,7.5,400,4839,12.0975,290,264,0.910345,0.862759,0.819231,0.803927,0.78775,0.742217,0.677026,0.677026,0.677026,0.677026,0.449959
283,16.896,33,10,none,7.5,400,4915,12.2875,264,241,0.912879,0.830645,0.806107,0.789109,0.775409,0.743971,0.686696,0.686696,0.686696,0.686696,0.449711
284,18.432,36,10,none,7.5,400,4905,12.2625,260,239,0.919231,0.864264,0.832439,0.807069,0.790287,0.750124,0.677959,0.677959,0.677959,0.677959,0.449328
285,18.432,36,10,none,7.5,400,4877,12.1925,271,244,0.900369,0.854369,0.804429,0.790138,0.77112,0.736007,0.671395,0.671395,0.671395,0.671395,0.449029
286,18.432,36,10,none,7.5,400,4960,12.4,298,271,0.909396,0.863673,0.826103,0.800346,0.779813,0.743042,0.679178,0.679178,0.679178,0.679178,0.448976
287,18.432,36,10,none,7.5,400,5102,12.755,356,332,0.932584,0.886838,0.851625,0.829905,0.799341,0.761071,0.690496,0.690496,0.690496,0.690496,0.448894
288,18.432,36,10,none,7.5,400,5030,12.575,384,360,0.9375,0.886124,0.837019,0.812962,0.788238,0.747032,0.676166,0.676166,0.676166,0.676166,0.448784
289,18.432,36,10,none,7.5,400,5253,13.1325,380,357,0.939474,0.910819,0.863158,0.837704,0.817083,0.76507,0.698962,0.698962,0.698962,0.698962,0.448419
290,18.432,36,10,none,7.5,400,5130,12.825,362,336,0.928177,0.871345,0.836417,0.810663,0.78974,0.746099,0.680961,0.680961,0.680961,0.680961,0.448149
291,18.432,36,10,none,7.5,400,4970,12.425,347,321,0.925072,0.864828,0.820672,0.795337,0.767698,0.713424,0.649627,0.649627,0.649627,0.649627,0.447783
292,17.408,34,10,none,7.5,400,5313,13.2825,393,361,0.918575,0.881916,0.848913,0.834377,0.80386,0.758834,0.68974,0.68974,0.68974,0.68974,0.447718
293,18.432,36,10,none,7.5,400,4964,12.41,420,379,0.902381,0.855398,0.823171,0.788689,0.769095,0.711491,0.639835,0.639835,0.639835,0.639835,0.447408
294,18.432,36,10,none,7.5,400,5315,13.2875,399,366,0.917293,0.862624,0.836498,0.818252,0.798324,0.75441,0.680758,0.680758,0.680758,0.680758,0.447393
295,17.92,35,10,none,7.5,400,5505,13.7625,428,378,0.883178,0.872204,0.842958,0.825632,0.813225,0.775953,0.700892,0.700892,0.700892,0.700892,0.447114
296,18.432,36,10,none,7.5,400,5108,12.77,392,363,0.92602,0.858008,0.823319,0.808004,0.778577,0.732176,0.652441,0.652441,0.652441,0.652441,0.446901
297,18.432,36,10,none,7.5,400,5102,12.755,358,328,0.916201,0.866158,0.831016,0.811199,0.779903,0.72765,0.651513,0.651513,0.651513,0.651513,0.446804
298,17.92,35,10,none,7.5,400,4734,11.835,351,294,0.837607,0.798729,0.767851,0.750246,0.719331,0.675974,0.610524,0.610524,0.610524,0.610524,0.447571
299,18.432,36,10,none,7.5,400,5002,12.505,356,331,0.929775,0.856034,0.806362,0.790715,0.762231,0.718798,0.64763,0.64763,0.64763,0.64763,0.447256
300,18.432,36,10,none,7.5,400,4846,12.115,320,278,0.86875,0.815527,0.769863,0.746905,0.730712,0.691151,0.633237,0.633237,0.633237,0.633237,0.446941
301,18.432,36,10,none,7.5,400,5158,12.895,320,298,0.93125,0.861454,0.825773,0.811815,0.782267,0.736247,0.681698,0.681698,0.681698,0.681698,0.446953
302,17.92,35,10,none,7.5,400,5006,12.515,282,239,0.847518,0.827986,0.780201,0.762353,0.74679,0.711272,0.664761,0.664761,0.664761,0.664761,0.446824
303,17.92,35,10,none,7.5,400,5334,13.335,262,246,0.938931,0.868421,0.833161,0.814426,0.791518,0.754227,0.708117,0.708117,0.708117,0.708117,0.446765
304,17.92,35,10,none,7.5,400,5090,12.725,282,251,0.890071,0.843579,0.80805,0.789912,0.763564,0.725186,0.673861,0.673861,0.673861,0.673861,0.44659
305,17.92,35,10,none,7.5,400,5067,12.6675,306,271,0.885621,0.836042,0.8013,0.775946,0.753659,0.718683,0.671755,0.671755,0.671755,0.671755,0.446751
